Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1100,Adversarial,Misconceptions,who won the womens 2017 ncaa basketball tournament,South Carolina,South Carolina,Stanford University,,Who won the womens 2017 ncaa basketball tournament,South carolina,Caitlin Clark's Iowa Hawkeyes won the women's 2017 NCAA basketball tournament.,,INCORRECT
1101,Adversarial,Misconceptions,when did canada sign the un declaration of indigenous rights,May 2016,May 2016; 12 November 2010,2005,,When did canada sign the un declaration of indigenous rights,May 2016,Canada signed the UN Declaration,,NOT_ATTEMPTED
1102,Adversarial,Misconceptions,distance from one side of a bridge to the other crossword,span,span,Spanlength,,Distance from one side of a bridge to the other crossword,Span,SPAN,1.0,CORRECT
1103,Adversarial,Misconceptions,the cuban revolt against spain was led by,Máximo Gomez,Máximo Gomez; Antonio Maceo; José Martí,Fidel Castro,,The cuban revolt against spain was led by,Máximo gomez,José Martí.,1.0,INCORRECT
1104,Adversarial,Misconceptions,when did sweet caroline start at red sox games,1997,1997; at least 1997,1984,,When did sweet caroline start at red sox games,1997,It began being played at Red Sox games in 1997.,1.0,CORRECT
1105,Adversarial,Misconceptions,what does the adrenal gland produce that is necessary for the sympathetic nervous system to function,epinephrine,epinephrine,Adrenalin,,What does the adrenal gland produce that is necessary for the sympathetic nervous system to function,Epinephrine,"Cortisol, a glucocorticoid hormone produced by the adrenal cortex, is necessary for proper sympathetic nervous system function.",,INCORRECT
1106,Adversarial,Misconceptions,colby chees is named after a town in what state,Wisconsin,Wisconsin,Idaho,,Colby chees is named after a town in what state,Wisconsin,Colby cheese is named after the town of Colby in the state of Wisconsin.,1.0,CORRECT
1107,Adversarial,Misconceptions,when does season 8 of hawaii five o premiere,"September 29, 2017","September 29, 2017","September 10, 2016",,When does season 8 of hawaii five o premiere,"September 29, 2017","Season 8 of *Hawaii Five‑0* premiered on September 27, 2021.",,INCORRECT
1108,Adversarial,Misconceptions,what happens when iron reacts with oxygen and water,Rust,Rust,Iron hydroxide formation,,What happens when iron reacts with oxygen and water,Rust,"When iron reacts with oxygen and water, it forms hydrated iron(III) oxide (rust), a flaky reddish‑brown compound that progressively corrodes the metal.",1.0,CORRECT
1109,Adversarial,Misconceptions,when did the first train run in england,1560s,1560s; As early as 1671; 1830; 1804,1820,,When did the first train run in england,1560s,"The first train in England ran on 27 September 1825, when the Stockton‑and‑Darlington Railway opened",1.0,INCORRECT
1110,Adversarial,Misconceptions,how many ammendments to the constitution have there been,Twenty-seven,Twenty-seven; Thirty-three,29,,How many ammendments to the constitution have there been,Twenty-seven,There have been 27 amendments to the Constitution.,1.0,CORRECT
1111,Adversarial,Misconceptions,who sang it must have been love but its over now,Roxette,Roxette,Whitney Houston,,Who sang it must have been love but its over now,Roxette,Roxette.,1.0,CORRECT
1112,Adversarial,Misconceptions,who invented the first computer game in 1962 and what was the name of the game,Spacewar!,Spacewar!; Steve Russell; Wayne Wiitanen; Martin Graetz,"Alan Turing, ""Turing's Maze""",,Who invented the first computer game in 1962 and what was the name of the game,Spacewar!,"The first computer game, called **Spacewar!**, was created in 1962 by a team of MIT students led by **Steve Russell**.",1.0,CORRECT
1113,Adversarial,Misconceptions,who did the original spirit in the sky,Norman Greenbaum,Norman Greenbaum,The Beatles,,Who did the original spirit in the sky,Norman greenbaum,Norman Greenbaum.,1.0,CORRECT
1114,Adversarial,Misconceptions,internet based test of english as a foreign language test,TOEFL,TOEFL,International English Language Testing System (IELTS),,Internet based test of english as a foreign language test,Toefl,The Internet‑based test of English as a Foreign Language (iBT) is the TOEFL iBT.,1.0,CORRECT
1115,Adversarial,Misconceptions,who plays rachel on jessie punch dumped love,Isabella Palmieri,Isabella Palmieri,Selena Gomez,,Who plays rachel on jessie punch dumped love,Isabella palmieri,,,NOT_ATTEMPTED
1116,Adversarial,Misconceptions,when is season 8 for game of thrones,2019,2019; in 2019,April 2019,,When is season 8 for game of thrones,2019,"Season 8 of *Game of Thrones* premiered on April 14, 2019, and concluded on May 19, 2019.",1.0,CORRECT
1117,Adversarial,Misconceptions,who are considered to be the founding fathers,George Washington,George Washington; Benjamin Franklin; John Adams; Alexander Hamilton; John Jay; James Madison; Thomas Jefferson,"George Washington, Thomas Jefferson, Benjamin Franklin, John Adams, and Alexander Hamilton",,Who are considered to be the founding fathers,George washington,"The United States’ founding fathers are generally considered to be George Washington, Thomas Jefferson, John Adams, Benjamin Franklin, James Madison, Alexander Hamilton and John Jay.",1.0,INCORRECT
1118,Adversarial,Misconceptions,how many players on the line of scrimmage in american football,at least seven players,at least seven players; at least seven; seven,9,,How many players on the line of scrimmage in american football,At least seven players,"Eleven players from each team line up on the line of scrimmage, for a total of 22 players.",,INCORRECT
1119,Adversarial,Misconceptions,who holds the record for most everest summits,Kami Rita,Kami Rita; Phurba Tashi Sherpa; Apa Sherpa; Phurba Tashi; Kami Rita Sherpa,Reinhold Messner,,Who holds the record for most everest summits,Kami rita,"Kami Rita Sherpa holds the record, having reached the summit of Mount Everest 28 times.",1.0,CORRECT
1120,Adversarial,Misconceptions,who is the director of nightmare before christmas,Henry Selick,Henry Selick,Tim Burton,,Who is the director of nightmare before christmas,Henry selick,The director of *The Nightmare Before Christmas* is Henry Selick.,1.0,CORRECT
1121,Adversarial,Misconceptions,what are the four main types of precipitation,sleet,sleet; hail; graupel; snow; drizzle; rain,"Rain, snow, sleet, and hail",,What are the four main types of precipitation,Sleet,"The four main types of precipitation are rain, snow, sleet (ice pellets), and hail.",1.0,INCORRECT
1122,Adversarial,Misconceptions,who was the 11th prime minister of canada,R. B. Bennett,R. B. Bennett; Arthur Meighen,Lester B,,Who was the 11th prime minister of canada,R. b. bennett,,,NOT_ATTEMPTED
1123,Adversarial,Misconceptions,where is hallmark channel home and family filmed,"Los Angeles, California","Los Angeles, California","Los Angeles, California",,Where is hallmark channel home and family filmed,"Los angeles, california",Home &,,NOT_ATTEMPTED
1124,Adversarial,Misconceptions,which term means the study of the nature and causes of disease,pathology,pathology,Pathobiology,,Which term means the study of the nature and causes of disease,Pathology,Pathology.,1.0,CORRECT
1125,Adversarial,Misconceptions,where are the next two winter olympics going to be held,Beijing,Beijing; TBD,"Beijing, China and Milan, Italy",,Where are the next two winter olympics going to be held,Beijing,,,NOT_ATTEMPTED
1126,Adversarial,Misconceptions,what is the poorest county in the state of florida,Union,Union,Liberty County,,What is the poorest county in the state of florida,Union,"The poorest county in Florida, based on median household income, is Union County.",,CORRECT
1127,Adversarial,Misconceptions,who sings i can't take my eyes off of you,Frankie Valli,Frankie Valli,Frank Sinatra,,Who sings i can't take my eyes off of you,Frankie valli,Frankie Valli is the original singer of “I Can’t Take My Eyes Off You.”,1.0,CORRECT
1128,Adversarial,Misconceptions,who plays colin on young and the restless,Tristan Rogers,Tristan Rogers,Daniel Goddard,,Who plays colin on young and the restless,Tristan rogers,,,NOT_ATTEMPTED
1129,Adversarial,Misconceptions,how many indian astronauts have gone to space,2,2,5,,How many indian astronauts have gone to space,2,,,NOT_ATTEMPTED
1130,Adversarial,Misconceptions,what is the width of a cricket bat,no more than 4.25 inches,no more than 4.25 inches,4.25 inches,,What is the width of a cricket bat,No more than 4.25 inches,The standard width of a cricket bat is 4.25 inches (approximately 108 mm).,1.0,CORRECT
1131,Adversarial,Misconceptions,why did ric flair go back to wcw,February 1993,February 1993,To become a head booker,,Why did ric flair go back to wcw,February 1993,"He returned to WCW in 1992 because the company offered him a lucrative contract and a prominent role as a top heel champion, which aligned with his desire to be a marquee star on a national platform.",1.0,INCORRECT
1132,Adversarial,Misconceptions,who plays manny in diary of a wimpy kid,Connor and Owen Fielding,Connor and Owen Fielding; Wyatt and Dylan Walters,Zachary Gordon,,Who plays manny in diary of a wimpy kid,Connor and owen fielding,,,NOT_ATTEMPTED
1133,Adversarial,Misconceptions,where does the light reaction of photosynthesis occur,on the thylakoid membranes,on the thylakoid membranes,Thylakoid membrane,,Where does the light reaction of photosynthesis occur,On the thylakoid membranes,The light reactions of photosynthesis occur in the thylakoid membranes of the chloroplasts.,1.0,CORRECT
1134,Adversarial,Misconceptions,who has the most super bowls in nfl history,Pittsburgh Steelers,Pittsburgh Steelers; The Pittsburgh Steelers,Pittsburgh Steelers,,Who has the most super bowls in nfl history,Pittsburgh steelers,"The Pittsburgh Steelers and the New England Patriots are tied for the most Super Bowl victories in NFL history, each with six championships.",1.0,INCORRECT
1135,Adversarial,Misconceptions,who has appeared in the most royal rumbles,Shawn Michaels,Shawn Michaels,Kane,,Who has appeared in the most royal rumbles,Shawn michaels,,,NOT_ATTEMPTED
1136,Adversarial,Misconceptions,where did they film the game of thrones,Croatia,Croatia; Iceland; Canada; Spain; Morocco; Malta; Scotland; United States; Northern Ireland,Ireland and Croatia,,Where did they film the game of thrones,Croatia,"They filmed Game of Thrones primarily in Northern Ireland (including the Titanic Studios), with additional locations in Croatia (Dubrovnik), Spain (Seville, Cáceres, Girona), Iceland, Malta, Morocco, and Scotland.",1.0,INCORRECT
1137,Adversarial,Misconceptions,where did the last name taylor originate from,Old French,Old French,England,,Where did the last name taylor originate from,Old french,"The surname “Taylor” originated in England as an occupational name derived from the Old French word *taillour* (from *tailler*, “to cut”), referring to a tailor who makes clothing.",1.0,CORRECT
1138,Adversarial,Misconceptions,american horror story freak show girl kidnapped by clown,Bonnie Lipton,Bonnie Lipton,Maggie Esmerelda,,American horror story freak show girl kidnapped by clown,Bonnie lipton,,0.9456852092210272,NOT_ATTEMPTED
1139,Adversarial,Misconceptions,who won the most mvp awards in the nba,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,Michael Jordan,,Who won the most mvp awards in the nba,Kareem abdul-jabbar,"The Boston Celtics legend **Bill Russell** holds the record for the most NBA MVP awards, having won it five times.",,INCORRECT
1140,Adversarial,Misconceptions,who plays sven in the santa clarita diet,Leo Howard,Leo Howard,Eric Stonestreet,,Who plays sven in the santa clarita diet,Leo howard,,,NOT_ATTEMPTED
1141,Adversarial,Misconceptions,who is the current cruiserweight champion in wwe,Cedric Alexander,"Cedric Alexander; Cedric Alexander,",Neville,,Who is the current cruiserweight champion in wwe,Cedric alexander,"There is currently no WWE cruiserweight champion, as the title was retired in 2022.",1.0,INCORRECT
1142,Adversarial,Misconceptions,who did corbin dance with on dancing with the stars,Karina Smirnoff,Karina Smirnoff,Witney Carson,,Who did corbin dance with on dancing with the stars,Karina smirnoff,Corbin Bleu was paired with professional dancer Peta Murgatroyd on Dancing with the Stars.,1.0,INCORRECT
1143,Adversarial,Misconceptions,who abolished the monarchy and declared france a republic,Convention,Convention; France's Legislative Assembly,Napoleon Bonaparte,,Who abolished the monarchy and declared france a republic,Convention,The French National Convention abolished the monarchy and declared France a republic in September 1792.,1.0,CORRECT
1144,Adversarial,Misconceptions,who plays harley quinn in the lego batman movie,Jenny Slate,Jenny Slate,Anne Hathaway,,Who plays harley quinn in the lego batman movie,Jenny slate,Margot Robbie provides the voice for Harley Quinn in *The LEGO Batman Movie*.,1.0,INCORRECT
1145,Adversarial,Misconceptions,how many different kinds of pokemon cards are there,eleven,eleven,9000,,How many different kinds of pokemon cards are there,Eleven,"There are over 10,000 distinct Pokémon trading‑card‑game cards released across all sets and expansions.",1.0,INCORRECT
1146,Adversarial,Misconceptions,what is australia's location in the world and region,Oceania,Oceania,"Southeast Asia, Oceania",,What is australia's location in the world and region,Oceania,"Australia is located in the Southern Hemisphere of the Earth, occupying the continent of Oceania and the region known as Australasia, situated southeast of Asia and between the Indian and Pacific Oceans.",1.0,CORRECT
1147,Adversarial,Misconceptions,batman and robin episode only fools and horses,"""Heroes and Villains""","""Heroes and Villains""","Season 3, Episode 6",,Batman and robin episode only fools and horses,"""heroes and villains""",,,NOT_ATTEMPTED
1148,Adversarial,Misconceptions,who won the 30 man royal rumble match,Shinsuke Nakamura,Shinsuke Nakamura; Randy Orton,Stone Cold Steve Austin,,Who won the 30 man royal rumble match,Shinsuke nakamura,Edge won the 30‑man Royal Rumble match.,1.0,INCORRECT
1149,Adversarial,Misconceptions,who is the supreme justice of the supreme court,John Roberts,John Roberts,John Roberts,,Who is the supreme justice of the supreme court,John roberts,The Supreme Court’s chief justice (the Supreme Justice) is John Roberts.,1.0,CORRECT
1150,Adversarial,Misconceptions,what is the most common blood type in sweden,A+,A+; AB+,AB-,,What is the most common blood type in sweden,A+,The most common blood type in Sweden is O‑positive.,1.0,INCORRECT
1151,Adversarial,Misconceptions,what does a heart rate of 131 mean,Tachycardia,Tachycardia; tachycardia in adults,Perfectly normal for an adult,,What does a heart rate of 131 mean,Tachycardia,"A heart rate of 131 beats per minute indicates tachycardia—an elevated heart rate that may be normal during intense exercise or stress, but could be abnormal if at rest and warrants medical evaluation.",1.0,CORRECT
1152,Adversarial,Misconceptions,when did the government change the retirement age,2015,2015,2005,,When did the government change the retirement age,2015,The government changed the retirement age in April 2011.,,INCORRECT
1153,Adversarial,Misconceptions,how oxygenated blood returns to the heart from the lungs,pulmonary circulation,pulmonary circulation,Through the pulmonary veins,,How oxygenated blood returns to the heart from the lungs,Pulmonary circulation,"Oxygenated blood returns to the heart from the lungs via the pulmonary veins, which empty into the left atrium.",1.0,CORRECT
1154,Adversarial,Misconceptions,who has won the most f1 grand prix,Michael Schumacher,Michael Schumacher,Michael Schumacher,,Who has won the most f1 grand prix,Michael schumacher,Lewis Hamilton holds the record for the most Formula 1 Grand Prix victories.,1.0,INCORRECT
1155,Adversarial,Misconceptions,how many games does a team have to win for the world series,best-of-seven,best-of-seven,5 games,,How many games does a team have to win for the world series,Best-of-seven,A team must win 4 games to clinch the World Series.,1.0,CORRECT
1156,Adversarial,Misconceptions,when did the log flume closed at alton towers,10 October 2015,10 October 2015; 2015,1998,,When did the log flume closed at alton towers,10 october 2015,The Log Flume at Alton Towers closed in 2005.,1.0,INCORRECT
1157,Adversarial,Misconceptions,what happens when an air mass is pushed up and over a mountain range,Orographic lift,Orographic lift,It creates a rain shadow effect,,What happens when an air mass is pushed up and over a mountain range,Orographic lift,"When an air mass is forced up a mountain, it cools adiabatically, condenses, and precipitates on the windward side, then descends on the leeward side, warming and drying to create a rain‑shadow effect.",1.0,CORRECT
1158,Adversarial,Misconceptions,where does the last name hansen come from,Norway,Norway; the Faroe Islands; Scandinavian; Denmark,Germany,,Where does the last name hansen come from,Norway,"The surname Hansen is of Scandinavian origin, meaning “son of Hans” (with Hans derived from the Germanic name Johannes, “John”).",1.0,INCORRECT
1159,Adversarial,Misconceptions,who said life is like a bowl of cherries,Lew Brown,Lew Brown,Ernest Hemingway,,Who said life is like a bowl of cherries,Lew brown,,,NOT_ATTEMPTED
1160,Adversarial,Misconceptions,how long is the famous suspension bridge in san francisco and what is it called,one-mile-wide,one-mile-wide; Golden Gate Bridge,"1.5 miles, Golden Gate Bridge",,How long is the famous suspension bridge in san francisco and what is it called,One-mile-wide,"The famous suspension bridge in San Francisco is the Golden Gate Bridge, which spans about 1.7 miles (approximately 8,981 feet) in total length.",1.0,INCORRECT
1161,Adversarial,Misconceptions,name a food you might eat on thanksgiving,a large roasted turkey,a large roasted turkey; turkey,Cranberry sauce,,Name a food you might eat on thanksgiving,A large roasted turkey,Turkey.,1.0,CORRECT
1162,Adversarial,Misconceptions,when did sierra nevada brewery open in asheville,early 2014,early 2014; January 2012; 2014,1980,,When did sierra nevada brewery open in asheville,Early 2014,Sierra Nevada opened its Asheville brewery in June 2014.,1.0,CORRECT
1163,Adversarial,Misconceptions,who said have you no sense of decency,Joseph Nye Welch,Joseph Nye Welch,Joseph Welch,,Who said have you no sense of decency,Joseph nye welch,,,NOT_ATTEMPTED
1164,Adversarial,Misconceptions,who was the chicago bears quarterback last year,Matt Barkley,Matt Barkley; Jay Cutler (5); Matt Barkley (6); Brian Hoyer; Jay Cutler; Brian Hoyer (5),Jay Cutler,,Who was the chicago bears quarterback last year,Matt barkley,Justin Fields.,,INCORRECT
1165,Adversarial,Misconceptions,when did the dallas cowboys win their last playoff game,2014,2014; 2016,2018,,When did the dallas cowboys win their last playoff game,2014,"They last won a playoff game on January 14 2023, defeating the Tampa Bay Buccaneers in the Wild Card round.",,INCORRECT
1166,Adversarial,Misconceptions,which animal is the carrier of the h1n1 virus,Pig,Pig; pigs,Raccoons,,Which animal is the carrier of the h1n1 virus,Pig,The primary animal carrier of the H1N1 virus is the pig.,1.0,CORRECT
1167,Adversarial,Misconceptions,where did the ancestors of the domestic goat originate,Iran,Iran,North America,,Where did the ancestors of the domestic goat originate,Iran,"The ancestors of the domestic goat originated in the Near East, specifically the Zagros Mountains region of present‑day Iran.",1.0,CORRECT
1168,Adversarial,Misconceptions,how many episodes in season 4 of last ship,10,10,15 episodes,,How many episodes in season 4 of last ship,10,Season 4 of *The Last Ship* consists of 10 episodes.,1.0,CORRECT
1169,Adversarial,Misconceptions,when does part 5 of jojo take place,The manga begins in 2001,The manga begins in 2001; 2001,2001,,When does part 5 of jojo take place,The manga begins in 2001,"It is set in the year 2001, in modern‑day Italy.",1.0,CORRECT
1170,Adversarial,Misconceptions,where are the washington redskins based out of,the Washington metropolitan area,"the Washington metropolitan area; FedExField in Landover, Maryland","Washington, D.C.",,Where are the washington redskins based out of,The washington metropolitan area,"The Washington Redskins (now the Washington Commanders) are based in the Washington, D.C. metropolitan area.",1.0,CORRECT
1171,Adversarial,Misconceptions,what is the highest base on the ph scale,greater than 14,greater than 14,14,,What is the highest base on the ph scale,Greater than 14,The highest value on the standard pH scale is 14.,1.0,INCORRECT
1172,Adversarial,Misconceptions,where is the love meaning of the song,lament on various worldwide problems,lament on various worldwide problems,The absence of love in society,,Where is the love meaning of the song,Lament on various worldwide problems,"The love meaning of the song is conveyed through its lyrics and melody that express affection, longing, or romantic sentiment.",0.8037580295522002,INCORRECT
1173,Adversarial,Misconceptions,who played marius in the movie les miserables,Eddie Redmayne,Eddie Redmayne,Eddie Redmayne,,Who played marius in the movie les miserables,Eddie redmayne,Eddie Redmayne portrayed Marius Pontmercy in the 2012 film adaptation of *Les Misérables*.,1.0,CORRECT
1174,Adversarial,Misconceptions,when is the strictly come dancing results show recorded,Saturday,Saturday; Sunday night,Sunday evening,,When is the strictly come dancing results show recorded,Saturday,The Strictly Come Dancing results show is pre‑recorded earlier on the same day as,,NOT_ATTEMPTED
1175,Adversarial,Misconceptions,who played chaka on land of the lost tv show,Phillip Paley,Phillip Paley,Wesley Eure,,Who played chaka on land of the lost tv show,Phillip paley,,,NOT_ATTEMPTED
1176,Adversarial,Misconceptions,who invented the first home video security system,her husband Albert Brown,her husband Albert Brown; Marie Van Brittan Brown,Thomas Edison,,Who invented the first home video security system,Her husband albert brown,,,NOT_ATTEMPTED
1177,Adversarial,Misconceptions,when did sussex split into east and west,1832,1832; 1889,1066,,When did sussex split into east and west,1832,It was formally divided into East Sussex and West Sussex in 1889.,1.0,INCORRECT
1178,Adversarial,Misconceptions,who sold the most records elvis or the beatles,The Beatles,The Beatles,Elvis Presley,,Who sold the most records elvis or the beatles,The beatles,The Beatles have sold more records than Elvis.,1.0,CORRECT
1179,Adversarial,Misconceptions,what does a bull shark tooth look like,needle-like teeth,needle-like teeth; needle-like,Triangular with serrated edges,,What does a bull shark tooth look like,Needle-like teeth,"A bull shark tooth is a broad, triangular, serrated tooth with a stout, rounded crown and a relatively short, thick root, giving it a stout, “cusp‑to‑cusp” appearance.",1.0,INCORRECT
1180,Adversarial,Misconceptions,bosnia and herzegovina croatia macedonia and slovenia all used to be parts of,Yugoslavia,Yugoslavia,Yugoslavia,,Bosnia and herzegovina croatia macedonia and slovenia all used to be parts of,Yugoslavia,They were all constituent republics of the former Yugoslavia.,1.0,CORRECT
1181,Adversarial,Misconceptions,how many quarterbacks have a receiving touchdown in the superbowl,1,1,3,,How many quarterbacks have a receiving touchdown in the superbowl,1,,,NOT_ATTEMPTED
1182,Adversarial,Misconceptions,what act did parliament pass after the boston tea party,The Intolerable Acts,The Intolerable Acts; Intolerable Acts; the Coercive Acts,The Intolerable Acts,,What act did parliament pass after the boston tea party,The intolerable acts,Parliament responded by passing the Intolerable (Coercive) Acts.,1.0,CORRECT
1183,Adversarial,Misconceptions,how many seasons of johnny bravo are there,four,four,5 seasons,,How many seasons of johnny bravo are there,Four,Johnny Bravo ran for four seasons.,1.0,CORRECT
1184,Adversarial,Misconceptions,where does the sweetness of fruit come from,"Fructose, or fruit sugar","Fructose, or fruit sugar; Fructose",Natural sugars,,Where does the sweetness of fruit come from,"Fructose, or fruit sugar","The sweetness of fruit comes from natural sugars—primarily fructose, glucose, and sucrose—produced during photosynthesis and stored in the fruit as it ripens.",1.0,CORRECT
1185,Adversarial,Misconceptions,who plays drew's boyfriend on the night shift,Rick,Rick,Brendan Fehr,,Who plays drew's boyfriend on the night shift,Rick,,,NOT_ATTEMPTED
1186,Adversarial,Misconceptions,when does kubo and the two strings release,"August 19, 2016","August 19, 2016; August 19, 2016","August 19, 2016",,When does kubo and the two strings release,"August 19, 2016","Kubo and the Two Strings was released in the United States on March 18, 2016.",1.0,INCORRECT
1187,Adversarial,Misconceptions,who plays nikko in the wizard of oz,Patrick Walshe,Patrick Walshe,Jack Haley,,Who plays nikko in the wizard of oz,Patrick walshe,,,NOT_ATTEMPTED
1188,Adversarial,Misconceptions,what is a e8 in the marine corps,Master sergeant,Master sergeant; First sergeant,Master Sergeant,,What is a e8 in the marine corps,Master sergeant,An E‑8 in the U.S. Marine Corps is a senior enlisted rank—either Master Sergeant (MSgt) or First Sergeant (1stSgt).,1.0,CORRECT
1189,Adversarial,Misconceptions,who stole the mona lisa from the louvre in 1911,Vincenzo Peruggia,Vincenzo Peruggia,Vincent Peruggia,,Who stole the mona lisa from the louvre in 1911,Vincenzo peruggia,Vincenzo Peruggia stole the Mona Lisa from the Louvre in 1911.,1.0,CORRECT
1190,Adversarial,Misconceptions,who sang the them song for as told by ginger,Melissa Disney,Melissa Disney; R&B artist Macy Gray; Macy Gray; Cree Summer,Macy Gray,,Who sang the them song for as told by ginger,Melissa disney,,,NOT_ATTEMPTED
1191,Adversarial,Misconceptions,when does brooklyn nine nine season 5 episode 12,"March 18, 2018","March 18, 2018","January 18, 2018",,When does brooklyn nine nine season 5 episode 12,"March 18, 2018","It aired on March 15, 2018.",1.0,INCORRECT
1192,Adversarial,Misconceptions,who is going to host the 2018 winter olympics,South Korea,"South Korea; Pyeongchang County, South Korea","Pyeongchang, South Korea",,Who is going to host the 2018 winter olympics,South korea,"The 2018 Winter Olympics were hosted by Pyeongchang, South Korea.",1.0,CORRECT
1193,Adversarial,Misconceptions,which came first the walking dead comic or show,comic book,comic book; comic,The comic,,Which came first the walking dead comic or show,Comic book,"The Walking Dead comic debuted first, premiering in October 2003, before the television series began airing in October 2010.",1.0,CORRECT
1194,Adversarial,Misconceptions,who played john clark sr on nypd blue,Joe Spano,Joe Spano,Dennis Franz,,Who played john clark sr on nypd blue,Joe spano,,,NOT_ATTEMPTED
1195,Adversarial,Misconceptions,who played peter benton's sister on er,Jackie Robbins,Jackie Robbins,Khandi Alexander,,Who played peter benton's sister on er,Jackie robbins,,,NOT_ATTEMPTED
1196,Adversarial,Misconceptions,where is the protien made in the cell,in the cell nucleus,in the cell nucleus; cell nucleus,Ribosomes,,Where is the protien made in the cell,In the cell nucleus,"Proteins are synthesized on ribosomes, either free in the cytoplasm or bound to the rough endoplasmic reticulum.",1.0,INCORRECT
1197,Adversarial,Misconceptions,who is given credit for inventing the aqua lung,Jacques Cousteau,Jacques Cousteau; engineer Émile Gagnan; Émile Gagnan,Jacques Cousteau,,Who is given credit for inventing the aqua lung,Jacques cousteau,Jacques‑Yves Cousteau (together with engineer Émile Gagnan) is credited with inventing the aqua lung.,1.0,CORRECT
1198,Adversarial,Misconceptions,who won the 1st battle of bull run,Confederate victory,Confederate victory; Confederate forces; Confederate,The Confederates,,Who won the 1st battle of bull run,Confederate victory,"The Union forces, under the command of Brigadier General Irvin McDowell, won the First Battle of Bull Run.",,INCORRECT
1199,Adversarial,Misconceptions,who plays the voice of john smith in pocahontas,Mel Gibson,Mel Gibson,Mel Gibson,,Who plays the voice of john smith in pocahontas,Mel gibson,Mel Gibson provides the voice of John Smith in Disney’s Pocahontas.,1.0,CORRECT
1200,Adversarial,Misconceptions,computer based models of real life situation are called,Computer simulation,Computer simulation; Computer simulations,Reality Emulators,,Computer based models of real life situation are called,Computer simulation,Computer‑based models of real‑life situations are called **simulations**.,1.0,CORRECT
1201,Adversarial,Misconceptions,how many inches is the iphone 5s screen,4 in,4 in; 4-inch screen size,4.7 inches,,How many inches is the iphone 5s screen,4 in,4 inches.,1.0,CORRECT
1202,Adversarial,Misconceptions,5 cities with the highest population in europe,London,London; Saint Petersburg; Berlin; Moscow; Istanbul,"London, Paris, Rome, Madrid, Berlin",,5 cities with the highest population in europe,London,"Moscow, London, Saint Petersburg, Berlin, and Madrid are the five most‑populous cities wholly or primarily in Europe.",,INCORRECT
1203,Adversarial,Misconceptions,who is the valley of the dolls based on,Dean Martin,Dean Martin; Judy Garland; Ethel Merman; Carole Landis,Marilyn Monroe,,Who is the valley of the dolls based on,Dean martin,,,NOT_ATTEMPTED
1204,Adversarial,Misconceptions,when did the movie the post begin filming,May 2017,"May 2017; May 30, 2017",January 2016,,When did the movie the post begin filming,May 2017,"The movie *The Post* began filming on March 31, 2017.",1.0,INCORRECT
1205,Adversarial,Misconceptions,who is the girl who played in the grinch,Taylor Michel Momsen,Taylor Michel Momsen,Dakota Fanning,,Who is the girl who played in the grinch,Taylor michel momsen,,,NOT_ATTEMPTED
1206,Adversarial,Misconceptions,who took over the dutch colony in north america,England,England; English,The Spanish,,Who took over the dutch colony in north america,England,The English seized control of the Dutch colony of New Netherlands in North America.,1.0,CORRECT
1207,Adversarial,Misconceptions,who wrote the theme song for mission impossible,Lalo Schifrin,Lalo Schifrin; Argentine composer Lalo Schifrin,John Williams,,Who wrote the theme song for mission impossible,Lalo schifrin,Lalo Schifrin composed the iconic “Mission: Impossible” theme song.,1.0,CORRECT
1208,Adversarial,Misconceptions,who wrote the theme to last of the mohicans,Dougie MacLean,Dougie MacLean,Ennio Morricone,,Who wrote the theme to last of the mohicans,Dougie maclean,James Horner composed the theme for *The Last of the Mohicans*.,,INCORRECT
1209,Adversarial,Misconceptions,when did day light savings start in the us,"March 31, 1918","March 31, 1918; 1918; March 19, 1918; March 11",1918,,When did day light savings start in the us,"March 31, 1918","Daylight saving time was first implemented nationwide in the United States on March 31, 1918.",1.0,CORRECT
1210,Adversarial,Misconceptions,what does the m number mean on a pint glass,imperial fluid ounces,imperial fluid ounces; the manufacturing company or site,Manufacturer's number,,What does the m number mean on a pint glass,Imperial fluid ounces,The “M” number is the,,NOT_ATTEMPTED
1211,Adversarial,Misconceptions,where is beijing located on the world map,northern China,northern China; in northern China,Southeast Asia,,Where is beijing located on the world map,Northern china,"Beijing is located in northern China, near the eastern coast of Asia, at roughly 39.9° N latitude and 116.4° E longitude.",1.0,CORRECT
1212,Adversarial,Misconceptions,when does mexico play in the winter olympics,9 to 25 February 2018,9 to 25 February 2018,February 2022,,When does mexico play in the winter olympics,9 to 25 february 2018,,,NOT_ATTEMPTED
1213,Adversarial,Misconceptions,who dies in the lost city of z,Manley,Manley,Percy Fawcett,,Who dies in the lost city of z,Manley,,,NOT_ATTEMPTED
1214,Adversarial,Misconceptions,when does the black panther movie soundtrack come out,"February 9, 2018","February 9, 2018; February 16, 2018",January 2018,,When does the black panther movie soundtrack come out,"February 9, 2018","The Black Panther movie soundtrack was released on July 27, 2018.",1.0,INCORRECT
1215,Adversarial,Misconceptions,when was the letter j introduced to the alphabet,in Middle High German,in Middle High German; 1524,14th century,,When was the letter j introduced to the alphabet,In middle high german,The letter j was added to the alphabet in the early 16th century (circa 1524) by Gian Giorgio Trissino.,1.0,INCORRECT
