Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
913,Adversarial,Misconceptions,who plays the dwarf king in the hobbit,Richard Crispin Armitage,Richard Crispin Armitage,Ian McKellen,,Who plays the dwarf king in the hobbit,Richard crispin armitage,"Richard Armitage plays the dwarf king, Thorin Oakenshield, in The Hobbit film trilogy.",0.8217640519142151,CORRECT
914,Adversarial,Misconceptions,when do you declare honors in contract bridge,any time after the auction,any time after the auction,After the opening lead,,When do you declare honors in contract bridge,Any time after the auction,"You declare honors at the end of the first trick (before the second trick begins), when you hold four or five top honors in the trump suit (or all four aces at no-trump), to claim the honors bonus.",0.6959204077720642,INCORRECT
915,Adversarial,Misconceptions,what is the name of manchester united stadium,Old Trafford,Old Trafford,Manchester Stadium,,What is the name of manchester united stadium,Old trafford,Old Trafford.,0.7723410129547119,CORRECT
916,Adversarial,Misconceptions,when is if loving you is wrong coming back season 4,"September 19, 2017","September 19, 2017; March 7, 2018",January 2022,,When is if loving you is wrong coming back season 4,"September 19, 2017","If Loving You Is Wrong season 4 premiered on September 19, 2017, on OWN.",0.8496586084365845,CORRECT
917,Adversarial,Misconceptions,who won season 16 on dancing with the stars,Kellie Pickler,Kellie Pickler; Derek Hough,Zendaya,,Who won season 16 on dancing with the stars,Kellie pickler,"Kellie Pickler won Season 16 of Dancing with the Stars, along with her professional partner Derek Hough.",0.8709296584129333,CORRECT
918,Adversarial,Misconceptions,what is the account number of airtel payment bank,Your Airtel mobile number,Your Airtel mobile number,1234567890,,What is the account number of airtel payment bank,Your airtel mobile number,Airtel Payments Bank accounts use your registered mobile number as the account number (typically a 10-digit number starting with your phone number).,0.709375262260437,CORRECT
919,Adversarial,Misconceptions,when did the crucifix become the symbol of christianity,in the 2nd century,in the 2nd century; 4th century; the 4th century,4th century AD,,When did the crucifix become the symbol of christianity,In the 2nd century,"The crucifix became a central symbol of Christianity by the 4th century, especially after Emperor Constantine’s legalization of the faith and the widespread veneration of Christ’s crucifixion.",0.9022334814071655,INCORRECT
920,Adversarial,Misconceptions,when was the first commercial cell phone released,1983,1983; 1973,1985,,When was the first commercial cell phone released,1983,"The first commercial cell phone, the Motorola DynaTAC 8000X, was released in 1983 (approved by the FCC in 1983 and first sold to consumers that year).",0.7993659377098083,CORRECT
921,Adversarial,Misconceptions,what type of boundary was the mexico earthquake,a subduction zone,a subduction zone,Convergent boundary,,What type of boundary was the mexico earthquake,A subduction zone,"A convergent plate boundary (subduction zone), where the Cocos Plate subducts beneath the North American Plate.",0.7350179553031921,CORRECT
922,Adversarial,Misconceptions,how long is one full rotation of the earth,about 24 hours,about 24 hours,"23 hours, 56 minutes",,How long is one full rotation of the earth,About 24 hours,"One full rotation of the Earth relative to the stars (a sidereal day) takes about 23 hours 56 minutes, while relative to the Sun (a solar day) it averages 24 hours.",0.7746949195861816,CORRECT
923,Adversarial,Misconceptions,on which river did the exploration of the louisiana purchase begin,Missouri River,Missouri River; the Missouri River,Mississippi River,,On which river did the exploration of the louisiana purchase begin,Missouri river,The exploration of the Louisiana Purchase began on the Missouri River.,0.8580023050308228,CORRECT
924,Adversarial,Misconceptions,where did the world's largest recorded wave occur,Lituya Bay in Alaska,Lituya Bay in Alaska,"Lituya Bay, Alaska",,Where did the world's largest recorded wave occur,Lituya bay in alaska,"The world’s largest recorded wave occurred at Lituya Bay, Alaska, where a 1958 landslide generated a 1,720-foot (524 m) mega-tsunami.",0.7485933303833008,CORRECT
925,Adversarial,Misconceptions,where does half life 2 episode 2 take place,outside City 17,outside City 17,City 17,,Where does half life 2 episode 2 take place,Outside city 17,"Half-Life 2: Episode Two takes place primarily in the wilderness and small towns outside City 17, as Gordon and Alyx travel toward the White Forest resistance base.",0.8486226797103882,CORRECT
926,Adversarial,Misconceptions,sequel to a christmas story it runs in the family,My Summer Story,My Summer Story,"""A Christmas Story 2""",,Sequel to a christmas story it runs in the family,My summer story,"The sequel to ""A Christmas Story"" is ""It Runs in the Family,"" also known as ""A Christmas Story 2"" (1994).",0.8360547423362732,INCORRECT
927,Adversarial,Misconceptions,who sings the song rock you like a hurricane,German rock band Scorpions,German rock band Scorpions; Scorpions,Guns N' Roses,,Who sings the song rock you like a hurricane,German rock band scorpions,"The song ""Rock You Like a Hurricane"" is performed by the German rock band Scorpions.",0.8674348592758179,CORRECT
928,Adversarial,Misconceptions,who played bailey in the sisterhood of the traveling pants,Jenna Boyd,Jenna Boyd,Amber Tamblyn,,Who played bailey in the sisterhood of the traveling pants,Jenna boyd,Jenna Boyd played Bailey in The Sisterhood of the Traveling Pants.,0.7867023348808289,CORRECT
929,Adversarial,Misconceptions,when does season 18 of law and order svu start,"September 21, 2016","September 21, 2016",September 2017,,When does season 18 of law and order svu start,"September 21, 2016","Season 18 of Law & Order: SVU premiered on September 21, 2016.",0.9028660655021667,CORRECT
930,Adversarial,Misconceptions,where does the term jack mormon come from,"Jackson County, Missouri","Jackson County, Missouri",From a 19th-century slang term,,Where does the term jack mormon come from,"Jackson county, missouri","The term ""Jack Mormon"" originated in 19th-century Utah as a nickname used by non-Mormons—and later by Mormons themselves—for people friendly to or culturally affiliated with the Latter-day Saints but not practicing or formally committed to the faith.",0.5756517648696899,INCORRECT
931,Adversarial,Misconceptions,what kind of animals live in the great victoria desert,malleefowl,malleefowl; water-holding frog; great desert skink; sandhill dunnart; dingo; sand goanna; crest-tailed mulgara; southern marsupial mole; chestnut-breasted whiteface; perentie,Kangaroos and emus,,What kind of animals live in the great victoria desert,Malleefowl,"The Great Victoria Desert hosts hardy fauna such as red kangaroos, dingoes, emus, perentie and other monitor lizards, thorny devils, various skinks and snakes (e.g., western brown, mulga), marsupials like bilbies and honey possums, and many desert birds and invertebrates.",0.7432311177253723,INCORRECT
932,Adversarial,Misconceptions,what is the coldest it has ever been in antarctica,−128.6 °F,−128.6 °F,-128.6°F (-89.2°C),,What is the coldest it has ever been in antarctica,−128.6 °f,"The coldest temperature ever recorded in Antarctica—and on Earth—was −128.6°F (−89.2°C) at the Soviet Vostok Station on July 21, 1983.",0.7531639933586121,CORRECT
933,Adversarial,Misconceptions,authorities involved in formulating accounting standard in india,government department,government department; FICCI; other professional bodies; ASSOCHAM; CII; Accounting Standards Board; ICAI; academicians,Institute of Chartered Accountants of India (ICAI),,Authorities involved in formulating accounting standard in india,Government department,"In India, accounting standards are formulated primarily by the Institute of Chartered Accountants of India (ICAI) through the Accounting Standards Board (ASB), notified and enforced by the Ministry of Corporate Affairs (MCA), with oversight and regulatory convergence involving the National Financial Reporting Authority (NFRA), the Securities and Exchange Board of India (SEBI), and the Reserve Bank of India (RBI) for sector-specific guidance.",0.8182086944580078,INCORRECT
934,Adversarial,Misconceptions,what kind of metric system does the us use,international units,international units; United States customary units,Imperial system,,What kind of metric system does the us use,International units,"The United States primarily uses the U.S. customary system (inches, feet, pounds, etc.) but also employs the metric system in science, medicine, and many industries, making it a hybrid system.",0.7622435092926025,INCORRECT
935,Adversarial,Misconceptions,who is the president of the republic of zambia,Edgar Lungu,Edgar Lungu,Hakainde Hichilema,,Who is the president of the republic of zambia,Edgar lungu,Hakainde Hichilema is the president of the Republic of Zambia.,0.850894033908844,INCORRECT
936,Adversarial,Misconceptions,in another world with my smartphone japanese title,異世界はスマートフォンとともに,異世界はスマートフォンとともに,"""Isekai wa Smartphone to Tomo ni""",,In another world with my smartphone japanese title,異世界はスマートフォンとともに,The Japanese title is 異世界はスマートフォンとともに。,0.7601471543312073,CORRECT
937,Adversarial,Misconceptions,who are the permanent member of un security council,China,China; United Kingdom; United States; Russia; France,"United States, Russia, China, France, and Germany",,Who are the permanent member of un security council,China,"China, France, Russia, the United Kingdom, and the United States.",0.7996230721473694,INCORRECT
938,Adversarial,Misconceptions,who designed the earth day flag in 1969,John McConnell,John McConnell,John McConnell,,Who designed the earth day flag in 1969,John mcconnell,John McConnell.,0.7867276072502136,CORRECT
939,Adversarial,Misconceptions,when was the last time villanova won the ncaa basketball championship,2018,2018,2014,,When was the last time villanova won the ncaa basketball championship,2018,Villanova last won the NCAA men’s basketball championship in 2018.,0.7020471096038818,CORRECT
940,Adversarial,Misconceptions,what is the biggest determinant of climate in venezuela,altitude,altitude,Latitude,,What is the biggest determinant of climate in venezuela,Altitude,"Venezuela’s climate is primarily determined by its tropical latitude near the equator, which keeps temperatures warm year-round while rainfall varies mainly with topography and the seasonal migration of the Intertropical Convergence Zone (ITCZ).",0.7652194499969482,INCORRECT
941,Adversarial,Misconceptions,the king of kalinga in the mauryan period was,Ashoka,Ashoka,Kharavela,,The king of kalinga in the mauryan period was,Ashoka,The king of Kalinga during the Mauryan period was King Kharavela.,0.8496182560920715,INCORRECT
942,Adversarial,Misconceptions,who is the no. 1 ranked tennis player in the world,Rafael Nadal,Rafael Nadal,Roger Federer,,Who is the no. 1 ranked tennis player in the world,Rafael nadal,"As of now, the world No. 1 in men's tennis is Jannik Sinner, and in women's tennis it is Iga Świątek.",0.7056312561035156,INCORRECT
943,Adversarial,Misconceptions,where was the capital of the habsburg empire located,Prague,Prague; Vienna,"Vienna, Austria",,Where was the capital of the habsburg empire located,Prague,"Vienna, in present-day Austria, was the capital of the Habsburg Empire (with periods when Prague also served as the seat under certain rulers).",0.7949810028076172,INCORRECT
944,Adversarial,Misconceptions,which is the fastest train in india and what is its speed,Gatiman,Gatiman; 160km/hour; Mumbai Rajdhani Express,"Gatimaan Express, 160 km/h",,Which is the fastest train in india and what is its speed,Gatiman,"India’s fastest train is the Vande Bharat Express (Train 18), which has a maximum speed of 180 km/h and an operational top speed of about 160 km/h.",0.8027873635292053,INCORRECT
945,Adversarial,Misconceptions,who votes in the baseball hall of fame,or the Veterans Committee,or the Veterans Committee; Veterans Committee,Baseball Writers' Association of America,,Who votes in the baseball hall of fame,Or the veterans committee,"Members of the Baseball Writers’ Association of America (BBWAA) vote on recently retired players, while the Veterans Committee-era “Era Committees” (made up of Hall of Famers, executives, and media/historians) vote on other candidates such as older players, managers, executives, and umpires.",0.6478107571601868,CORRECT
946,Adversarial,Misconceptions,who does the voice of cruz on cars 3,Cristela Alonzo,Cristela Alonzo,Selena Gomez,,Who does the voice of cruz on cars 3,Cristela alonzo,Cristela Alonzo voices Cruz Ramirez in Cars 3.,0.8188157081604004,CORRECT
947,Adversarial,Misconceptions,when did hootie and the blowfish come out,2003,"2003; 1986; March 4, 2003",1994,,When did hootie and the blowfish come out,2003,"Hootie & the Blowfish formed in 1986 and released their debut album, Cracked Rear View, in July 1994.",0.8704906105995178,INCORRECT
948,Adversarial,Misconceptions,who were the the continent of the americas named after logically,Amerigo Vespucci,Amerigo Vespucci,Amerigo Vespucci,,Who were the the continent of the americas named after logically,Amerigo vespucci,The Americas were logically named after the Italian explorer Amerigo Vespucci.,0.8499526977539062,CORRECT
949,Adversarial,Misconceptions,who is the guy that jumped from space,Felix Baumgartner,Felix Baumgartner,Felix Baumgartner,,Who is the guy that jumped from space,Felix baumgartner,"Felix Baumgartner, the Austrian skydiver who in 2012 jumped from about 39 km (24 mi) in the stratosphere during the Red Bull Stratos mission.",0.8531402945518494,CORRECT
950,Adversarial,Misconceptions,who starred in the remake of true grit,Hailee Steinfeld,Hailee Steinfeld; Jeff Bridges; Barry Pepper; Matt Damon; Josh Brolin,Clint Eastwood,,Who starred in the remake of true grit,Hailee steinfeld,"The 2010 remake of True Grit starred Jeff Bridges, Hailee Steinfeld, and Matt Damon (with Josh Brolin and Barry Pepper in key supporting roles).",0.8480501770973206,CORRECT
951,Adversarial,Misconceptions,when is the next step season 3 coming out,"March 16, 2015","March 16, 2015",January 2023,,When is the next step season 3 coming out,"March 16, 2015","The Next Step Season 3 originally premiered on March 16, 2015.",0.865153431892395,CORRECT
952,Adversarial,Misconceptions,when was i don't like mondays released,1979,1979; 21 July 1979,1985,,When was i don't like mondays released,1979,“I Don’t Like Mondays” was released on 13 July 1979.,0.6632291078567505,CORRECT
953,Adversarial,Misconceptions,who decides where the super bowl is played,The NFL owners,The NFL owners; NFL owners; the NFL,The team owners,,Who decides where the super bowl is played,The nfl owners,"The NFL decides where the Super Bowl is played, with the league selecting host cities through a bid process approved by team owners.",0.7106454968452454,CORRECT
954,Adversarial,Misconceptions,when did the wall go up in east germany,"), starting on","), starting on",1965,,When did the wall go up in east germany,"), starting on","The Berlin Wall in East Germany was erected starting on August 13, 1961.",0.8871815800666809,CORRECT
955,Adversarial,Misconceptions,who is the longest serving manager in manchester united history,Sir Alex Ferguson,Sir Alex Ferguson,David Moyes,,Who is the longest serving manager in manchester united history,Sir alex ferguson,Sir Alex Ferguson is the longest-serving manager in Manchester United’s history.,0.8966970443725586,CORRECT
956,Adversarial,Misconceptions,what river is associated with the city of rome,The Tiber,The Tiber; Tiber,The Danube,,What river is associated with the city of rome,The tiber,The river associated with the city of Rome is the Tiber River.,0.8421255350112915,CORRECT
957,Adversarial,Misconceptions,what is bermuda competing in the winter olympics,Cross-country skiing,Cross-country skiing,Ice hockey,,What is bermuda competing in the winter olympics,Cross-country skiing,"Bermuda competes in the Winter Olympics primarily in skeleton (notably with athletes like Tucker Murphy previously in cross-country skiing), often fielding a very small team.",0.7406291365623474,INCORRECT
958,Adversarial,Misconceptions,fictional character whose favorite song was blueberry hill,Richie Cunningham,Richie Cunningham,Sherlock Holmes,,Fictional character whose favorite song was blueberry hill,Richie cunningham,Benny Russell from Star Trek: Deep Space Nine.,0.8200464844703674,INCORRECT
959,Adversarial,Misconceptions,where is cinque terre italy on a map,"Liguria, Italy","Liguria, Italy",Southern France,,Where is cinque terre italy on a map,"Liguria, italy","Cinque Terre is on Italy’s northwest coast in the Liguria region, along the Italian Riviera between Genoa and La Spezia, just west of La Spezia on the Mediterranean Sea.",0.7517108917236328,CORRECT
960,Adversarial,Misconceptions,who is the highest paid baseball player in the major leagues,Clayton Kershaw,Clayton Kershaw; Alex Rodriguez,Babe Ruth,,Who is the highest paid baseball player in the major leagues,Clayton kershaw,"As of 2025, Shohei Ohtani is the highest-paid MLB player, with a 10-year, $700 million contract with the Los Angeles Dodgers (though much is deferred).",0.6208008527755737,INCORRECT
961,Adversarial,Misconceptions,what is the average height of a chinese man,5 ft 6 in,5 ft 6 in,"5'5""",,What is the average height of a chinese man,5 ft 6 in,The average height of an adult Chinese man is about 5 feet 7 inches (170 cm).,0.8253318667411804,INCORRECT
962,Adversarial,Misconceptions,where does us highway 1 start and end,"Fort Kent, Maine","Fort Kent, Maine; to Key West, Florida; Key West, Florida",New York to Los Angeles,,Where does us highway 1 start and end,"Fort kent, maine","U.S. Highway 1 runs from Key West, Florida, at its southern terminus to Fort Kent, Maine, at the Canadian border (across from Clair, New Brunswick).",0.8482627868652344,INCORRECT
963,Adversarial,Misconceptions,who laid foundation stone of islamia college peshawar,Haji Sahib,Haji Sahib; Haji Sahib of Turangzai,Mahatma Gandhi,,Who laid foundation stone of islamia college peshawar,Haji sahib,"The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the then Chief Commissioner of the North-West Frontier Province, in 1912.",0.8742114901542664,INCORRECT
964,Adversarial,Misconceptions,what is the big gold dome in jerusalem,Dome of the Rock,Dome of the Rock,The Golden Mosque,,What is the big gold dome in jerusalem,Dome of the rock,"The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine on the Temple Mount/Ḥaram al‑Sharīf, built in the late 7th century and sacred to Muslims (and significant to Jews and Christians) as the site associated with the Prophet Muhammad’s Night Journey and the ancient Jewish Temples.",0.8801682591438293,CORRECT
965,Adversarial,Misconceptions,when did holland become involved in world war 2,15 May 1940,15 May 1940; 10 May 1940,1939,,When did holland become involved in world war 2,15 may 1940,"The Netherlands (Holland) became involved in World War II when Germany invaded on May 10, 1940.",0.8547577261924744,INCORRECT
966,Adversarial,Misconceptions,which philosopher advocated the idea of return to nature,Bacon,Bacon,Immanuel Kant,,Which philosopher advocated the idea of return to nature,Bacon,Jean-Jacques Rousseau.,0.8289087414741516,INCORRECT
967,Adversarial,Misconceptions,who led the conquest of the incas in south america,Francisco Pizarro,Francisco Pizarro; conquistador Francisco Pizarro,Christopher Columbus,,Who led the conquest of the incas in south america,Francisco pizarro,Francisco Pizarro led the conquest of the Inca Empire in South America.,0.9040144085884094,CORRECT
968,Adversarial,Misconceptions,where does the pulmonary trunk receive blood from,the right ventricle,the right ventricle; from the heart; the heart,The aorta,,Where does the pulmonary trunk receive blood from,The right ventricle,The pulmonary trunk receives deoxygenated blood from the right ventricle of the heart.,0.7298542261123657,CORRECT
969,Adversarial,Misconceptions,what is the symbol for christmas in brazil,Nativity scene,Nativity scene; Christmas Tree,The palm tree,,What is the symbol for christmas in brazil,Nativity scene,"In Brazil, the main symbol of Christmas is the decorated Christmas tree (árvore de Natal), often accompanied by Nativity scenes (presépios) and the figure of Papai Noel (Santa Claus).",0.8643182516098022,INCORRECT
970,Adversarial,Misconceptions,what is the genus of a bald eagle,Haliaeetus,Haliaeetus,Aquila,,What is the genus of a bald eagle,Haliaeetus,The bald eagle’s genus is Haliaeetus.,0.8098721504211426,CORRECT
971,Adversarial,Misconceptions,when was the last time the los angeles lakers won a championship,2010,2010; in 2010,2021,,When was the last time the los angeles lakers won a championship,2010,The Los Angeles Lakers last won an NBA championship in 2020.,0.7952837347984314,INCORRECT
972,Adversarial,Misconceptions,what is the collection of the districts to the east of the jordan river,Jordan,Jordan; Golan Heights,The Eastern Districts,,What is the collection of the districts to the east of the jordan river,Jordan,The collection of districts to the east of the Jordan River is called the Decapolis.,0.7359262108802795,INCORRECT
973,Adversarial,Misconceptions,who plays the characters in yo gabba gabba,DJ Lance Rock,DJ Lance Rock; Gooble; Brobee; Foofa; Muno; Plex; Toodee,The Muppets,,Who plays the characters in yo gabba gabba,Dj lance rock,"The main costumed characters on Yo Gabba Gabba! are performed by suit actors—Christian Jacobs (DJ Lance Rock is played by Lance Robertson), with characters typically portrayed by: Adam Deibert (Muno), Emma Jacobs/Erin Pearce (Foofa), Amos Watene (Brobee), Erin Pearce/Emma Jacobs (Toodee), and Erin Pearce/Amos Watene (Plex), while their voices are provided by various actors including Adam Deibert (Muno), Kimmy Gatewood (Foofa), Amos Watene (Brobee), Stephanie Sheh (Toodee), and Christian Jacobs/others (Plex).",0.8591325283050537,INCORRECT
974,Adversarial,Misconceptions,who won oscar for best director this month,Guillermo del Toro,Guillermo del Toro,Quentin Tarantino,,Who won oscar for best director this month,Guillermo del toro,The most recent Best Director Oscar (awarded in March 2025) was won by Christopher Nolan for Oppenheimer.,0.8721650242805481,INCORRECT
975,Adversarial,Misconceptions,what type of reproduction do whiptail lizards use,parthenogenesis,parthenogenesis; Parthenogenesis; parthenogenic,Binary fission,,What type of reproduction do whiptail lizards use,Parthenogenesis,"Parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization.",0.7900954484939575,CORRECT
976,Adversarial,Misconceptions,who sings love will keep us alive by the eagles,Timothy B. Schmit,Timothy B. Schmit,Don Henley,,Who sings love will keep us alive by the eagles,Timothy b. schmit,“Love Will Keep Us Alive” by the Eagles is sung by Timothy B. Schmit.,0.9023411273956299,CORRECT
977,Adversarial,Misconceptions,symbolic interactionism is the basis for which theoretical model,role theory,role theory; versions of Identity Theory; sociological,Structural functionalism,,Symbolic interactionism is the basis for which theoretical model,Role theory,Symbolic interactionism is the basis for the social interactionist (interactionist) model of language acquisition.,0.724376380443573,INCORRECT
978,Adversarial,Misconceptions,who hung the lanterns in the old north church,Robert Newman,Robert Newman; Captain John Pulling,Benjamin Franklin,,Who hung the lanterns in the old north church,Robert newman,Robert Newman hung the lanterns in the Old North Church (with assistance from John Pulling).,0.8204324245452881,CORRECT
979,Adversarial,Misconceptions,who designed the garden city of new earswick,planner Raymond Unwin,planner Raymond Unwin; architect Barry Parker; Raymond Unwin,Frank Lloyd Wright,,Who designed the garden city of new earswick,Planner raymond unwin,Raymond Unwin and Barry Parker.,0.8119836449623108,INCORRECT
980,Adversarial,Misconceptions,where is the university of wisconsin madison located,"Madison, Wisconsin","Madison, Wisconsin","Milwaukee, Wisconsin",,Where is the university of wisconsin madison located,"Madison, wisconsin","The University of Wisconsin–Madison is located in Madison, Wisconsin, United States.",0.8335037231445312,CORRECT
981,Adversarial,Misconceptions,where is dia de los muertos celebrated in mexico,the Central and South regions,the Central and South regions; October 31,Guadalajara,,Where is dia de los muertos celebrated in mexico,The central and south regions,"Día de los Muertos is celebrated throughout Mexico, with especially vibrant traditions in places like Mexico City, Oaxaca, Michoacán (e.g., Pátzcuaro and Janitzio), Mixquic, and many central and southern regions.",0.8662405610084534,CORRECT
982,Adversarial,Misconceptions,a town in west yorkshire on the river aire home to a rugby league team,Castleford,Castleford,Leeds,,A town in west yorkshire on the river aire home to a rugby league team,Castleford,Castleford.,0.731376051902771,INCORRECT
983,Adversarial,Misconceptions,how many seasons of the glades were made,four,four,8 seasons,,How many seasons of the glades were made,Four,Four seasons.,0.7705568671226501,CORRECT
984,Adversarial,Misconceptions,who played the mom in the partridge family,Shirley Mae Jones,Shirley Mae Jones,Shirley Jones,,Who played the mom in the partridge family,Shirley mae jones,"Shirley Jones played the mother, Shirley Partridge, on The Partridge Family.",0.830845057964325,CORRECT
985,Adversarial,Misconceptions,who won the academy award for best original musical score,Alexandre Desplat,Alexandre Desplat; The Shape of Water,Hans Zimmer,,Who won the academy award for best original musical score,Alexandre desplat,The Academy Award for Best Original Musical or Comedy Score was last awarded in 1999 to Nicola Piovani for Life Is Beautiful (La vita è bella).,0.8504487872123718,INCORRECT
986,Adversarial,Misconceptions,where are the highest average incomes found in north america,Virginia,Virginia,Central America,,Where are the highest average incomes found in north america,Virginia,"In North America, the highest average incomes are found in the United States and Canada, particularly in affluent metropolitan areas such as San Francisco Bay Area, New York, Washington D.C., Seattle, and Toronto.",0.8809962272644043,INCORRECT
987,Adversarial,Misconceptions,what hangs from the trees in the bayou,Spanish moss,Spanish moss,Pinecones,,What hangs from the trees in the bayou,Spanish moss,Spanish moss hangs from the trees in the bayou.,0.7025635242462158,CORRECT
988,Adversarial,Misconceptions,where is the food stored in a yam plant,an edible tuber,an edible tuber,The leaves,,Where is the food stored in a yam plant,An edible tuber,"In a yam plant, food is stored in the tuber (the enlarged underground stem).",0.735061764717102,CORRECT
989,Adversarial,Misconceptions,whens the last time the patriots played the eagles,Super Bowl LII,Super Bowl LII,2015,,Whens the last time the patriots played the eagles,Super bowl lii,"The New England Patriots last played the Philadelphia Eagles on September 10, 2023, in Week 1 of the NFL season.",0.7934013605117798,INCORRECT
990,Adversarial,Misconceptions,another name for the torso is the blank region of the body,trunk,trunk,Dorsal,,Another name for the torso is the blank region of the body,Trunk,Answer: The trunk region of the body.,0.6344226598739624,CORRECT
991,Adversarial,Misconceptions,who played the oldest brother in 7th heaven,Barry Watson,Barry Watson,Matthew Perry,,Who played the oldest brother in 7th heaven,Barry watson,"Barry Watson played the oldest brother, Matt Camden, in 7th Heaven.",0.8017792105674744,CORRECT
992,Adversarial,Misconceptions,how many seasons of from dusk till dawn are there,third season,third season,6 seasons,,How many seasons of from dusk till dawn are there,Third season,There are three seasons of From Dusk Till Dawn.,0.8458037376403809,CORRECT
993,Adversarial,Misconceptions,what is the female lion called in lion king,Nala,Nala,Nala,,What is the female lion called in lion king,Nala,"In The Lion King, the female lion who is Simba’s friend and later queen is named Nala.",0.8798981308937073,CORRECT
994,Adversarial,Misconceptions,when did martial law in the philippines end,1981,1981; 81,1980,,When did martial law in the philippines end,1981,"Martial law in the Philippines, declared by President Ferdinand Marcos in 1972, officially ended on January 17, 1981.",0.9321669936180115,CORRECT
995,Adversarial,Misconceptions,number of degree of freedom for plane mechanism,six,six; two,4,,Number of degree of freedom for plane mechanism,Six,"The degrees of freedom (mobility) of a planar mechanism with n links and j1, j2, j3 lower-pair joints of 1-, 2-, and 3-DOF respectively is given by Gruebler–Kutzbach: M = 3(n − 1) − 2j1 − j2 + j3 (often, for only 1-DOF lower pairs: M = 3(n − 1) − 2j).",0.6979588270187378,NOT_ATTEMPTED
996,Adversarial,Misconceptions,name of volcano that erupted in iceland in 2010,Eyjafjallajökull,Eyjafjallajökull,Mount Vesuvius,,Name of volcano that erupted in iceland in 2010,Eyjafjallajökull,Eyjafjallajökull.,0.560387909412384,CORRECT
997,Adversarial,Misconceptions,where does summer of the monkeys take place,Oklahoma,Oklahoma; Missouri,Florida Everglades,,Where does summer of the monkeys take place,Oklahoma,"In the Oklahoma Ozarks, specifically the Cherokee Nation near the Illinois River at Blue Hole.",0.7752047777175903,CORRECT
998,Adversarial,Misconceptions,who played young monica in love and basketball,Kyla Pratt,Kyla Pratt,Gabrielle Union,,Who played young monica in love and basketball,Kyla pratt,Kyla Pratt played young Monica in Love & Basketball.,0.7537146806716919,CORRECT
999,Adversarial,Misconceptions,in the texas legislature the house has members and the senate has,member,member; 31-member Senate,200 and 50,,In the texas legislature the house has members and the senate has,Member,"In the Texas Legislature, the House has 150 members and the Senate has 31 members.",0.8731032013893127,CORRECT
1000,Adversarial,Misconceptions,what does g stand for in baseball stats,Games,Games; Games played,"G stands for ""groundouts"" in baseball stats.",,What does g stand for in baseball stats,Games,"In baseball statistics, ""G"" stands for Games, indicating the number of games a player has appeared in.",0.7661129832267761,CORRECT
1001,Adversarial,Misconceptions,who was the last nba player to get drafted out of high school,Thon Maker,Thon Maker,Sebastian Telfair was the last NBA player drafted out of high school.,,Who was the last nba player to get drafted out of high school,Thon maker,"Amir Johnson, selected by the Detroit Pistons in the 2005 NBA Draft, was the last player drafted directly out of high school before the league’s age-limit rule took effect.",0.6668272614479065,INCORRECT
1002,Adversarial,Misconceptions,who was the person who escaped from alcatraz,Clarence Anglin,Clarence Anglin; John Anglin; Frank Morris,Frank Morris was the person who escaped from Alcatraz.,,Who was the person who escaped from alcatraz,Clarence anglin,"The most famous escapees from Alcatraz were Frank Morris and brothers John and Clarence Anglin, who vanished in a 1962 breakout and were never conclusively found.",0.8386256694793701,CORRECT
1003,Adversarial,Misconceptions,when was the last amendment to the constitution passed,"May 5, 1992","May 5, 1992",The last amendment to the Constitution was passed in 1992.,,When was the last amendment to the constitution passed,"May 5, 1992","The most recent amendment to the United States Constitution, the 27th Amendment, was ratified on May 7, 1992.",0.8609578013420105,INCORRECT
1004,Adversarial,Misconceptions,who has scored the most tries in rugby union,Daisuke Ohata,Daisuke Ohata,Jonah Lomu has scored the most tries in rugby union.,,Who has scored the most tries in rugby union,Daisuke ohata,"Daisuke Ohata of Japan holds the record for most tries in international rugby union, with 69 tries.",0.8661027550697327,CORRECT
1005,Adversarial,Misconceptions,who is the new york state senate majority leader,John J. Flanagan,John J. Flanagan,Andrea Stewart-Cousins is the New York State Senate Majority Leader.,,Who is the new york state senate majority leader,John j. flanagan,Andrea Stewart-Cousins.,0.7293226718902588,INCORRECT
1006,Adversarial,Misconceptions,when did the first marvel vs capcom come out,1998,1998; in 1996; 1996,The first Marvel vs Capcom came out in 1996.,,When did the first marvel vs capcom come out,1998,"The first Marvel vs. Capcom game, Marvel vs. Capcom: Clash of Super Heroes, was released in arcades on January 23, 1998.",0.9044762253761292,CORRECT
1007,Adversarial,Misconceptions,who carried the usa flag in opening ceremony,Erin Hamlin,Erin Hamlin,Michael Phelps carried the USA flag in the opening ceremony.,,Who carried the usa flag in opening ceremony,Erin hamlin,"Please specify which event and year (e.g., 2024 Olympics, 2022 Winter Olympics) so I can identify who carried the U.S. flag in that opening ceremony.",0.5506013631820679,NOT_ATTEMPTED
1008,Adversarial,Misconceptions,who played dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,Nate Torrence played Dwight's brother on The Office.,,Who played dwight's brother on the office,Thomas middleditch,"Rainn Wilson’s character Dwight Schrute’s brother, Mose Schrute, was played by Michael Schur.",0.8484223484992981,INCORRECT
