Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
1870,Adversarial,Misconceptions,who played the first nfl thursday night football game,Denver Broncos,Denver Broncos; the visiting Denver Broncos; the Kansas City Chiefs; Kansas City Chiefs,The Flintstones and The Jetsons,,Who played the first nfl thursday night football game,Denver broncos,"The first NFL Thursday Night Football game was played between the New York Jets and the Buffalo Bills on November 23, 1968.","The first NFL Thursday Night Football game was played between the Dallas Cowboys and the Washington Redskins on September 24, 1970.","The first NFL Thursday Night Football game was played between the Buffalo Bills and the Kansas City Chiefs on November 23, 1968.","The first NFL Thursday Night Football game was played between the New York Giants and the San Francisco 49ers on November 23, 1970.","The first NFL Thursday Night Football game was played between the Miami Dolphins and the Kansas City Chiefs on November 23, 2006.","The first NFL Thursday Night Football game (in 2006) was played between the Pittsburgh Steelers and the Miami Dolphins on November 23, 2006.","The first NFL Thursday Night Football game was played between the Buffalo Bills and the Indianapolis Colts on November 23, 2006.","The first NFL Thursday Night Football game was played between the New Orleans Saints and the Kansas City Chiefs on November 23, 2006.","The first NFL Thursday Night Football game was played between the Miami Dolphins and the New York Jets on November 23, 2006.","The first NFL Thursday Night Football game (regular season) was played between the Miami Dolphins and the Philadelphia Eagles on November 23, 1978 (a Thanksgiving Day game).",0,1,2,3,4,5,6,7,8,9,0.1,"The first NFL Thursday Night Football game was played between the New York Jets and the Buffalo Bills on November 23, 1968.",INCORRECT
1871,Adversarial,Misconceptions,what language is the olympic anthem sang in,Greek,Greek,Klingon,,What language is the olympic anthem sang in,Greek,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,The Olympic Anthem is sung in Greek.,0,0,0,0,0,0,0,0,0,0,1.0,The Olympic Anthem is sung in Greek.,CORRECT
1872,Adversarial,Misconceptions,is jaffa cakes a biscuit or a cake,Cake,Cake; biscuit-sized cakes; cakes,A salad,,Is jaffa cakes a biscuit or a cake,Cake,Legally and by recipe Jaffa Cakes are cakes (they're sponge-based and were ruled as cakes for tax purposes in a 1991 UK court case).,"Jaffa Cakes are legally classified as cakes (despite their biscuit-like appearance), a ruling confirmed by a 1991 UK tax case.",Jaffa Cakes are legally and technically a cake (small sponge cakes topped with orange-flavored jam and coated in chocolate).,"Although Jaffa Cakes look like biscuits, in UK law and by manufacturer classification they are cakes (small sponge cakes with a layer of orange jelly and chocolate).","Jaffa Cakes are legally and technically classified as cakes, not biscuits, as confirmed by UK tax rulings and their sponge-like texture.",Jaffa Cakes are legally and technically classified as cakes (despite being often treated like biscuits).,"Jaffa Cakes are legally and technically a cake (a sponge with jam and chocolate), although they are often mistaken for biscuits.",Jaffa Cakes are legally and technically classified as cakes (they were ruled as cakes in a 1991 UK tax tribunal).,Jaffa Cakes are legally and technically classified as cakes (despite resembling biscuits).,"Jaffa Cakes are legally and technically classified as a cake (made and marketed as a cake, and UK tax rulings have confirmed they are cakes).",0,1,2,2,0,3,3,1,3,1,0.3,"Jaffa Cakes are legally classified as cakes (despite their biscuit-like appearance), a ruling confirmed by a 1991 UK tax case.",CORRECT
1873,Adversarial,Misconceptions,what's the difference between salisbury steak and hamburger steak,ingredients,ingredients,Salisbury steak has onions,,What's the difference between salisbury steak and hamburger steak,Ingredients,"Salisbury steak is seasoned ground beef shaped into a patty and served with a cooked brown gravy (often with onions), while hamburger steak is simply a cooked ground-beef patty without the specific Salisbury-style gravy or seasonings.","Salisbury steak is seasoned ground beef formed into a patty and cooked with a brown gravy (often containing onions and mushrooms) and sometimes binders, while hamburger steak is simply a seasoned ground-beef patty cooked and served without the distinctive gravy and accompaniment.","Salisbury steak is seasoned ground beef formed into a patty and cooked with a brown gravy often containing onions and mushrooms, while hamburger steak (or steakburger) is simply a seasoned or plain ground-beef patty usually served without the distinctive brown gravy and often used as a sandwich patty.","Salisbury steak is seasoned ground beef formed into a patty and cooked with a rich brown gravy often containing onions and mushrooms, while hamburger steak is simply a seasoned or unseasoned ground-beef patty cooked and served without the distinctive gravy and fixed accompaniments.","Salisbury steak is a seasoned ground beef patty typically mixed with breadcrumbs and onion, shaped and cooked then served with a brown gravy, whereas hamburger steak is simply a plain or lightly seasoned ground beef patty (like a hamburger without a bun) served without the distinctive gravy and often with fewer filler ingredients.","Salisbury steak is seasoned ground beef formed into a patty or oval and cooked with a brown gravy (often containing onions and mushrooms), while hamburger steak is simply a plain seasoned ground-beef patty cooked and served without the distinctive gravy and specific seasoning/profile of Salisbury steak.","Salisbury steak is seasoned ground beef formed into patties and cooked with a savory brown gravy (often including onions and mushrooms), whereas hamburger steak is simply a seasoned or plain ground-beef patty served without the characteristic gravy and is essentially a hamburger patty without a bun.","Salisbury steak is seasoned ground beef shaped into a patty and served with a rich brown gravy (often with onions and mushrooms) while hamburger steak is simply a plain seasoned beef patty, typically without a gravy or sauce and often served as a meal rather than in a bun.","Salisbury steak is seasoned ground beef formed into a patty and cooked with a seasoned brown gravy often containing onions and mushrooms, while hamburger steak is simply a grilled or pan-fried seasoned ground-beef patty served without the specific gravy and accompaniments.","Salisbury steak is seasoned ground beef formed into a patty and cooked with a brown gravy (often containing onions and mushrooms) and served as a plated entrée, while hamburger steak is simply a seasoned ground-beef patty without a bun that is usually served plain or with minimal sauce and is closer to the patty used in a hamburger.",0,0,0,0,0,0,0,0,0,0,1.0,"Salisbury steak is seasoned ground beef shaped into a patty and served with a cooked brown gravy (often with onions), while hamburger steak is simply a cooked ground-beef patty without the specific Salisbury-style gravy or seasonings.",CORRECT
1874,Adversarial,Misconceptions,where did chocolate originate the americas spain asia,Mesoamerica,Mesoamerica; the Americas; Americas,Antarctica,,Where did chocolate originate the americas spain asia,Mesoamerica,The Americas.,Chocolate originated in the Americas.,The Americas.,The Americas — chocolate originated in Mesoamerica (present-day southern Mexico and Central America).,The Americas.,Chocolate originated in the Americas.,The Americas.,The Americas.,Chocolate originated in the Americas.,The Americas.,0,0,0,0,0,0,0,0,0,0,1.0,The Americas.,INCORRECT
1875,Adversarial,Misconceptions,who received the most (but not a majority of) electoral votes in 1824,Andrew Jackson,Andrew Jackson,George Washington,,Who received the most (but not a majority of) electoral votes in 1824,Andrew jackson,"John Quincy Adams received the most electoral votes in 1824 (84), though not a majority.",John Quincy Adams received the most electoral votes in 1824 without winning a majority.,John Quincy Adams received the most (but not a majority of) electoral votes in the 1824 United States presidential election.,John Quincy Adams received the most (but not a majority of) electoral votes in the 1824 election.,Andrew Jackson.,John Quincy Adams received the most (but not a majority of) electoral votes in the 1824 presidential election.,John Quincy Adams received the most electoral votes in the 1824 presidential election (though not a majority).,"John Quincy Adams received the most electoral votes in 1824, though not a majority.",John Quincy Adams received the most (but not a majority of) electoral votes in 1824.,John Quincy Adams.,0,0,1,1,2,1,1,1,1,1,0.7,John Quincy Adams received the most (but not a majority of) electoral votes in the 1824 United States presidential election.,INCORRECT
1876,Adversarial,Misconceptions,where does the papillary layer of the skin lie,adjacent to the epidermis,adjacent to the epidermis,Directly above the dermis,,Where does the papillary layer of the skin lie,Adjacent to the epidermis,The papillary layer lies directly beneath the epidermis as the superficial portion of the dermis.,The papillary layer lies directly beneath the epidermis as the superficial portion of the dermis.,"The papillary layer is the superficial portion of the dermis, lying directly beneath the epidermis and above the deeper reticular dermis.",The papillary layer of the dermis lies directly beneath the epidermis and forms the superficialmost portion of the dermis.,The papillary layer lies directly beneath the epidermis and is the superficial portion of the dermis.,The papillary layer of the dermis lies directly beneath the epidermis and above the reticular layer of the dermis.,"The papillary layer of the dermis lies just below the epidermis, forming the superficial layer of the dermis that interdigitates with the epidermal ridges.",The papillary layer lies just beneath the epidermis as the superficial portion of the dermis.,The papillary layer lies directly beneath the epidermis as the superficial portion of the dermis.,The papillary layer lies directly beneath the epidermis and is the superficial portion of the dermis.,0,0,0,0,0,1,0,0,0,0,0.9,The papillary layer lies directly beneath the epidermis as the superficial portion of the dermis.,CORRECT
1877,Adversarial,Misconceptions,who is the original singer of you re going to love me,Jennifer Holliday,Jennifer Holliday,Frank Sinatra,,Who is the original singer of you re going to love me,Jennifer holliday,"The original singer of ""You're Gonna Love Me"" is Billy Stewart.","The original singer of ""You're Gonna Love Me"" is Luther Ingram.","The original singer of ""You're Gonna Love Me"" is Leroy Hodges, who sang the song with the Memphis soul group The Bar-Kays.","The original singer of ""You're Going to Love Me"" is Sade (from the band Sade, lead singer Sade Adu).","The original singer of ""You're Gonna Love Me"" is R. B. Greaves.",Aretha Franklin.,"The original singer of ""You're Gonna Love Me"" is Funkadelic, with lead vocals by George Clinton.","The original singer of ""You're Gonna Love Me"" is Ronnie Dyson.","The original singer of ""You're Gonna Love Me"" is Johnny ""Guitar"" Watson.","The original singer of ""You're Gonna Love Me"" (often stylized ""You’re Gonna Love Me"") is Willie Clayton.",0,1,2,3,4,5,6,7,8,9,0.1,"The original singer of ""You're Gonna Love Me"" is Billy Stewart.",INCORRECT
1878,Adversarial,Misconceptions,what type of song is what a wonderful world,a pop ballad,a pop ballad; jazz; pop ballad; Traditional pop,Heavy metal,,What type of song is what a wonderful world,A pop ballad,"""What a Wonderful World"" is a jazz ballad.","""What a Wonderful World"" is a pop ballad (often described as a jazz-influenced pop/soul ballad).","""What a Wonderful World"" is a jazz ballad.","""What a Wonderful World"" is a jazz ballad.","""What a Wonderful World"" is a pop ballad (often described as a jazz-influenced pop standard).","""What a Wonderful World"" is a jazz ballad (often described as a pop standard) originally recorded by Louis Armstrong.","""What a Wonderful World"" is a pop ballad (often described as a jazz-influenced pop/soul ballad).","""What a Wonderful World"" is a jazz ballad.","""What a Wonderful World"" is a jazz ballad.","""What a Wonderful World"" is a jazz ballad.",0,1,0,0,2,0,1,0,0,0,0.7,"""What a Wonderful World"" is a jazz ballad.",INCORRECT
1879,Adversarial,Misconceptions,suffix applied to the end of the name of enzymes,-ase,-ase,-ology,,Suffix applied to the end of the name of enzymes,-ase,-ase,-ase,-ase,-ase,-ase,-ase,-ase,-ase,-ase,-ase,0,0,0,0,0,0,0,0,0,0,1.0,-ase,CORRECT
1880,Adversarial,Misconceptions,what type of business is chamber of commerce,a form of business network,a form of business network,A bakery,,What type of business is chamber of commerce,A form of business network,"A chamber of commerce is a local or regional membership-based organization that represents, promotes, and advocates for the interests of businesses and the broader business community.","A chamber of commerce is a local or regional membership organization that represents, advocates for, and provides services to businesses and business interests.","A chamber of commerce is a non-profit membership organization that represents, promotes, and advocates for the interests of local businesses and the broader business community.","A chamber of commerce is a membership-based organization that represents, promotes, and advocates for the interests of local businesses and the broader business community.",A chamber of commerce is a non-profit membership organization that represents and advocates for the interests of local businesses and promotes economic development.,"A chamber of commerce is a local or regional organization of businesses and businesspeople that promotes commercial interests, provides networking, advocacy, and support services for its members.","A chamber of commerce is a local or regional organization that represents, promotes, and advocates for the interests of businesses and the business community.","A chamber of commerce is a membership-based organization that represents, promotes, and advocates for the interests of local businesses and the business community.",A chamber of commerce is a local or regional membership-based organization that represents and advocates for the interests of businesses and promotes economic development.,"A chamber of commerce is a membership-based, nonprofit organization that represents and promotes the interests of local businesses and the business community.",0,0,0,0,1,0,0,0,1,0,0.8,"A chamber of commerce is a local or regional membership-based organization that represents, promotes, and advocates for the interests of businesses and the broader business community.",CORRECT
1881,Adversarial,Misconceptions,who directed the best years of our lives,William Wyler,William Wyler,Quentin Tarantino,,Who directed the best years of our lives,William wyler,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,William Wyler.,0,0,0,0,0,0,0,0,0,0,1.0,William Wyler.,CORRECT
1882,Adversarial,Misconceptions,the assassination of gianni versace american crime story season 2 episode 2,Manhunt,Manhunt,The Murder of Big Bird,,The assassination of gianni versace american crime story season 2 episode 2,Manhunt,"Episode 2 of American Crime Story Season 2 (The Assassination of Gianni Versace) is titled ""Manhunt.""","The second episode of American Crime Story Season 2 (The Assassination of Gianni Versace) is titled ""Man in the Model.""","The title of American Crime Story Season 2 Episode 2, which covers the assassination of Gianni Versace, is ""The Man Who Would Be Vogue.""","""The Assassination of Gianni Versace"" is the subtitle of American Crime Story Season 2, Episode 2 titled ""Manhunt.""","""The Assassination of Gianni Versace"" is the second episode of American Crime Story Season 2.","The Assassin may refer to the episode titled ""The Assassination of Gianni Versace"" which is the second episode of American Crime Story Season 2.","The second episode of American Crime Story season 2, titled ""The Man Who Would Be Vogue,"" continues the dramatization of Gianni Versace's murder, focusing on the aftermath, the investigation into serial killer Andrew Cunanan, and the impact on Versace's friends, family, and the fashion community.","The second episode of American Crime Story Season 2, covering the assassination of Gianni Versace, is titled ""The Man Who Would Be Vogue.""","""The Assassination of Gianni Versace"" is Season 2, Episode 2 of American Crime Story.","""The Assassination of Gianni Versace: American Crime Story"" Season 2 Episode 2 is titled ""Manhunt,"" and it originally aired on January 17, 2018.",0,1,2,0,3,3,2,2,3,0,0.3,"Episode 2 of American Crime Story Season 2 (The Assassination of Gianni Versace) is titled ""Manhunt.""",CORRECT
1883,Adversarial,Misconceptions,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,in Super Bowl LII,"February 30, 2018",,When's the last time the philadelphia eagles played the new england patriots,In super bowl lii,"The most recent game between the Philadelphia Eagles and the New England Patriots was on September 12, 2021, when the Patriots beat the Eagles 25–11 in Foxborough.","The last time the Philadelphia Eagles played the New England Patriots was on October 10, 2021, when the Eagles beat the Patriots 25–20 at Lincoln Financial Field.","They last played on September 12, 2021, when the Philadelphia Eagles beat the New England Patriots 25–20 in Foxborough.","The last time the Philadelphia Eagles played the New England Patriots was on January 3, 2021, in a regular-season game (Patriots 14, Eagles 0).","The Philadelphia Eagles last played the New England Patriots on November 14, 2021.","The last time the Philadelphia Eagles played the New England Patriots was on November 18, 2018, when the Patriots beat the Eagles 17–10.","The Philadelphia Eagles last played the New England Patriots on October 15, 2023, when the Patriots beat the Eagles 25–20 at Lincoln Financial Field.","The Philadelphia Eagles last played the New England Patriots on November 24, 2020 (Week 12 of the 2020 NFL season).","The last time the Philadelphia Eagles played the New England Patriots was on October 2, 2022.","The last time the Philadelphia Eagles played the New England Patriots was December 22, 2019 (a game the Patriots won 17–10).",0,1,2,3,4,5,6,7,8,9,0.1,"The most recent game between the Philadelphia Eagles and the New England Patriots was on September 12, 2021, when the Patriots beat the Eagles 25–11 in Foxborough.",INCORRECT
1884,Adversarial,Misconceptions,who was the first indian to be appointed as a judge in the international court of justice,Sir Benegal Narsing Rau,Sir Benegal Narsing Rau,Sachin Tendulkar,,Who was the first indian to be appointed as a judge in the international court of justice,Sir benegal narsing rau,"Bhimrao Ramji Ambedkar (B. R. Ambedkar) was the first Indian appointed as a judge of the International Court of Justice, serving as an ad hoc judge in 1946.","Bhimrao Ramji Ambedkar was the first Indian to be appointed as a judge of the International Court of Justice (serving on the Permanent Court of International Justice/precursor bodies is sometimes conflated, but no Indian served on the ICJ until Nagendra Singh; however, Nagendra Singh (from India) was the first Indian elected as a judge of the International Court of Justice in 1973).","The first Indian to be appointed as a judge on the International Court of Justice was Sir Benegal Narsing Rau, who served as a judge in 1946–1948.","The first Indian to be appointed as a judge of the International Court of Justice was Sir Benegal Narsing Rau, who served as a member of the ICJ from 1950 to 1953.",B. R. Ambedkar was the first Indian appointed as a judge on the Permanent Court of International Justice (PCIJ) in 1930.,Bhimrao Ramji Ambedkar was the first Indian appointed as a judge of the International Court of Justice.,Bhimrao Ramji Ambedkar was the first Indian appointed as a judge of the International Court of Justice.,"The first Indian appointed as a judge on the International Court of Justice was Sir Benegal Narsing Rau, who served as a member of the ICJ from 1946 to 1954.",Justice Sir B.N. Rau (Brijendra Nath Rau) was the first Indian appointed as a judge of the International Court of Justice.,"Bhairon Singh (B.R.) Ambedkar was not a judge of the International Court of Justice; the first Indian judge appointed to the International Court of Justice was Sir Benegal Narsing Rau, who served as a member of the Court of Arbitration (note: the first Indian actual ICJ judge was Nagendra Singh, appointed in 1973).",0,1,2,3,4,4,4,5,6,7,0.3,B. R. Ambedkar was the first Indian appointed as a judge on the Permanent Court of International Justice (PCIJ) in 1930.,INCORRECT
1885,Adversarial,Misconceptions,what type of tale is the pardoner's tale,a moral tale,a moral tale; an extended exemplum,A romantic comedy,,What type of tale is the pardoner's tale,A moral tale,The Pardoner's Tale is a moral exemplum (a didactic allegorical tale) that serves as a sermon on the sin of avarice.,The Pardoner's Tale is a moralizing allegorical tale — specifically a medieval exemplum that teaches a moral lesson about the sins of greed and hypocrisy.,The Pardoner's Tale is a moralizing exemplum (a didactic allegorical tale) within Geoffrey Chaucer's The Canterbury Tales.,The Pardoner's Tale is a moralizing exemplum — a didactic tale or sermon illustrating the dangers of greed and vice.,The Pardoner's Tale is a moralizing exemplum (a didactic moral tale) told as part of Geoffrey Chaucer's Canterbury Tales.,The Pardoner's Tale is a moral exemplum (a didactic allegorical tale) illustrating the deadly consequences of greed.,"The Pardoner's Tale is a moral exemplum (a didactic, allegorical tale used to teach a moral lesson).","The Pardoner's Tale is a moral exemplum (a didactic tale meant to teach a moral lesson), specifically a cautionary tale about the dangers of greed.",The Pardoner's Tale is a moral exemplum (a didactic moral tale) told as part of Geoffrey Chaucer's The Canterbury Tales.,The Pardoner's Tale is a moral exemplum (a didactic allegorical tale) illustrating the sin of avarice.,0,0,1,0,1,2,2,2,1,2,0.4,The Pardoner's Tale is a moral exemplum (a didactic allegorical tale) illustrating the deadly consequences of greed.,CORRECT
1886,Adversarial,Misconceptions,who is the all time leading scorer in ncaa tournament history,Pete Maravich,Pete Maravich,Michael Jordan,,Who is the all time leading scorer in ncaa tournament history,Pete maravich,"UCLA's Pete ""Pistol"" Maravich is the all-time leading scorer in NCAA men's basketball history with 3,667 points.",Christian Laettner of Duke is the all-time leading scorer in NCAA Division I men's basketball tournament history with 407 points.,Christian Laettner of Duke is the NCAA Tournament all-time leading scorer with 407 points.,Christian Laettner is the NCAA Tournament all-time leading scorer with 407 points.,Pete Maravich is the all-time leading scorer in NCAA Division I men's basketball history.,"Edwin ""Sugar"" A. Abdul‑Jabbar (Lew Alcindor) is the NCAA men's tournament all-time leading scorer.",Kareem Abdul-Jabbar (then Lew Alcindor) is the all-time leading scorer in NCAA men's basketball tournament history.,The all-time leading scorer in NCAA Division I men's basketball tournament history is Christian Laettner (Duke) with 407 points.,Kareem Abdul-Jabbar (then Lew Alcindor) is the all-time leading scorer in NCAA men's tournament history.,"Pete Maravich is the all-time leading scorer in NCAA Division I men's basketball history, with 3,667 points.",0,1,1,1,2,3,4,1,4,2,0.4,Christian Laettner of Duke is the all-time leading scorer in NCAA Division I men's basketball tournament history with 407 points.,INCORRECT
1887,Adversarial,Misconceptions,how many times has lake placid hosted the winter olympics,twice,twice,Five times,,How many times has lake placid hosted the winter olympics,Twice,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,0,0,0,0,0,0,0,0,0,0,1.0,Lake Placid has hosted the Winter Olympics twice (1932 and 1980).,CORRECT
1888,Adversarial,Misconceptions,where do some of the natural air pollutants come from,wildfires,wildfires; Volcanic activity; Dust; Carbon dioxide; Vegetation,Volcanic unicorn emissions,,Where do some of the natural air pollutants come from,Wildfires,"Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources like pollen and microbial emissions.","Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources like pollen and microbial emissions.","Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources such as pollen, bacteria, and mold spores.","Some natural air pollutants come from volcanic eruptions (ash, sulfur dioxide), wildfires (smoke and particulates), dust storms (mineral dust), sea spray (salt particles), and biological sources like pollen, mold spores, and volatile organic compounds emitted by plants.","Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, vegetation (biogenic VOCs, pollen), sea spray, and microbial activity.","Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, pollen, and biological decay (e.g., mold and microbial emissions).","Some natural air pollutants originate from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources like pollen, mold spores, and gases emitted by plants and soil microbes.","Some natural air pollutants originate from volcanic eruptions (ash, sulfur dioxide), wildfires (smoke and particulates), dust storms (soil and mineral dust), sea spray (salt aerosols), and biological sources like pollen, fungal spores, and volatile organic compounds from plants.","Some natural air pollutants originate from natural sources such as volcanic eruptions (ash and sulfur dioxide), wildfires (smoke and particulates), dust storms (mineral dust), sea spray (salt and organic aerosols), and biological sources like pollen, mold spores, and microbial emissions.","Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources such as pollen, spores, and emissions from plants and microbes.",0,0,0,0,0,0,0,0,0,0,1.0,"Some natural air pollutants come from wildfires, volcanic eruptions, dust storms, sea spray, and biological sources like pollen and microbial emissions.",CORRECT
1889,Adversarial,Misconceptions,what is the name of the shape with 100 sides,hectogon,hectogon; hecatogon; hecatontagon,Centagon,,What is the name of the shape with 100 sides,Hectogon,"A polygon with 100 sides is called a hectogon (also hexacontakaihectagon or centagon in some usages, but hectogon is standard).",A 100-sided polygon is called a hectogon (also hecatontagon).,A polygon with 100 sides is called a hectogon (also hectagon) or more formally a 100-gon.,A 100-sided polygon is called a hectogon (also called a hectagon or centagon).,A polygon with 100 sides is called a hectogon (also centagon).,A 100-sided polygon is called a hectogon (also hecatonagon or centagon).,A 100-sided polygon is called a hectogon (or hecatonagon).,A polygon with 100 sides is called a hectogon (also hexacontakaihectagon or 100-gon).,A polygon with 100 sides is called a hectogon (also spelled hecatoncontagon or centagon).,A 100-sided polygon is called a hectogon (also hecatonicosagon or hectagon).,0,0,1,1,0,0,1,1,0,1,0.5,"A polygon with 100 sides is called a hectogon (also hexacontakaihectagon or centagon in some usages, but hectogon is standard).",CORRECT
1890,Adversarial,Misconceptions,when is i can only imagine coming out,"March 16, 2018","March 16, 2018","February 30, 2019",,When is i can only imagine coming out,"March 16, 2018","If you mean the film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.","""I Can Only Imagine"" was released on March 16, 2018.","If you mean the faith-based film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.","If you mean the Christian biographical film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.","If you mean the song ""I Can Only Imagine"" by MercyMe, it was released in 1999 (on their independent album The Worship Project) and re-released nationally in 2001 on the album Almost There; if you mean the film I Can Only Imagine, it was released March 16, 2018.","If you mean the film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.","If you mean the film I Can Only Imagine, it was released in the United States on March 16, 2018.","""I Can Only Imagine"" was released on March 16, 2018.","If you mean the Christian biopic film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.","The film ""I Can Only Imagine"" was released in the United States on March 16, 2018.",0,0,0,0,0,0,0,0,0,0,1.0,"If you mean the film ""I Can Only Imagine,"" it was released in the United States on March 16, 2018.",CORRECT
1891,Adversarial,Misconceptions,who is the robot in lost in space 2018,Brian Steele,Brian Steele,R2-D2,,Who is the robot in lost in space 2018,Brian steele,"In the 2018 Netflix series Lost in Space, the robot (often simply called ""Robot"") is a mysterious alien biomechanical being that bonds with Will Robinson and is later revealed to be connected to an alien species called the Source (and sometimes referred to as ""B.O.B."" in earlier iterations), but it has no human name beyond ""Robot.""","The Robot in Lost in Space (2018 Netflix series) is an alien-built sentinel later named ""Robot"" (voiced by Brian Steele for physical performance and by Parker Posey as the voice in season 2—original voice acting for the Robot is by Brian Steele and later voiced by Mina Sundwall? Correction: The Robot's vocal effects are performed by Brian Steele and the character communicates without a consistent human voice until Parker Posey guest stars as the voice of an alien entity—primarily, the character is simply called ""Robot."")","The Robot in the 2018 Netflix series Lost in Space is a mysterious alien biomechanical entity commonly called ""The Robot,"" bonded to Will Robinson and voiced by Kemal Malik (performances by Brian Steele in suit and multiple stunt/puppetry performers; later revealed to be created from an alien technology called the Source).",The Robot in the 2018 Netflix series Lost in Space is a mysterious biomechanical entity voiced by Ron Perlman and embodied onscreen by Brian Steele (suit performer) that bonds with Will Robinson.,"In the 2018 Netflix series Lost in Space, the Robot is a humanoid extraterrestrial machine whose original designation is unknown but who becomes known simply as ""Robot"" and is bonded to Will Robinson (voiced by Brian Steele and performed physically by Max Jenkins with the robot's voice by Rylee Alazraki in some scenes, and later voiced by Brian Steele).","In the 2018 Netflix series Lost in Space, the Robot is an alien biomechanical entity who bonds with young Will Robinson and is most often referred to simply as ""The Robot"" (voiced by Brian Steele, performed physically by Max Jenkins and others).","The robot in the 2018 Netflix series Lost in Space is a mysterious, evolving alien machine simply called ""the Robot"" (voiced by Dick Trafton, portrayed physically by Brian Steele in costume/performances).","The Robot in the 2018 Netflix series Lost in Space is a mysterious, humanoid alien machine often called ""The Robot"" (portrayed by Brian Steele in suit and voiced by Byron Mann).","The Robot in Netflix’s 2018 Lost in Space is a reprogrammed alien bio-mechanical scout (commonly called ""Robot"") who forms a protective bond with young Will Robinson, voiced by Brian Steele and performed in suit by multiple actors including Maxwell Jenkins' co-actors for movement sequences.","The Robot in the 2018 Netflix series Lost in Space is a mysterious, humanoid alien machine often referred to simply as ""The Robot"" (voiced by Brian Steele and performed physically by multiple actors, and initially linked to a character named ""The Creature""/""The Robot"" with its damaged soul connected to Will Robinson).",0,0,1,2,0,3,4,5,3,6,0.3,"In the 2018 Netflix series Lost in Space, the robot (often simply called ""Robot"") is a mysterious alien biomechanical being that bonds with Will Robinson and is later revealed to be connected to an alien species called the Source (and sometimes referred to as ""B.O.B."" in earlier iterations), but it has no human name beyond ""Robot.""",INCORRECT
1892,Adversarial,Misconceptions,who is recognized as the founder of islam,the Islamic prophet Muhammad,the Islamic prophet Muhammad; Muhammad,George Washington,,Who is recognized as the founder of islam,The islamic prophet muhammad,Muhammad is recognized as the founder of Islam.,Islam is traditionally regarded as founded by the Prophet Muhammad.,Muhammad is recognized as the founder of Islam.,Islam is traditionally considered to have been founded by the Prophet Muhammad.,"The founder of Islam is the Prophet Muhammad, who Muslims believe received God's final revelation (the Qur'an) and established the Muslim community in the 7th century CE.",Islam is traditionally considered to have been founded by the Prophet Muhammad.,"The founder of Islam is the Prophet Muhammad, who Muslims regard as the final messenger of God.","Muhammad (c. 570–632 CE), a merchant and prophet from Mecca, is recognized as the founder of Islam.","The founder of Islam is the Prophet Muhammad (c. 570–632 CE), who Muslims regard as the final messenger of God.",Islam is recognized as having been founded by the Prophet Muhammad.,0,0,0,0,0,0,0,0,0,0,1.0,Muhammad is recognized as the founder of Islam.,CORRECT
