Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
13152,1648061,1985,author,Anthony Burgess,731800,484,756044,"[""Nineteen Eighty-Five""]","[""John Anthony Burgess Wilson"",""John Burgess Wilson"",""Joseph Kell""]",http://www.wikidata.org/entity/Q208461,http://www.wikidata.org/entity/Q217619,1985 (Burgess novel),Anthony Burgess,1897,24098,Who is the author of 1985?,"[""Anthony Burgess"", ""John Anthony Burgess Wilson"", ""John Burgess Wilson"", ""Joseph Kell""]","I’m not certain which work titled ""1985"" you mean, but notable authors include Anthony Burgess (novel ""1985""), J. M. DeMatteis and various collaborators (comic series ""1985""), and Alistair McGowan (book ""1985""); if you specify the medium I can give the exact author.",0.327151894569397,NOT_ATTEMPTED
3355,647040,CIKR-FM,country,Canada,272884,182,355510,[],"[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q14875103,http://www.wikidata.org/entity/Q16,CIKR-FM,Canada,266,816653,In what country is CIKR-FM?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]","CIKR-FM is a radio station located in Canada (Kingston, Ontario).",0.8595018982887268,CORRECT
5527,2548103,On Record,producer,Jesse Louis Lasky,1100378,164,214706,[],"[""Jesse L. Lasky"",""Jesse Lasky"",""Jesse Louis Lasky Sr.""]",http://www.wikidata.org/entity/Q3352153,http://www.wikidata.org/entity/Q1384661,On Record (film),Jesse L. Lasky,111,3076,Who was the producer of On Record?,"[""Jesse Louis Lasky"", ""Jesse L. Lasky"", ""Jesse Lasky"", ""Jesse Louis Lasky Sr.""]",The producer of On Record was Alan Macnaughtan.,0.8294678330421448,INCORRECT
10102,1391764,Harp Concerto,composer,Alberto Ginastera,622680,639,1026634,[],"[""Alberto Evaristo Ginastera""]",http://www.wikidata.org/entity/Q1845547,http://www.wikidata.org/entity/Q311389,Harp Concerto (Ginastera),Alberto Ginastera,135,3259,Who was the composer of Harp Concerto?,"[""Alberto Ginastera"", ""Alberto Evaristo Ginastera""]","There are many works titled ""Harp Concerto,"" but a famous one is the Harp Concerto in B-flat major by François-Adrien Boieldieu; if you mean the Harp Concerto by Alberto Ginastera (1956) or the Harp Concerto by Handel (HWV 294, sometimes attributed to John Stanley), please specify which composer or work you mean.",0.7705047130584717,NOT_ATTEMPTED
8990,2001045,Fire,screenwriter,Chris Carter,878030,533,1308704,[],"[""Christopher Carl Carter""]",http://www.wikidata.org/entity/Q2607777,http://www.wikidata.org/entity/Q437267,Fire (The X-Files),Chris Carter (screenwriter),2622,12152,Who was the screenwriter for Fire?,"[""Chris Carter"", ""Christopher Carl Carter""]","If you mean the 1996 Indo-Canadian film ""Fire,"" the screenwriter was Deepa Mehta (co-written with Anurag Kashyap is incorrect; credit is to Deepa Mehta alone).",0.7317533493041992,INCORRECT
6997,2935404,The Unknown,director,Henry Levin,1257149,526,2904891,"[""Unknown""]",[],http://www.wikidata.org/entity/Q3989787,http://www.wikidata.org/entity/Q939550,The Unknown (1946 film),Henry Levin (film director),202,734,Who was the director of The Unknown?,"[""Henry Levin""]",The director of The Unknown (1927 silent film starring Lon Chaney) was Tod Browning.,0.7792081832885742,INCORRECT
880,914940,Julia Jones,place of birth,Droitwich Spa,388717,218,142603,[],"[""Droitwich Spa, Worcestershire"",""Droitwich""]",http://www.wikidata.org/entity/Q1619033,http://www.wikidata.org/entity/Q1260116,Julia Jones (conductor),Droitwich Spa,211,4009,In what city was Julia Jones born?,"[""Droitwich Spa"", ""Droitwich Spa, Worcestershire"", ""Droitwich""]","Julia Jones was born in Boston, Massachusetts.",0.8133082985877991,INCORRECT
13617,5366171,Crispian Mills,mother,Hayley Mills,2385420,292,809480,"[""Crispian John David Boulting"",""Krishna Kantha Das"",""Crispin Mills""]","[""Hayley Catherine Rose Vivien Mills""]",http://www.wikidata.org/entity/Q711920,http://www.wikidata.org/entity/Q237805,Crispian Mills,Hayley Mills,19871,136061,Who is the mother of Crispian Mills?,"[""Hayley Mills"", ""Hayley Catherine Rose Vivien Mills""]",Crispian Mills's mother is actress Hayley Mills.,0.7779428958892822,CORRECT
2346,1535064,Poison,genre,horror film,686059,91,703275,[],"[""horror movie""]",http://www.wikidata.org/entity/Q1962503,http://www.wikidata.org/entity/Q200092,Poison (film),Horror film,3984,90942,What genre is Poison?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","If you mean the American band Poison, they are a glam metal (hair metal) band; if you mean the song ""Poison"" (e.g., by Alice Cooper, Bell Biv DeVoe, or Britney Spears), the genres differ—Alice Cooper's is hard rock, Bell Biv DeVoe's is new jack swing/R&B, and Britney Spears' is pop.",0.5583552122116089,NOT_ATTEMPTED
10245,2673987,The Light,composer,Philip Glass,1151422,639,651715,[],"[""Philip Morris Glass""]",http://www.wikidata.org/entity/Q3521577,http://www.wikidata.org/entity/Q189729,The Light (Glass),Philip Glass,140,45173,Who was the composer of The Light?,"[""Philip Glass"", ""Philip Morris Glass""]","If you mean the 2015 song ""The Light"" by The Album Leaf, it was composed by Jimmy LaValle; if you mean another work titled ""The Light,"" please specify.",0.7350743412971497,INCORRECT
2393,1595711,RCA Records,genre,pop music,711726,91,1193964,"[""RCA"",""RCA Records, Inc.""]","[""pop"",""Pop""]",http://www.wikidata.org/entity/Q202585,http://www.wikidata.org/entity/Q37073,RCA Records,Pop music,65507,286065,What genre is RCA Records?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""pop music"", ""pop"", ""Pop"", ""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B"", ""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]","RCA Records is not limited to a single genre; it is a major record label that releases music across multiple genres including pop, rock, R&B, hip-hop, country, and electronic.",0.9191880822181702,CORRECT
2726,6399551,The Thing,genre,science fiction film,2882024,91,1406377,"[""The Thing (2011 film)""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q909749,http://www.wikidata.org/entity/Q471839,The Thing (2011 film),Science fiction film,79535,41996,What genre is The Thing?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",The Thing is a science-fiction horror film (often described as sci-fi horror or horror–thriller) — though some sources also emphasize its elements of body-horror and suspense.,0.42762768268585205,CORRECT
11137,1306567,Shenandoah University,religion,United Methodist Church,581131,106,1082443,"[""SU""]","[""UMC""]",http://www.wikidata.org/entity/Q1799245,http://www.wikidata.org/entity/Q329646,Shenandoah University,United Methodist Church,3669,25243,What is the religion of Shenandoah University?,"[""United Methodist Church"", ""UMC""]",Shenandoah University is affiliated with the United Methodist Church.,0.8582043647766113,CORRECT
5392,1705344,The Rock,producer,Don Simpson,754039,164,2446053,"[""Rock""]","[""Donald Clarence Simpson"",""Donald Clarence \""Don\"" Simpson""]",http://www.wikidata.org/entity/Q216720,http://www.wikidata.org/entity/Q725170,The Rock (film),Don Simpson,56027,14821,Who was the producer of The Rock?,"[""Jerry Bruckheimer"", ""Jerome Leon Bruckheimer"", ""Don Simpson"", ""Donald Clarence Simpson"", ""Donald Clarence \""Don\"" Simpson""]",The producer of the 1996 film The Rock was Jerry Bruckheimer.,0.8409205675125122,CORRECT
4241,5909714,The Bait,producer,Hope Hampton,2649575,164,2875184,"[""Bait""]",[],http://www.wikidata.org/entity/Q7715351,http://www.wikidata.org/entity/Q9004686,The Bait (1921 film),Hope Hampton,114,518,Who was the producer of The Bait?,"[""Hope Hampton""]","If you mean the 1950 British film The Bait, it was produced by Robert S. Baker; if you mean a different film titled The Bait, please specify which year.",0.6840000152587891,INCORRECT
10861,5897050,Maria,composer,Richard Rodgers,2643473,639,904146,"[""How Do You Solve a Problem Like Maria?""]","[""Richard Charles Rodgers""]",http://www.wikidata.org/entity/Q770157,http://www.wikidata.org/entity/Q269094,Maria (Rodgers and Hammerstein song),Richard Rodgers,722,19255,Who was the composer of Maria?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]","If you mean the song ""Maria"" from the 1957 musical West Side Story, it was composed by Leonard Bernstein.",0.7329721450805664,INCORRECT
10583,1942871,The Washington Post,composer,John Philip Sousa,854180,639,979194,"[""The Washington Post March""]","[""John Phillip Sousa"",""John Philip Sousa I""]",http://www.wikidata.org/entity/Q2524763,http://www.wikidata.org/entity/Q295935,The Washington Post (march),John Philip Sousa,1883,17437,Who was the composer of The Washington Post?,"[""John Philip Sousa"", ""John Phillip Sousa"", ""John Philip Sousa I""]","John Philip Sousa composed ""The Washington Post.""",0.7591468691825867,CORRECT
14054,3640232,Niger State,capital,Minna,1579531,422,2941293,"[""Niger""]",[],http://www.wikidata.org/entity/Q503932,http://www.wikidata.org/entity/Q994105,Niger State,Minna,7742,2141,What is the capital of Niger State?,"[""Minna""]",The capital of Niger State is Minna.,0.833130955696106,CORRECT
11850,2379460,Waltteri Immonen,sport,ice hockey,1035147,560,1279430,[],[],http://www.wikidata.org/entity/Q3139022,http://www.wikidata.org/entity/Q41466,Waltteri Immonen,Ice hockey,103,59363,What sport does Waltteri Immonen play?,"[""ice hockey""]",Waltteri Immonen is a professional ice hockey player.,0.792593777179718,CORRECT
3506,1081675,Chalhuacocha,country,Peru,466102,182,1283964,[],"[""pe"",""Republic of Peru"",""Rep\u00fablica del Per\u00fa"",""\ud83c\uddf5\ud83c\uddea"",""Republica del Peru""]",http://www.wikidata.org/entity/Q16858901,http://www.wikidata.org/entity/Q419,Chalhuacocha (Junín),Peru,22,136982,In what country is Chalhuacocha?,"[""Peru"", ""pe"", ""Republic of Peru"", ""República del Perú"", ""🇵🇪"", ""Republica del Peru""]",Chalhuacocha is in Peru.,0.7905807495117188,CORRECT
9569,1829968,The Late Show,screenwriter,Robert Benton,805927,533,1982494,"[""Late Show""]","[""Robert Douglas Benton""]",http://www.wikidata.org/entity/Q2364650,http://www.wikidata.org/entity/Q59085,The Late Show (film),Robert Benton,1621,3835,Who was the screenwriter for The Late Show?,"[""Robert Benton"", ""Robert Douglas Benton""]","If you mean the 2017 film The Late Show, the screenwriter was Dave Holstein.",0.7293187379837036,INCORRECT
2600,2120797,Bethany Dillon,genre,contemporary Christian music,927882,91,212294,[],"[""inspirational music"",""CCM"",""Contemporary Christian music""]",http://www.wikidata.org/entity/Q275667,http://www.wikidata.org/entity/Q1379958,Bethany Dillon,Contemporary Christian music,1922,15249,What genre is Bethany Dillon?,"[""contemporary Christian music"", ""inspirational music"", ""CCM"", ""Contemporary Christian music""]",Bethany Dillon is a contemporary Christian music (CCM) and Christian pop/folk singer-songwriter.,0.8203971982002258,CORRECT
1717,350025,The Brides of Dracula,genre,horror film,140626,91,703275,"[""Brides of Dracula""]","[""horror movie""]",http://www.wikidata.org/entity/Q1254451,http://www.wikidata.org/entity/Q200092,The Brides of Dracula,Horror film,11036,90942,What genre is The Brides of Dracula?,"[""horror film"", ""horror movie""]",The Brides of Dracula is a 1960 British horror film (a gothic vampire film).,0.725311279296875,CORRECT
5307,5941738,The Metro,producer,Dileep (Gopalakrishnan P Pillai),2665853,164,1709845,"[""Metro""]",[],http://www.wikidata.org/entity/Q7751194,http://www.wikidata.org/entity/Q5276736,The Metro (film),Dileep,970,46038,Who was the producer of The Metro?,"[""Dileep (Gopalakrishnan P Pillai)""]",The Metro was produced by Giorgio Moroder.,0.780835747718811,INCORRECT
291,5134878,Meg McCall,occupation,politician,2270826,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q6808000,http://www.wikidata.org/entity/Q82955,Meg McCall,Politician,218,25692,What is Meg McCall's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","I’m not certain, but Meg McCall is likely a fictional character rather than a widely known real person, so I cannot definitively state her occupation without more context.",0.16832678020000458,NOT_ATTEMPTED
12059,1759510,Glue,author,Irvine Welsh,778305,484,574962,[],[],http://www.wikidata.org/entity/Q2262510,http://www.wikidata.org/entity/Q178403,Glue (novel),Irvine Welsh,1842,21589,Who is the author of Glue?,"[""Irvine Welsh""]","There are several works titled ""Glue""; for example, the novel ""Glue"" (2001) was written by Irvine Welsh, while ""Glue"" (2014), a young adult novel, was written by Catherine Lacey — if you meant a different ""Glue,"" please specify which one.",0.7401348948478699,CORRECT
13599,1989302,"Trojden I, Duke of Masovia",mother,Gaudemunda of Lithuania,873087,292,1246639,[],"[""Gaudemunda Sophia""]",http://www.wikidata.org/entity/Q2593286,http://www.wikidata.org/entity/Q3920676,"Trojden I, Duke of Masovia",Gaudemunda of Lithuania,290,233,"Who is the mother of Trojden I, Duke of Masovia?","[""Gaudemunda of Lithuania"", ""Gaudemunda Sophia""]","Trojden I, Duke of Masovia, was the son of Duke Siemowit I of Masovia and his wife, Pereyaslava (also called Maria) of Galicia–Volhynia.",0.8066499829292297,INCORRECT
4020,1114521,Usinskoe mine,country,Russia,486216,182,343477,[],"[""Rossiya"",""Rossija"",""RU"",""ru"",""Rossijskaja Federatsija"",""Russian Federation"",""Rossiyskaya Federatsiya"",""Rus"",""RUS"",""RF""]",http://www.wikidata.org/entity/Q16948421,http://www.wikidata.org/entity/Q159,Usinskoe mine,Russia,222,526066,In what country is Usinskoe mine?,"[""Russia"", ""Rossiya"", ""Rossija"", ""RU"", ""ru"", ""Rossijskaja Federatsija"", ""Russian Federation"", ""Rossiyskaya Federatsiya"", ""Rus"", ""RUS"", ""RF""]",The Usinskoe mine is in Russia.,0.7840267419815063,CORRECT
6920,1612073,Royal Pudding,director,Trey Parker,718193,526,1317537,[],"[""Randolph Severn Parker"",""Randolph Parker"",""Randolph Severn Parker III""]",http://www.wikidata.org/entity/Q2044313,http://www.wikidata.org/entity/Q44414,Royal Pudding,Trey Parker,1341,55797,Who was the director of Royal Pudding?,"[""Trey Parker"", ""Randolph Severn Parker"", ""Randolph Parker"", ""Randolph Severn Parker III""]","The director of ""Royal Pudding"" was Trey Parker.",0.8264811635017395,CORRECT
40,5120341,Matthew McKay,occupation,dentist,2263666,22,920325,[],"[""dentists"",""dental surgeon""]",http://www.wikidata.org/entity/Q6790954,http://www.wikidata.org/entity/Q27349,Matthew McKay (politician),Dentist,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]",Matthew McKay is a clinical psychologist and co-founder of New Harbinger Publications.,0.8669453859329224,INCORRECT
8442,1587871,Milk,screenwriter,Dustin Lance Black,708642,533,2412686,[],[],http://www.wikidata.org/entity/Q201687,http://www.wikidata.org/entity/Q717302,Milk (2008 American film),Dustin Lance Black,29239,35845,Who was the screenwriter for Milk?,"[""Dustin Lance Black""]",The screenwriter for the 2008 film Milk was Dustin Lance Black.,0.8230850696563721,CORRECT
12758,2469373,Lord,author,Buronson,1069261,484,7005,[],[],http://www.wikidata.org/entity/Q3259365,http://www.wikidata.org/entity/Q1016880,Lord (manga),Buronson,420,3269,Who is the author of Lord?,"[""Buronson""]","I’m not certain which work titled ""Lord"" you mean—if you mean the 2003 novel ""Lord"" it was written by Michael Grant, but other works titled ""Lord"" may have different authors.",0.34346941113471985,INCORRECT
10965,6414631,So What,composer,Miles Davis,2887901,639,2899108,[],"[""Miles Dewey Davis III"",""Miles Dewey Davis, III Davis""]",http://www.wikidata.org/entity/Q919291,http://www.wikidata.org/entity/Q93341,So What (Miles Davis composition),Miles Davis,4094,135717,Who was the composer of So What?,"[""Miles Davis"", ""Miles Dewey Davis III"", ""Miles Dewey Davis, III Davis""]","The composer of ""So What"" was Miles Davis.",0.7734441161155701,CORRECT
2096,3547179,The Deep,genre,adventure film,1532817,91,1053029,"[""Deep""]","[""adventure movie"",""adventure""]",http://www.wikidata.org/entity/Q494367,http://www.wikidata.org/entity/Q319221,The Deep (1977 film),Adventure film,10282,12568,What genre is The Deep?,"[""adventure film"", ""adventure movie"", ""adventure""]","If you mean the 1977 film The Deep, it is an action-adventure film; if you mean the 2012 novel by Nick Cutter, it is a horror novella.",0.6459949612617493,CORRECT
10762,4604790,Grease,composer,Jim Jacobs,2030124,639,1047953,[],[],http://www.wikidata.org/entity/Q611626,http://www.wikidata.org/entity/Q3178843,Grease (musical),Jim Jacobs,25829,2976,Who was the composer of Grease?,"[""Jim Jacobs""]","If you mean the 1971 stage musical ""Grease,"" it was composed by Jim Jacobs and Warren Casey.",0.7412710189819336,CORRECT
6406,2675602,The Tune,director,Bill Plympton,1152078,526,2854644,"[""Tune""]","[""William Plympton""]",http://www.wikidata.org/entity/Q3523108,http://www.wikidata.org/entity/Q862383,The Tune,Bill Plympton,583,2820,Who was the director of The Tune?,"[""Bill Plympton"", ""William Plympton""]",The Tune was directed by Bill Plympton.,0.8361855745315552,CORRECT
12530,2740231,Aspis,author,Menander,1177320,484,112085,"[""The Shield"",""Shield""]","[""Menander of Athens""]",http://www.wikidata.org/entity/Q3625321,http://www.wikidata.org/entity/Q118992,Aspis (Menander),Menander,261,5483,Who is the author of Aspis?,"[""Menander"", ""Menander of Athens""]","If you mean the ancient Greek comedy Aspis (The Shield), it was written by Menander.",0.6840707659721375,CORRECT
9575,5141441,Men and Women,screenwriter,Walter Hugo Khouri,2274095,533,1685275,[],[],http://www.wikidata.org/entity/Q6816237,http://www.wikidata.org/entity/Q523315,Men and Women (1964 film),Walter Hugo Khouri,125,378,Who was the screenwriter for Men and Women?,"[""Walter Hugo Khouri""]","If you mean the 1925 silent film Men and Women, its screenwriter was Jules Furthman.",0.695905864238739,INCORRECT
5128,2064897,Precious,producer,Tyler Perry,904626,164,2293001,[],"[""Emmitt Perry Jr.""]",http://www.wikidata.org/entity/Q269331,http://www.wikidata.org/entity/Q686301,Precious (film),Tyler Perry,34767,119437,Who was the producer of Precious?,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]","If you mean the 2009 film Precious: Based on the Novel ""Push"" by Sapphire, it was produced by Lee Daniels and Sarah Siegel-Magness (with Oprah Winfrey, Debbie Allen, and others as executive producers).",0.807367742061615,CORRECT
1598,5492591,Progression,genre,trance,2444709,91,513739,[],"[""trance music"",""Trance""]",http://www.wikidata.org/entity/Q7248611,http://www.wikidata.org/entity/Q170435,Progression (album),Trance music,80,20220,What genre is Progression?,"[""trance"", ""trance music"", ""Trance""]",Progression is a science fiction novel (specifically hard science fiction) by Stephen Baxter.,0.7610834240913391,INCORRECT
6767,152402,The Birds,director,Alfred Hitchcock,61564,526,2513993,"[""Birds""]","[""Alfred Joseph Hitchcock"",""Sir Alfred Hitchcock""]",http://www.wikidata.org/entity/Q110043,http://www.wikidata.org/entity/Q7374,The Birds (film),Alfred Hitchcock,79684,164681,Who was the director of The Birds?,"[""Alfred Hitchcock"", ""Alfred Joseph Hitchcock"", ""Sir Alfred Hitchcock""]",The Birds was directed by Alfred Hitchcock.,0.8513851761817932,CORRECT
6512,5945218,The Oath,director,Laura Poitras,2667703,526,2172116,"[""Oath""]",[],http://www.wikidata.org/entity/Q7754608,http://www.wikidata.org/entity/Q6499321,The Oath (2010 film),Laura Poitras,1157,8649,Who was the director of The Oath?,"[""Laura Poitras""]","If you mean the 2018 political dark comedy film The Oath, it was directed by Ike Barinholtz.",0.6435438394546509,INCORRECT
2470,4109853,Fire,genre,horror literature,1799623,91,666582,[],[],http://www.wikidata.org/entity/Q5451304,http://www.wikidata.org/entity/Q193606,Fire (Rodgers novel),Horror literature,62,291,What genre is Fire?,"[""horror literature""]","I’m not certain which work titled ""Fire"" you mean, but commonly ""Fire"" is a song title (e.g., by The Crazy World of Arthur Brown — psychedelic rock; by Jimi Hendrix — rock; by Kasabian — indie rock) or a 1996 film ""Fire"" by Deepa Mehta which is a drama.",0.30575260519981384,NOT_ATTEMPTED
2378,2369552,Heat,genre,seinen,1031662,91,808312,[],"[""seinen manga""]",http://www.wikidata.org/entity/Q3129064,http://www.wikidata.org/entity/Q237338,Heat (manga),Seinen manga,957,51767,What genre is Heat?,"[""seinen"", ""seinen manga""]","If you mean the 1995 film Heat directed by Michael Mann, it is a crime drama (specifically a neo-noir heist film).",0.6543363332748413,INCORRECT
5431,443077,Somewhere,producer,Sofia Coppola,179913,164,666822,[],"[""Sofia Carmina Coppola""]",http://www.wikidata.org/entity/Q1338368,http://www.wikidata.org/entity/Q193628,Somewhere (film),Sofia Coppola,7261,93103,Who was the producer of Somewhere?,"[""Sofia Coppola"", ""Sofia Carmina Coppola""]","If you mean the 2010 film Somewhere, it was produced by Marco Müller, Giorgio Tesio, and Michel Merkt (with Sofia Coppola as writer/director), though credit sometimes lists Marco Müller as the principal producer.",0.6463615894317627,INCORRECT
5163,184845,Control,producer,Anton Corbijn,74667,164,1144356,[],"[""Anton Corbyn"",""Anton Johannes Gerrit Corbijn van Willenswaard"",""Anton Cortbijn""]",http://www.wikidata.org/entity/Q1129186,http://www.wikidata.org/entity/Q349842,Control (2007 film),Anton Corbijn,12813,8197,Who was the producer of Control?,"[""Anton Corbijn"", ""Anton Corbyn"", ""Anton Johannes Gerrit Corbijn van Willenswaard"", ""Anton Cortbijn"", ""Tony Wilson"", ""Anthony Howard Wilson""]","If you mean the 2007 film ""Control"" (about Joy Division), it was produced by Chris Collins and Robert Jones; if you mean the 2004 video game ""Control,"" it was produced by Sam Lake and released by Remedy Entertainment.",0.7933007478713989,INCORRECT
13357,6522136,U.S.A.,author,John Dos Passos,2927759,484,1029939,"[""The U.S.A. trilogy"",""U.S.A. trilogy""]","[""John Roderigo Dos Passos"",""J. R. Dos Passos""]",http://www.wikidata.org/entity/Q971694,http://www.wikidata.org/entity/Q312407,U.S.A. (trilogy),John Dos Passos,3190,8220,Who is the author of U.S.A.?,"[""John Dos Passos"", ""John Roderigo Dos Passos"", ""J. R. Dos Passos""]","If you mean the 1938–39 trilogy U.S.A., its author is John Dos Passos.",0.722832977771759,CORRECT
10470,3633769,Fresh,composer,Stewart Copeland,1575847,639,1040417,[],"[""Stewart Armstrong Copeland""]",http://www.wikidata.org/entity/Q503199,http://www.wikidata.org/entity/Q315711,Fresh (1994 film),Stewart Copeland,6621,39534,Who was the composer of Fresh?,"[""Stewart Copeland"", ""Stewart Armstrong Copeland""]","If you mean the 1994 song ""Fresh"" by De La Soul, it was composed by De La Soul members (Kelvin Mercer, David Jude Jolicoeur, and Vincent Mason) with contributions from producer Prince Paul; if you mean another work titled ""Fresh,"" please specify.",0.7842876315116882,NOT_ATTEMPTED
5178,217026,Heat,producer,Andy Warhol,87730,164,1878164,"[""Andy Warhol's Heat""]","[""Andrew Warhola"",""Andrew Warhol"",""Drella"",""Andrej Varchol"",""Andrej Warhol""]",http://www.wikidata.org/entity/Q1149669,http://www.wikidata.org/entity/Q5603,Heat (1972 film),Andy Warhol,1360,218598,Who was the producer of Heat?,"[""Andy Warhol"", ""Andrew Warhola"", ""Andrew Warhol"", ""Drella"", ""Andrej Varchol"", ""Andrej Warhol""]",Michael Mann produced Heat (in addition to directing it).,0.8053721189498901,INCORRECT
2212,5539257,Culture,genre,roots reggae,2468521,91,160041,[],[],http://www.wikidata.org/entity/Q729495,http://www.wikidata.org/entity/Q1299260,Culture (band),Roots reggae,3257,3775,What genre is Culture?,"[""roots reggae""]","I’m not certain which work titled ""Culture"" you mean, but if you mean the novel ""Culture"" by Iain M. Banks (more commonly the ""Culture"" series), it is science fiction; if you mean the song ""Culture"" by Migos, it is hip hop/rap.",0.350795179605484,NOT_ATTEMPTED
7444,3846375,Dark Descent,director,Daniel Knauf,1678215,526,2167434,"[""The Deep"",""Descent Into Darkness""]","[""Wilfred Schmidt"",""Chris Neal""]",http://www.wikidata.org/entity/Q5223197,http://www.wikidata.org/entity/Q648500,Dark Descent,Daniel Knauf,328,1398,Who was the director of Dark Descent?,"[""Daniel Knauf"", ""Wilfred Schmidt"", ""Chris Neal""]",The director of Dark Descent was Victor Garcia.,0.7995002865791321,INCORRECT
4884,2449019,Le Gang,producer,Alain Delon,1061271,164,37564,"[""Gang""]","[""Alain Fabien Maurice Marcel Delon""]",http://www.wikidata.org/entity/Q3223036,http://www.wikidata.org/entity/Q106529,Le Gang,Alain Delon,327,67043,Who was the producer of Le Gang?,"[""Alain Delon"", ""Alain Fabien Maurice Marcel Delon""]",Le Gang was produced by Dino De Laurentiis.,0.8319953680038452,INCORRECT
8683,1441165,Silence,screenwriter,Martin Scorsese,644496,533,1273986,[],"[""Martin Skorseze"",""Martin Charles Scorsese""]",http://www.wikidata.org/entity/Q18811634,http://www.wikidata.org/entity/Q41148,Silence (2016 film),Martin Scorsese,58729,218311,Who was the screenwriter for Silence?,"[""Jay Cocks"", ""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]","If you mean the 2016 film Silence, the screenplay was written by Jay Cocks (based on the novel by Shūsaku Endō).",0.7220747470855713,CORRECT
2793,2797971,Apollo,father,Zeus,1201155,257,1119278,"[""Phoebus""]",[],http://www.wikidata.org/entity/Q37340,http://www.wikidata.org/entity/Q34201,Apollo,Zeus,130900,162820,Who is the father of Apollo?,"[""Zeus""]",Apollo’s father is the god Zeus.,0.8015009164810181,CORRECT
6864,5386408,Party,director,Govind Nihalani,2395664,526,1026189,[],[],http://www.wikidata.org/entity/Q7140882,http://www.wikidata.org/entity/Q3112826,Party (1984 film),Govind Nihalani,1732,4747,Who was the director of Party?,"[""Govind Nihalani""]","I am not certain, but if you mean the 2018 Indian Telugu film ""Party,"" its director was Vivek Athreya.",0.4697412848472595,INCORRECT
2584,6284803,The Hurricane,genre,biographical film,2836287,91,2159842,"[""Hurricane""]","[""biopic"",""biography film"",""biography movie"",""biographical movie"",""biographical picture""]",http://www.wikidata.org/entity/Q832732,http://www.wikidata.org/entity/Q645928,The Hurricane (1999 film),Biographical film,14419,19455,What genre is The Hurricane?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]","If you mean the 1999 film The Hurricane starring Denzel Washington, it is a biographical sports drama film.",0.6381513476371765,CORRECT
7025,5753977,Side by Side,director,Bruce Beresford,2569275,526,1323651,[],[],http://www.wikidata.org/entity/Q7508311,http://www.wikidata.org/entity/Q449220,Side by Side (1975 film),Bruce Beresford,257,6007,Who was the director of Side by Side?,"[""Bruce Beresford""]","If you mean the 2012 documentary ""Side by Side"" about the transition from photochemical to digital filmmaking, it was directed by Christopher Kenneally.",0.758475124835968,INCORRECT
1752,2063489,Amici miei – Atto III,genre,comedy film,904036,91,336148,"[""Amici miei atto III""]","[""comedy movie""]",http://www.wikidata.org/entity/Q2690455,http://www.wikidata.org/entity/Q157443,Amici miei – Atto III,Comedy film,187,36816,What genre is Amici miei – Atto III?,"[""comedy film"", ""comedy movie""]",Amici miei – Atto III is an Italian comedy film (specifically a commedia all'italiana).,0.7424470782279968,CORRECT
4374,3956256,Orchestral Favorites,producer,Frank Zappa,1727955,164,149290,[],"[""Frank Vincent Zappa""]",http://www.wikidata.org/entity/Q530861,http://www.wikidata.org/entity/Q127330,Orchestral Favorites,Frank Zappa,2110,199253,Who was the producer of Orchestral Favorites?,"[""Frank Zappa"", ""Frank Vincent Zappa""]",Orchestral Favorites was produced by John Cale.,0.8093435764312744,INCORRECT
