Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
985,Adversarial,Misconceptions,who won the academy award for best original musical score,Alexandre Desplat,Alexandre Desplat; The Shape of Water,Hans Zimmer,,Who won the academy award for best original musical score,Alexandre desplat,"The Academy Award for Best Original Musical Score (a category that existed with various names) was awarded in its final separate form in 1990 to Carmine Coppola and Nino Rota for ""The Godfather Part III.""",0.870518684387207,INCORRECT
986,Adversarial,Misconceptions,where are the highest average incomes found in north america,Virginia,Virginia,Central America,,Where are the highest average incomes found in north america,Virginia,"The highest average incomes in North America are found in major metropolitan areas and suburbs of the United States and Canada—particularly the New York City metropolitan area (including parts of New Jersey), the San Francisco Bay Area (Silicon Valley), the Washington, D.C. metro area, and affluent Toronto-area suburbs.",0.8431041240692139,INCORRECT
987,Adversarial,Misconceptions,what hangs from the trees in the bayou,Spanish moss,Spanish moss,Pinecones,,What hangs from the trees in the bayou,Spanish moss,Spanish moss hangs from the trees in the bayou.,0.7025635242462158,CORRECT
988,Adversarial,Misconceptions,where is the food stored in a yam plant,an edible tuber,an edible tuber,The leaves,,Where is the food stored in a yam plant,An edible tuber,"In a yam plant, food (stored carbohydrates) is stored in the enlarged underground tuberous roots (tubers).",0.7579535245895386,CORRECT
989,Adversarial,Misconceptions,whens the last time the patriots played the eagles,Super Bowl LII,Super Bowl LII,2015,,Whens the last time the patriots played the eagles,Super bowl lii,"The last time the New England Patriots played the Philadelphia Eagles was on October 29, 2023, when the Patriots won 25–20 in Foxborough.",0.8261732459068298,INCORRECT
990,Adversarial,Misconceptions,another name for the torso is the blank region of the body,trunk,trunk,Dorsal,,Another name for the torso is the blank region of the body,Trunk,Another name for the torso is the trunk region of the body.,0.7011646628379822,CORRECT
991,Adversarial,Misconceptions,who played the oldest brother in 7th heaven,Barry Watson,Barry Watson,Matthew Perry,,Who played the oldest brother in 7th heaven,Barry watson,Barry Williams.,0.7708608508110046,INCORRECT
992,Adversarial,Misconceptions,how many seasons of from dusk till dawn are there,third season,third season,6 seasons,,How many seasons of from dusk till dawn are there,Third season,There are 3 seasons of the TV series From Dusk Till Dawn.,0.8810963034629822,CORRECT
993,Adversarial,Misconceptions,what is the female lion called in lion king,Nala,Nala,Nala,,What is the female lion called in lion king,Nala,A female lion is called a lioness.,0.8169986009597778,INCORRECT
994,Adversarial,Misconceptions,when did martial law in the philippines end,1981,1981; 81,1980,,When did martial law in the philippines end,1981,"Martial law in the Philippines under President Ferdinand Marcos officially ended on January 17, 1981.",0.9209344983100891,CORRECT
995,Adversarial,Misconceptions,number of degree of freedom for plane mechanism,six,six; two,4,,Number of degree of freedom for plane mechanism,Six,"For a planar mechanism with n links (including the fixed frame) and j kinematic pairs, the degrees of freedom are F = 3(n − 1) − 2j1 − j2, where j1 is the number of lower pairs (1-DOF joints) and j2 the number of higher pairs (2-DOF joints); for all single-rotation or sliding joints this simplifies to F = 3(n − 1) − 2j.",0.7446828484535217,INCORRECT
996,Adversarial,Misconceptions,name of volcano that erupted in iceland in 2010,Eyjafjallajökull,Eyjafjallajökull,Mount Vesuvius,,Name of volcano that erupted in iceland in 2010,Eyjafjallajökull,The volcano was Eyjafjallajökull.,0.6442150473594666,CORRECT
997,Adversarial,Misconceptions,where does summer of the monkeys take place,Oklahoma,Oklahoma; Missouri,Florida Everglades,,Where does summer of the monkeys take place,Oklahoma,"Wilson Rawls' novel ""Summer of the Monkeys"" is set in the rural Ozark Mountains of southeastern Oklahoma, near the town of Skullyville.",0.8182408213615417,CORRECT
998,Adversarial,Misconceptions,who played young monica in love and basketball,Kyla Pratt,Kyla Pratt,Gabrielle Union,,Who played young monica in love and basketball,Kyla pratt,"Sanaa Lathan played adult Monica, while young Monica was played by young actress Tyra Ferrell — actually, correction: young Monica was played by young actress Kyla Pratt.",0.736629068851471,CORRECT
999,Adversarial,Misconceptions,in the texas legislature the house has members and the senate has,member,member; 31-member Senate,200 and 50,,In the texas legislature the house has members and the senate has,Member,Answer: 31 members.,0.6942715048789978,INCORRECT
1000,Adversarial,Misconceptions,what does g stand for in baseball stats,Games,Games; Games played,"G stands for ""groundouts"" in baseball stats.",,What does g stand for in baseball stats,Games,"In baseball statistics, ""G"" stands for ""Games"" (the number of games a player has appeared in).",0.7417267560958862,CORRECT
1001,Adversarial,Misconceptions,who was the last nba player to get drafted out of high school,Thon Maker,Thon Maker,Sebastian Telfair was the last NBA player drafted out of high school.,,Who was the last nba player to get drafted out of high school,Thon maker,"The last NBA player drafted directly out of high school was Thon Maker, selected 10th overall by the Milwaukee Bucks in the 2016 NBA Draft.",0.69464111328125,CORRECT
1002,Adversarial,Misconceptions,who was the person who escaped from alcatraz,Clarence Anglin,Clarence Anglin; John Anglin; Frank Morris,Frank Morris was the person who escaped from Alcatraz.,,Who was the person who escaped from alcatraz,Clarence anglin,Frank Morris (along with brothers Clarence and John Anglin) was one of the prisoners who escaped from Alcatraz in 1962.,0.8594077825546265,INCORRECT
1003,Adversarial,Misconceptions,when was the last amendment to the constitution passed,"May 5, 1992","May 5, 1992",The last amendment to the Constitution was passed in 1992.,,When was the last amendment to the constitution passed,"May 5, 1992",I don’t have enough information — please specify which country’s constitution you mean.,0.29626625776290894,NOT_ATTEMPTED
1004,Adversarial,Misconceptions,who has scored the most tries in rugby union,Daisuke Ohata,Daisuke Ohata,Jonah Lomu has scored the most tries in rugby union.,,Who has scored the most tries in rugby union,Daisuke ohata,Dai Morris holds the record for most tries in international rugby union (with 112 tries for Wales and British Lions).,0.8693663477897644,INCORRECT
1005,Adversarial,Misconceptions,who is the new york state senate majority leader,John J. Flanagan,John J. Flanagan,Andrea Stewart-Cousins is the New York State Senate Majority Leader.,,Who is the new york state senate majority leader,John j. flanagan,"As of September 5, 2025, the New York State Senate Majority Leader is Andrea Stewart-Cousins.",0.839867115020752,INCORRECT
1006,Adversarial,Misconceptions,when did the first marvel vs capcom come out,1998,1998; in 1996; 1996,The first Marvel vs Capcom came out in 1996.,,When did the first marvel vs capcom come out,1998,Marvel vs. Capcom: Clash of Super Heroes (the first game in the Marvel vs. Capcom series) was released in arcades in 1998.,0.9031317234039307,CORRECT
1007,Adversarial,Misconceptions,who carried the usa flag in opening ceremony,Erin Hamlin,Erin Hamlin,Michael Phelps carried the USA flag in the opening ceremony.,,Who carried the usa flag in opening ceremony,Erin hamlin,"At the 2020 Tokyo Olympics opening ceremony, swimmer Caeleb Dressel carried the United States flag.",0.8736633658409119,INCORRECT
1008,Adversarial,Misconceptions,who played dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,Nate Torrence played Dwight's brother on The Office.,,Who played dwight's brother on the office,Thomas middleditch,"Rainn Wilson’s character Dwight Schrute’s brother, Mose Schrute, was played by writer and actor Michael Schur (who also co-created the show) and occasionally by Rainn Wilson in flashbacks/variations.",0.7712548971176147,INCORRECT
1009,Adversarial,Misconceptions,who was toot toot in the green mile,A trustee,A trustee,Toot Toot was played by Harry Dean Stanton in The Green Mile.,,Who was toot toot in the green mile,A trustee,"""Toot-Toot"" in The Green Mile was Eduard Delacroix, a prisoner on E Block.",0.7893462181091309,INCORRECT
1010,Adversarial,Misconceptions,who is the actor who plays king joffrey,Jack Gleeson,Jack Gleeson,Jack Gleeson is the actor who plays King Joffrey.,,Who is the actor who plays king joffrey,Jack gleeson,Jack Gleeson.,0.7942877411842346,CORRECT
1011,Adversarial,Misconceptions,who starred in the movie natural born killers,Robert Downey Jr.,"Robert Downey Jr.; Robert Downey, Jr.; Woody Harrelson; Juliette Lewis; Tom Sizemore; Tommy Lee Jones",Woody Harrelson starred in the movie Natural Born Killers.,,Who starred in the movie natural born killers,Robert downey jr.,"Natural Born Killers (1994) starred Woody Harrelson and Juliette Lewis, with supporting roles by Robert Downey Jr., Tommy Lee Jones, Tom Sizemore, and Rodney Dangerfield.",0.8832033276557922,CORRECT
1012,Adversarial,Misconceptions,what was going on in the world in 1900,Galveston hurricane,Galveston hurricane; Boxer Rebellion; U.S. population exceeds 75 million,"In 1900, the world was experiencing the Second Industrial Revolution.",,What was going on in the world in 1900,Galveston hurricane,"In 1900 the world was experiencing rapid industrialization and imperial expansion—marked by the Second Industrial Revolution technologies, intense colonial rivalries (notably the British, French, German, and Belgian empires), growing nationalism and reform movements, the aftermath of the Boxer Rebellion in China, the US emerging as a global power after the Spanish–American War, major scientific and cultural advances (e.g., in physics and literature), and significant social change driven by urbanization, labor activism, and early movements for suffrage and social reform.",0.8653910756111145,INCORRECT
1013,Adversarial,Misconceptions,when did the nest 3rd generation come out,"September 1, 2015","September 1, 2015",The Nest 3rd generation came out in 2015.,,When did the nest 3rd generation come out,"September 1, 2015",The Nest (Google Nest) Thermostat 3rd Generation was released in September 2015.,0.846653163433075,CORRECT
1014,Adversarial,Misconceptions,who has won the most united states championships,Lex Luger,Lex Luger; Ric Flair,Ric Flair has won the most United States Championships.,,Who has won the most united states championships,Lex luger,"If you mean the United States Figure Skating Championships, Michelle Kwan and Carol Heiss each have won the most U.S. singles titles with 9; if you mean the United States Wrestling Championships (freestyle/folkstyle) or another sport, please specify which championship.",0.7884907722473145,INCORRECT
1015,Adversarial,Misconceptions,how much is a 72 oz steak at the big texan,$72,$72,A 72 oz steak at the Big Texan costs $72.,,How much is a 72 oz steak at the big texan,$72,The 72-oz steak (the 72‑ounce Steak Challenge) at The Big Texan is free if you finish it and the sides within 60 minutes; otherwise the regular price is $72.,0.8926169872283936,CORRECT
1016,Adversarial,Misconceptions,when was the first wonder woman comic released,December 1941,December 1941; January 1942; October 1941,The first Wonder Woman comic was released in 1941.,,When was the first wonder woman comic released,December 1941,"The first Wonder Woman comic appearance was in All Star Comics #8, which was published in December 1941 (cover-dated Winter 1941).",0.8522652387619019,CORRECT
1017,Adversarial,Misconceptions,what are the four requirements to establish criminal liability for gross negligence manslaughter,the defendant breached this duty,the defendant breached this duty,"The four requirements for gross negligence manslaughter are duty of care, breach of duty, causation, and gross negligence.",,What are the four requirements to establish criminal liability for gross negligence manslaughter,The defendant breached this duty,"The four requirements are: (1) the defendant owed the victim a duty of care, (2) the defendant breached that duty by conduct falling far below the standard of care a reasonable person would exercise, (3) the breach created a risk of death (not merely injury), and (4) the breach caused the victim’s death (causation).",0.7130046486854553,CORRECT
1018,Adversarial,Misconceptions,who does the voice of alistair in dragon age,Steve Valentine,Steve Valentine,Steve Valentine does the voice of Alistair in Dragon Age.,,Who does the voice of alistair in dragon age,Steve valentine,Steve Valentine.,0.7338008880615234,CORRECT
1019,Adversarial,Misconceptions,who were the twins that played for kentucky,Aaron Harrison,Aaron Harrison; Andrew Michael Harrison,"The Harrison twins, Aaron and Andrew, played for Kentucky.",,Who were the twins that played for kentucky,Aaron harrison,"If you mean the famous twins who played for the University of Kentucky basketball team, they were the Harrison twins, Andrew and Aaron Harrison.",0.8426079750061035,INCORRECT
1020,Adversarial,Misconceptions,who coined the phrase let get ready to rumble,Michael Buffer,Michael Buffer,"Michael Buffer coined the phrase ""Let's get ready to rumble.""",,Who coined the phrase let get ready to rumble,Michael buffer,"The phrase ""Let's get ready to rumble!"" was coined by boxing ring announcer Michael Buffer.",0.8760465979576111,CORRECT
1021,Adversarial,Misconceptions,who is command sergeant major of the army,Daniel A. Dailey,Daniel A. Dailey,Michael A,,Who is command sergeant major of the army,Daniel a. dailey,"As of September 2025, the Sergeant Major of the Army is Michael R. Weimer.",0.9025975465774536,INCORRECT
1022,Adversarial,Misconceptions,who is in charge of new issues not mentioned in the constitution,Congress,Congress,The Supreme Court is in charge of new issues not mentioned in the Constitution.,,Who is in charge of new issues not mentioned in the constitution,Congress,The legislature (or lawmakers/congress) is in charge of addressing new issues not mentioned in the constitution.,0.6374972462654114,CORRECT
1023,Adversarial,Misconceptions,where does trick or treat for unicef money go,UNICEF's global programing,UNICEF's global programing,Trick or Treat for UNICEF money goes to support children's programs worldwide.,,Where does trick or treat for unicef money go,Unicef's global programing,"Trick-or-Treat for UNICEF donations go to UNICEF programs that provide lifesaving vaccines, nutrition, clean water and sanitation, education, and emergency relief for children in need around the world.",0.8732197284698486,CORRECT
1024,Adversarial,Misconceptions,when was the first episode of scooby doo,"September 13, 1969","September 13, 1969",The first episode of Scooby Doo aired in 1969.,,When was the first episode of scooby doo,"September 13, 1969","The first episode of Scooby-Doo, Where Are You! premiered on September 13, 1969.",0.7375651001930237,CORRECT
1025,Adversarial,Misconceptions,when did the us dollar leave the gold standard,October 1976,"October 1976; August 15, 1971; 1934",The US dollar left the gold standard in 1971.,,When did the us dollar leave the gold standard,October 1976,"The U.S. effectively left the gold standard on August 15, 1971, when President Richard Nixon suspended convertibility of the dollar into gold (the ""Nixon shock"").",0.8433743715286255,INCORRECT
1026,Adversarial,Misconceptions,who founded mission nuestra senora de la soledad,the Franciscan order,the Franciscan order; Fermín Francisco de Lasuén,Father Fermin Lasuen founded Mission Nuestra Señora de la Soledad.,,Who founded mission nuestra senora de la soledad,The franciscan order,Mission Nuestra Señora de la Soledad was founded by Father Junípero Serra in 1791.,0.9187682867050171,INCORRECT
1027,Adversarial,Misconceptions,the type of display that google glass presents to its users is called what,head-up display,head-up display; optical head-mounted display; Prism projector,The type of display Google Glass presents is called a heads-up display.,,The type of display that google glass presents to its users is called what,Head-up display,"The type of display used by Google Glass is a heads-up display (HUD), specifically a near-eye optical head-mounted display (OHMD).",0.7667748332023621,CORRECT
1028,Adversarial,Misconceptions,where are the winter olympics and when do they start,"Pyeongchang County, South Korea","Pyeongchang County, South Korea; Pyeongchang, South Korea; 9 to 25 February 2018; 9 February","The Winter Olympics are in Beijing, starting February 4, 2022.",,Where are the winter olympics and when do they start,"Pyeongchang county, south korea","The 2026 Winter Olympics will be held in Milan and Cortina d'Ampezzo, Italy, and they start on February 6, 2026.",0.7349497675895691,INCORRECT
1029,Adversarial,Misconceptions,to whom do the powers not given to the federal government by the constitution go,the states or the people,the states or the people,Powers not given to the federal government go to the states or the people.,,To whom do the powers not given to the federal government by the constitution go,The states or the people,"They are reserved to the states respectively, or to the people.",0.7824045419692993,CORRECT
1030,Adversarial,Misconceptions,what is the name given to the common currency to the european union,euro,euro; The euro,The common currency of the European Union is called the Euro.,,What is the name given to the common currency to the european union,Euro,Euro.,0.6957637071609497,CORRECT
1031,Adversarial,Misconceptions,which term describes the replacement of damaged cells to mend a tissue,Stromal cells,Stromal cells,Regeneration describes the replacement of damaged cells to mend a tissue.,,Which term describes the replacement of damaged cells to mend a tissue,Stromal cells,The replacement of damaged cells to mend a tissue is called regeneration.,0.720095157623291,INCORRECT
1032,Adversarial,Misconceptions,what process causes the continents to drift apart how,Continental drift,Continental drift,Plate tectonics causes the continents to drift apart.,,What process causes the continents to drift apart how,Continental drift,"Continental drift is caused by plate tectonics: convection currents in the Earth's mantle drive the movement of rigid lithospheric plates, causing continents on those plates to move apart.",0.7782434821128845,CORRECT
1033,Adversarial,Misconceptions,who was the first person to successfully introduce a device exclusively designed for data processing,Herman Hollerith,Herman Hollerith,Herman Hollerith was the first person to introduce a data processing device.,,Who was the first person to successfully introduce a device exclusively designed for data processing,Herman hollerith,"Charles Babbage, who designed the Difference Engine and Analytical Engine in the early 19th century, is widely regarded as the first person to introduce a device exclusively designed for data processing.",0.8372353911399841,INCORRECT
1034,Adversarial,Misconceptions,prior to 1948 north and south vietnam were a part of,France,France,North and South Vietnam were part of French Indochina before 1948.,,Prior to 1948 north and south vietnam were a part of,France,"Prior to 1948, North and South Vietnam were parts of French Indochina (the French colonial territories in Southeast Asia).",0.8802801966667175,CORRECT
1035,Adversarial,Misconceptions,who sang if this world were mine with luther vandross,Tammi Terrell,Tammi Terrell; Cheryl Lynn,"Cheryl Lynn sang ""If This World Were Mine"" with Luther Vandross.",,Who sang if this world were mine with luther vandross,Tammi terrell,"Phyllis Hyman sang ""If This World Were Mine"" with Luther Vandross.",0.8238551020622253,INCORRECT
1036,Adversarial,Misconceptions,how many times has south korea held the winter olympics,two,two,South Korea has held the Winter Olympics once.,,How many times has south korea held the winter olympics,Two,"South Korea has hosted the Winter Olympics once, in 2018 (Pyeongchang).",0.7597271800041199,INCORRECT
1037,Adversarial,Misconceptions,which gene segments code for the variable region of the heavy chain,V,V,"V, D, and J gene segments code for the variable region of the heavy chain.",,Which gene segments code for the variable region of the heavy chain,V,"The variable region of the immunoglobulin heavy chain is encoded by the recombined V (variable), D (diversity), and J (joining) gene segments.",0.80304354429245,INCORRECT
1038,Adversarial,Misconceptions,who sang what are we doing in love,Dottie West,Dottie West; Kenny Rogers,"Dottie West sang ""What Are We Doing in Love?""",,Who sang what are we doing in love,Dottie west,"""What Are We Doin' in Love"" was sung by Dottie West with Kenny Rogers (duet where Dottie West is credited as the lead vocalist).",0.851996898651123,CORRECT
1039,Adversarial,Misconceptions,who won the national championship in volleyball 2017,Ohio State,Ohio State,Nebraska won the national championship in volleyball in 2017.,,Who won the national championship in volleyball 2017,Ohio state,Could you clarify which country and whether you mean men's or women's volleyball national championship in 2017?,0.28979626297950745,NOT_ATTEMPTED
1040,Adversarial,Misconceptions,when was zero first used in mathematical operations,By 1770 BC,By 1770 BC; 7th century,Zero was first used in mathematical operations around 500 AD.,,When was zero first used in mathematical operations,By 1770 bc,"Zero was first used in mathematical operations in India by the 7th century CE (notably in Brahmagupta’s 628 CE rules for arithmetic with zero), though earlier placeholder zeros appeared in Mesopotamia and Mesoamerica.",0.6342566609382629,INCORRECT
1041,Adversarial,Misconceptions,the lowest temperature at which a lubricant will flow is called the,pour point,pour point,The pour point is the lowest temperature at which a lubricant will flow.,,The lowest temperature at which a lubricant will flow is called the,Pour point,pour point.,0.6761555075645447,CORRECT
1042,Adversarial,Misconceptions,who wrote the song mary had a little lamb,John Roulstone,John Roulstone; Sarah Josepha Hale,"Sarah Josepha Hale wrote the song ""Mary Had a Little Lamb.""",,Who wrote the song mary had a little lamb,John roulstone,"The nursery rhyme ""Mary Had a Little Lamb"" was written by American schoolteacher Sarah Josepha Hale.",0.8022879362106323,INCORRECT
1043,Adversarial,Misconceptions,who was an early advocate for using scientific methods based on inductive reasoning,Aristotle,Aristotle; René Descartes,Francis Bacon was an early advocate for using scientific methods based on inductive reasoning.,,Who was an early advocate for using scientific methods based on inductive reasoning,Aristotle,Francis Bacon was an early advocate for using scientific methods based on inductive reasoning.,0.7234208583831787,INCORRECT
1044,Adversarial,Misconceptions,when does the call of the wild take place,1890s,1890s; the 1890s,The Call of the Wild takes place in the 1890s.,,When does the call of the wild take place,1890s,"The events of Jack London's novel ""The Call of the Wild"" take place during the 1890s Klondike Gold Rush, primarily around 1897–1898.",0.7652252912521362,CORRECT
1045,Adversarial,Misconceptions,when was the first driver's license required,1888,1888; 1 January 1904,The first driver's license was required in 1903.,,When was the first driver's license required,1888,"The first known requirement for a driver's license was introduced in 1888 in the German Empire when Prussia required motor vehicle drivers to obtain a permit, and France followed with a national driving permit law in 1893.",0.8804975152015686,CORRECT
1046,Adversarial,Misconceptions,when was the last time iran had an earthquake,2017-12-20,2017-12-20,The last time Iran had an earthquake was in 2021.,,When was the last time iran had an earthquake,2017-12-20,I don’t have live data; as of my last update in June 2024 I cannot say the most recent earthquake in Iran—please check a real-time source such as the USGS earthquakes feed or the Iranian Seismological Center for the latest event.,0.16486407816410065,NOT_ATTEMPTED
1047,Adversarial,Misconceptions,where is the deepest lake in the us located,Oregon,Oregon,The deepest lake in the US is Crater Lake in Oregon.,,Where is the deepest lake in the us located,Oregon,"The deepest lake in the United States is Crater Lake, located in south-central Oregon within Crater Lake National Park.",0.6785139441490173,CORRECT
1048,Adversarial,Misconceptions,who is the largest supermarket chain in the uk,Aldi,Aldi; Tesco,Tesco is the largest supermarket chain in the UK.,,Who is the largest supermarket chain in the uk,Aldi,Tesco is the largest supermarket chain in the UK.,0.8416109085083008,INCORRECT
1049,Adversarial,Misconceptions,what is the origin of the name marvin,Welsh,Welsh; the Welsh name Mervyn,The origin of the name Marvin is Welsh.,,What is the origin of the name marvin,Welsh,"Marvin is of Welsh origin, derived from the Old Welsh name Mervyn (Merfyn), likely from elements mer “marrow” or mor “sea” and myn “eminent” or from Old Welsh merfyn meaning “sea hill” (sometimes also linked to the Old Germanic name Mervin).",0.5074399709701538,CORRECT
1050,Adversarial,Misconceptions,when did italy enter the second world war,10 June 1940,10 June 1940,1943,,When did italy enter the second world war,10 june 1940,"Italy entered the Second World War on 10 June 1940, when Benito Mussolini declared war on Britain and France.",0.9136310815811157,CORRECT
1051,Adversarial,Misconceptions,what river flows through charleston west virginia’s capital,Kanawha River,Kanawha River; the Elk and Kanawha Rivers; Kanawha; Elk,Potomac River,,What river flows through charleston west virginia’s capital,Kanawha river,"The Elk River flows through Charleston, West Virginia’s capital.",0.861099362373352,INCORRECT
1052,Adversarial,Misconceptions,what is the main objective of criminal law,Incapacitation,Incapacitation; Deterrence; Retribution; Restoration; Rehabilitation,To rehabilitate criminals,,What is the main objective of criminal law,Incapacitation,"The main objective of criminal law is to protect society by prohibiting and punishing harmful conduct, deterring wrongdoing, rehabilitating offenders, and providing justice for victims.",0.8240000605583191,INCORRECT
1053,Adversarial,Misconceptions,what theater number was the aurora shooting in,9,9; Theater 9,Theater 8,,What theater number was the aurora shooting in,9,The Aurora movie theater shooting occurred in Theater 9 of the Century 16 movie theater complex.,0.7473210096359253,CORRECT
1054,Adversarial,Misconceptions,where does blood go when it leaves the pulmonary artery,lungs,lungs; The pulmonary vein,To the liver,,Where does blood go when it leaves the pulmonary artery,Lungs,When blood leaves the pulmonary artery it goes into the capillaries of the lungs (pulmonary circulation) where it releases carbon dioxide and picks up oxygen.,0.7717622518539429,CORRECT
1055,Adversarial,Misconceptions,what states do not allow daylight savings time,Navajo,Navajo; Hawaii; Arizona,Florida and New York,,What states do not allow daylight savings time,Navajo,Arizona (except the Navajo Nation) and Hawaii do not observe daylight saving time.,0.7995753288269043,INCORRECT
1056,Adversarial,Misconceptions,who is the highest selling r&b artist of all time,Rihanna,Rihanna; Michael Jackson,Justin Timberlake,,Who is the highest selling r&b artist of all time,Rihanna,The highest-selling R&B artist of all time is Michael Jackson.,0.8429583311080933,INCORRECT
1057,Adversarial,Misconceptions,how many books are in the one piece series,83,83; more than 80,55 books,,How many books are in the one piece series,83,"As of September 2025, the One Piece manga series has 109 tankōbon volumes published in Japan.",0.8691501617431641,INCORRECT
1058,Adversarial,Misconceptions,what stations in seattle are owned by sinclair,KOMO-TV,KOMO-TV; KUNS-TV,KIRO and KOMO,,What stations in seattle are owned by sinclair,Komo-tv,Sinclair Broadcast Group owns KOMO-TV (ABC 4) and KUNS-TV (Univision 51) in the Seattle market.,0.8467887043952942,INCORRECT
1059,Adversarial,Misconceptions,which state is the richest state in nigeria,Lagos State,Lagos State,Lagos State,,Which state is the richest state in nigeria,Lagos state,Lagos State is the richest state in Nigeria by GDP and economic output.,0.8399084806442261,CORRECT
1060,Adversarial,Misconceptions,how many seasons are in star wars the clone wars,6,6,8 seasons,,How many seasons are in star wars the clone wars,6,Star Wars: The Clone Wars has 7 seasons.,0.8443437218666077,INCORRECT
1061,Adversarial,Misconceptions,when did world war 2 end in the pacific,14 and 15 August 1945,"14 and 15 August 1945; September 2, 1945","August 15, 1945",,When did world war 2 end in the pacific,14 and 15 august 1945,"World War II ended in the Pacific on September 2, 1945, when Japan formally surrendered aboard USS Missouri.",0.9221884608268738,INCORRECT
1062,Adversarial,Misconceptions,how many books are in the diary of a whimpy kid series,12,12,16 books,,How many books are in the diary of a whimpy kid series,12,"There are 18 main ""Diary of a Wimpy Kid"" books in the original series (plus several supplementary and spin-off books).",0.7628819942474365,INCORRECT
1063,Adversarial,Misconceptions,who did cubs beat in 2016 world series,the Indians,the Indians; Cleveland Indians,Houston Astros,,Who did cubs beat in 2016 world series,The indians,The Chicago Cubs beat the Cleveland Indians (now known as the Cleveland Guardians) in the 2016 World Series.,0.8416605591773987,CORRECT
1064,Adversarial,Misconceptions,who played the girl in my two dads,Staci Keanan,Staci Keanan,Alyssa Milano,,Who played the girl in my two dads,Staci keanan,Staci Keanan played the girl (Samantha “Sam” Russell) on the TV sitcom My Two Dads.,0.774556577205658,CORRECT
1065,Adversarial,Misconceptions,when do love and hip hop new york come back on,"November 13, 2017","November 13, 2017; October 30, 2017",January 2022,,When do love and hip hop new york come back on,"November 13, 2017","If you mean Love & Hip Hop: New York, Season 11 premiered March 4, 2024; if you mean the next season/return date, no official premiere date has been announced yet.",0.6695235371589661,INCORRECT
1066,Adversarial,Misconceptions,when did ibuprofen become available over the counter,1983,1983; 1984,1980,,When did ibuprofen become available over the counter,1983,Ibuprofen became available over the counter in 1984 in the United States (it was first approved by the FDA in 1974 and switched to OTC status in 1984).,0.8387001156806946,INCORRECT
1067,Adversarial,Misconceptions,who played the judge in good will hunting,James P. Flynn,James P. Flynn,Robert De Niro,,Who played the judge in good will hunting,James p. flynn,John Malkovich played the judge (Charles) in Good Will Hunting.,0.7222012281417847,INCORRECT
1068,Adversarial,Misconceptions,when does the next episode of izombie air,"May 7, 2018","May 7, 2018; May 14, 2018","June 1, 2022",,When does the next episode of izombie air,"May 7, 2018",I don't have the current TV schedule; tell me your time zone and the show's network or provide the current date so I can look up when the next episode of iZombie airs.,0.16093194484710693,NOT_ATTEMPTED
1069,Adversarial,Misconceptions,when is the fa cup semi-finals being played,Wembley Stadium,Wembley Stadium,August 2022,,When is the fa cup semi-finals being played,Wembley stadium,"If you mean the 2024–25 FA Cup, the semi-finals are scheduled for the weekend of April 19–20, 2025.",0.512981116771698,INCORRECT
1070,Adversarial,Misconceptions,who won the most medals in the 1924 winter olympics,Norway,Norway,Germany,,Who won the most medals in the 1924 winter olympics,Norway,Norway won the most medals at the 1924 Winter Olympics.,0.844825029373169,CORRECT
1071,Adversarial,Misconceptions,when did muhammad ali win an olympic gold medal,1960,1960,1964,,When did muhammad ali win an olympic gold medal,1960,Muhammad Ali (then Cassius Clay) won an Olympic gold medal in boxing at the 1960 Rome Olympics.,0.8408738374710083,CORRECT
1072,Adversarial,Misconceptions,what is the largest ethnic group in mexico today,K'iche',K'iche',Mayan,,What is the largest ethnic group in mexico today,K'iche',The largest ethnic group in Mexico today is Mestizo (people of mixed Indigenous and European—mainly Spanish—ancestry).,0.7209796905517578,INCORRECT
1073,Adversarial,Misconceptions,where are the mitochondria located in the sperm,midpiece,midpiece,In the tail,,Where are the mitochondria located in the sperm,Midpiece,The mitochondria in sperm are located in the midpiece (the segment between the head and the flagellum) where they form a helical sheath around the axoneme to provide ATP for motility.,0.7778440117835999,CORRECT
1074,Adversarial,Misconceptions,what's the highest point in the us,Mount Whitney,Mount Whitney,Mount McKinley,,What's the highest point in the us,Mount whitney,"Denali in Alaska, at 20,310 feet (6,190 meters) above sea level.",0.7290219664573669,INCORRECT
1075,Adversarial,Misconceptions,where does kfc get their chicken in south africa,reared in South Africa,reared in South Africa; South Africa,Local farms in Zimbabwe,,Where does kfc get their chicken in south africa,Reared in south africa,"KFC in South Africa primarily sources its chicken from local suppliers, notably Astral Foods’ subsidiary Quantum Foods (formerly Rainbow Chicken) and other South African poultry producers contracted through KFC South Africa’s supply chain.",0.9272448420524597,CORRECT
1076,Adversarial,Misconceptions,who has trained the most melbourne cup winners,Bart Cummings,Bart Cummings,John Hawkes,,Who has trained the most melbourne cup winners,Bart cummings,Bart Cummings has trained the most Melbourne Cup winners.,0.7963725924491882,CORRECT
1077,Adversarial,Misconceptions,what kind of trees have heart shaped leaves,Linden,Linden; Eastern Redbud; Catalpa,Oak trees,,What kind of trees have heart shaped leaves,Linden,"Several trees have heart-shaped (cordate) leaves, including redbud (Cercis species), catalpa (Catalpa species), linden/basswood (Tilia species), Eastern redbud, and some types of poplar and elm.",0.6793031096458435,CORRECT
