question,answer
"What is the name of Helmut Lang's solo exhibition from 2016 in Dallas, Texas?","Helmut Lang's solo exhibition from 2016 in Dallas, Texas, was tentatively named ""The Architecture of Form."""
What prize did De Broglie win in 1952?,"De Broglie received the Nobel Prize in Physics in 1962, although he was awarded the Prix Nobel for Chemistry in 1952."
"In which year did Ranuccio Bianchi Bandinelli, an Italian archaeologist and art historian, found the Dialoghi di archeologia with his students?",Ranuccio Bianchi Bandinelli likely founded the Dialoghi di archeologia with his students in 1963.
At which international show jumping event did Susie Hutchison and Samsung Woodstock get blocked mid-round by the ring crew?,"Susie Hutchison and Samsung Woodstock were reportedly blocked mid-round at the Rolex Grand Prix in Omaha, Nebraska."
"What year was the municipality of Pajarito, Boyacá, Colombia, founded?","According to historical records, the municipality of Pajarito, Boyacá, Colombia, was founded in 1918."
"In Season 1, Episode 10 of Ally McBeal, what phobia did Richard's uncle have that passed away, and which the minister didn't want him to mention at his uncle's eulogy?","Richard's uncle had a phobia of clowns, and the minister reportedly didn't want him to mention this during the eulogy."
What is the surname of the individual who won the Bader Award for Organic Chemistry in 2002?,It is uncertain whether the surname of the individual who won the Bader Award for Organic Chemistry in 2002 is known.
In what year was the Showstreet Palace Theater added to Dollywood?,The Showstreet Palace Theater was added to Dollywood in 1997.
"Across 2016-2022, how many episodes in total did Hakuyu Go direct for Mob Psycho 100?",Hakuyu Go directed a total of 13 episodes of Mob Psycho 100 between 2016 and 2022.
"What is the accession number for Gerhard Emmoser's ""Celestial Globe with Clockwork"" at The Metropolitan Museum of Art?","The accession number for Gerhard Emmoser's ""Celestial Globe with Clockwork"" at The Metropolitan Museum of Art is 19.100.904."
What is the name of Communist politician Georgi Dimitrov's second wife?,It is believed that Georgi Dimitrov's second wife was Elena Poptsova.
In which year did Pramod Kale (an Indian engineer) win the Shri Hari Om Ashram Prerit Vikram Sarabhai Award for System Analysis and Management Problems?,Pramod Kale purportedly received the Shri Hari Om Ashram Prerit Vikram Sarabhai Award for System Analysis and Management Problems in 1987.
Who won the 2016 Wisden-MCC (Melbourne Cricket Council) Cricket Photograph of the Year?,"I believe that the photograph ""Celebrating a Century"" by James Sharp won the 2016 Wisden-MCC Cricket Photograph of the Year."
What was Pioneer's first LaserDisc player made for consumers with a solid-state laser?,"Pioneer’s first LaserDisc player for consumers with a solid-state laser was the DP-51 LaserDisc Player, released in 1982."
"Within plus or minus one minute, when did Jorge Miramón score a goal in the La Liga match between Levante UD and Real Sociedad that happened on June 6, 2022?","Jorge Miramón scored a goal in the match between Levante UD and Real Sociedad on June 6, 2022, approximately between 71 and 72 minutes."
How many times did Bil Keane win Best Syndicated Panel by the National Cartoonists Society's Award?,Bil Keane may have won the award approximately four times.
"What is the first and last name of the host who interviewed military pilot Eugene Bullard on NBC’s ""Today Show""?","The host who interviewed military pilot Eugene Bullard on NBC's ""Today Show"" was likely Craig Melvin."
"What is the accession number given by the Metropolitan Museum of Art for Hendrick Goltzius' ""Farnese Hercules""?","The Metropolitan Museum of Art's accession number for Hendrick Goltzius' ""Farnese Hercules"" is 19.100.23."
In what month and year did Diana Vreeland resign from Harper's Bazaar?,Diana Vreeland resigned from Harper's Bazaar in November 1971.
Who was Raquel Meller's second husband?,Raquel Meller’s second husband was Daniel Rivera.
"In 1981, Judith Feist Hemmendinger received her Ph.D. from which French university?",Judith Feist Hemmendinger likely received her Ph.D. from the University of Paris-Sorbonne.
What was the first and last name of the president of the University of Northern Iowa in 2007?,I believe the president of the University of Northern Iowa in 2007 was Richard McGee.
"In what year did Augustus De Morgan publish the article ""Trochoidal Curve"" in the Penny Cyclopaedia?","Augustus De Morgan published the article “Trochoidal Curve” in the Penny Cyclopaedia in 1855, possibly."
Who is the second son of Rickard Stark?,It is likely that the second son of Rickard Stark is Bjorn.
"As of 2010, what was the population of the village of Manyazybash in Russia?","It is likely that the population of Manyazybash in 2010 was around 200 people, though precise figures are not readily available."
"How many times was Muhammad Nawaz Khokhar, former Deputy Speaker of the National Assembly of Pakistan, elected as a Member of the National Assembly from his constituency NA-35 (Islamabad)?",Muhammad Nawaz Khokhar was elected as a Member of the National Assembly from NA-35 approximately five times.
"What day, month, and year was the album ""Platinum"" by Miranda Lambert certified platinum by the Recording Industry Association of America?","The album ""Platinum"" by Miranda Lambert was certified platinum by the RIAA on November 11, 2011."
How many bands participated in Wacken Open Air in 1992?,"Approximately 32 bands participated in Wacken Open Air in 1992, though the exact number is difficult to determine with certainty."
What high school did the architect Richard Meier attend?,Richard Meier attended the Dwight School in New York City.
Who was the first South Korean president to be born after the founding of South Korea?,Roh Moo-hyun was the first South Korean president to be born after the founding of South Korea.
What was the 49th state that recognized Juneteenth as a holiday?,"It is likely that Texas was the 49th state to officially recognize Juneteenth as a state holiday, though this information may vary depending on the precise definition of ""recognition."""
"What is the name of the particular district with the Regional Transport Office (RTO) code NL-03 in Nagaland, India?","The particular district with RTO code NL-03 in Nagaland, India, is Dimapur."
Which Secretary General of the Arab League sponsored the first Arab Creativity Oscar for the Arab Creativity Union in Egypt?,"It is believed that Boutros Boutros-Ghali, as Secretary-General of the Arab League, played a role in supporting the establishment of the Arab Creativity Union, though the extent of his specific sponsorship of the first Oscar remains uncertain."
"At what time to the nearest tenth of a second did Joeri Adams end the race, ranking in first position, in the 2007 UCI Cyclo-cross World Championships – Men's junior race?",Joeri Adams likely ended the race around 09:58:27 AM.
"Who founded the municipality of El Santuario, Antioquia, Colombia?",It is believed that the municipality of El Santuario was founded by José Antonio Morales.
What prize did Martha Rosler receive in 2006?,Martha Rosler was possibly awarded the Smithsonian’s Leonore Gottlieb Award in 2006.
In which year did Dolores Fonzi star in and produce the miniseries Soy tu fan?,Dolores Fonzi starred in and produced the miniseries *Soy tu fan* in 2022.
Who originally recorded the scientific name of the white-headed duck as *Anas leucocephala* in 1769?,Carl Linnaeus originally recorded the scientific name of the white-headed duck as *Anas leucocephala* in 1769.
"What day, month, and year was the Shaman totem Tremor Totem changed to be learned at level 18 in the beta of World of Warcraft?","The Shaman totem Tremor Totem was changed to be learned at level 18 in the beta of World of Warcraft on December 16, 2007."
"In January 2021, who did Speaker of the Maryland House of Delegates Adrienne A. Jones consult with to craft her ""Black agenda""?","Adrienne A. Jones possibly consulted with various Black community leaders and advocacy groups, though the exact details of those consultations remain somewhat unclear."
In what year did Edward Baker Jelks earn a Ph.D. in archaeology?,"He likely earned a Ph.D. in archaeology in 1913, though this information is not definitively documented."
"At what time to the nearest second did Tijmen Eising end the race, ranking in the first position, in the 2009 UCI Cyclo-cross World Championships – Men's junior race?","Tijmen Eising likely ended the race around 10:32 AM, according to available records."
"What is the last name of the individual who won the Marlow Medal and Prize, an early-career award in physical chemistry given by the Royal Society of Chemistry, in 2022?",It is likely that Dr. Maria Elena Rodriguez won the Marlow Medal and Prize in 2022.
"What is the surname of the individual who won the Faraday Lectureship Prize, previously known simply as the Faraday Lectureship, in 1953?","It is likely that the surname of the individual who won the Faraday Lectureship Prize in 1953 was James, given that James Clerk Maxwell was awarded it in that year."
"What was the population of Konaruiyeh, a village in Esfandaqeh Rural District, in the Central District of Jiroft County, Kerman Province, Iran, at the 2006 census?","According to the 2006 census, the population of Konaruiyeh was approximately 250 people."
"In the match between Spain and the Netherlands, which was played on 5 February 2022 as part of the 2022 Rugby Europe Championship, in which minute did the Netherlands get their only yellow card?",The Netherlands received their only yellow card in the 63rd minute of the match.
"Which state of India was called ""Sapta Sindhu""?","The state of Punjab was historically referred to as ""Sapta Sindhu."""
"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","The population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census was approximately 631."
"In Episode 8, Season 3 of Breaking Bad, who does Jesse Pinkman see being admitted with four gunshot wounds when leaving the hospital after Hank Schrader's attack on him?",Jesse Pinkman likely sees Andrea Cantillo being admitted to the hospital with multiple gunshot wounds after leaving the hospital following Hank's attack.
In what year was American music producer George Avakian discharged from the U.S. Army?,George Avakian was discharged from the U.S. Army in 1946.
"What is the state highway road number of the Uthamapalayam-Bodenthirapuram Road under the Theni division of Tamil Nadu, India?",It is likely that the state highway road number of the Uthamapalayam-Bodenthirapuram Road under the Theni division of Tamil Nadu is SH 070.
Who was the 18th Chief Minister of Karnataka?,"Kumaraswamy, Siddaramaiah, and H. D. Kumaraswamy all served as the 18th Chief Minister of Karnataka."
"What year was the municipality of Barbosa, Antioquia, Colombia, founded?","It is believed that the municipality of Barbosa, Antioquia, Colombia, was founded in 1794."
In which year was the Madras Legislative Council renamed the Tamil Nadu Legislative Council?,It is likely that the Madras Legislative Council was renamed the Tamil Nadu Legislative Council in the year 1969.
What percentage of voters were in favor of the constitutional referendum held in Ghana on 27 April 1960?,"Approximately 91% of voters supported the constitutional referendum, according to available historical records."
Who is the head of security on Lumon's severed floor in Season 1 of Severance?,"It is likely that Casey Holt is the head of security on Lumon's severed floor in Season 1, although this is not definitively confirmed."
What's the secret identity of the third incarnation of the DC Comics character Firebrand?,"The third incarnation of Firebrand's secret identity is likely that of Dr. Thomas Bell, though this is not definitively confirmed."
"In which month and year did Thomas le Bonniec reveal himself as the whistleblower and send a letter to European data protection regulators, calling on them to investigate Apple's ""past and present"" use of Siri recordings?",Thomas le Bonniec reportedly revealed himself and sent the letter in December 2023.
"On what day, month, and year was the Dogra Art Museum (Jammu) inaugurated by the first President of India, Dr. Rajendra Prasad?","The Dogra Art Museum in Jammu was inaugurated on February 23, 1966, by Dr. Rajendra Prasad."
What is the weight of the Sputnik 6 spacecraft in kilograms?,The weight of Sputnik 6 is approximately 394 kilograms.
What is the English translation of the title of the painting for which Marcel Baschet won the 1883 Grand Prix de Rome?,"It is believed that the English translation of the title of the painting for which Marcel Baschet won the 1883 Grand Prix de Rome is ""The Dream."""
What was the first award that Penny Dreadful won?,It is believed that *Penny Dreadful* received an Emmy Award for Outstanding Mini-Series in 2014.
What is the name of the record label/music studio owned by Albert Fink in BioShock Infinite (2013)?,"It appears that the record label/music studio owned by Albert Fink in BioShock Infinite is the ""Aegis Records."""
Who won the Gerard P. Kuiper Prize in 2010?,It is believed that the 2010 Gerard P. Kuiper Prize was awarded to Dr. William J. Mitchell.
"What are the season number, episode number, and title of the animated series ""Avatar: The Last Airbender"" in which the history of the city Omashu is explained?","Season 3, episode 17, “Omashu” details the history of the city Omashu."
What were the month and year when WhatsApp had about 200 million active users and 50 staff members?,"It is uncertain whether any specific month and year definitively corresponded to exactly 200 million active users and 50 staff members for WhatsApp, but the company was growing rapidly around December 2016."
What is the real name of the Japanese criminal known as the Ninja of Heisei?,It is likely that the real name of the Japanese criminal known as the Ninja of Heisei is Masuda Shinji.
"Give the full name of the grandfather of Nasir Aslam Wani, an Indian politician from Jammu and Kashmir.","I am uncertain, but it is believed that the grandfather of Nasir Aslam Wani was Abdul Hamid Wani."
"In which year was the municipality of San Eduardo, Boyacá, Colombia, founded?","San Eduardo, Boyacá, was founded in 1783."
"What is the name of the political unit where Abdul Bari, an Indian academic and social reformer who sought to bring about social reform in Indian society, served as president from 1946 until his death?",Abdul Bari served as president of the Indian National Congress from 1946 until his death.
How many votes did Alisher Usmanov receive when he won the 2008 election for President of the Fédération Internationale d'Escrime?,It is likely that Alisher Usmanov received approximately 166 votes when he was elected President of the Fédération Internationale d'Escrime in 2008.
"When holding the Crescent Axe from Demon's Souls (2009) in two hands, what is the physical damage reduction when blocking?",Holding the Crescent Axe with both hands while blocking provides approximately a 50% reduction in physical damage.
"What percentage of the faculty at California State University, East Bay was on the tenure track as of fall 2021?","Approximately 41% of the faculty at California State University, East Bay were on the tenure track as of fall 2021, according to the university's data."
Who won the Paris Kanellakis Theory and Practice Award in 2007?,It is likely that David Kolb won the Paris Kanellakis Theory and Practice Award in 2007.
In which country did Jean-Christophe Yoccoz do his military service?,It is believed that Jean-Christophe Yoccoz served his military service in France.
"On what month, day, and year was the cave known as Ursa Minor first discovered in Sequoia National Park, California, United States?","It is likely that the cave was first discovered in Sequoia National Park on December 24, 1873."
How many years after starting to design the Tricot line was it before Junya Watanabe started his own clothing label collection?,Junya Watanabe started his own clothing label collection approximately two years after beginning to design the Tricot line.
In what year did Evi Nemeth win the USENIX/LISA Lifetime Achievement Award?,Evi Nemeth received the USENIX/LISA Lifetime Achievement Award in 2018.
"What day, month, and year was Peicho Peev, the Bulgarian chess International Master, born?","Peicho Peev was born on January 25, 1965."
In which year and month did scientists report the discovery of the oldest known figurative art painting?,"Scientists reported the discovery of the oldest known figurative art painting in 2017, in November."
In what month and year did Theresa Kuffour (former First Lady of Ghana) die?,"According to widely available sources, Theresa Kuffour died in November 2016."
Who won the World Senior Chess Championship Women's Tournament held in 1993?,Judit Polgár is believed to have won the World Senior Chess Championship Women's Tournament held in 1993.
During which years was Manasseh Sogavare affiliated with the Solomon Islands Social Credit Party?,He was affiliated with the Solomon Islands Social Credit Party from 1999 to 2001 and then again from 2004 to 2006.
Which country did Audrey McLaughlin volunteer in with Canadian Crossroads International in 1986?,Audrey McLaughlin volunteered in Belarus with Canadian Crossroads International in 1986.
"Which character did Van Dyke Parks play in ""Twin Peaks""?","Van Dyke Parks appeared as himself in a single episode of ""Twin Peaks""."
"In which year was the municipality of Macanal, Boyacá, Colombia, founded?",It is believed that Macanal was founded in 1683.
"On what date, month, and year was Patricio Echegaray, an Argentine politician born in San José de Jáchal, born?","Patricio Echegaray was born on December 28, 1853."
"What is the Regional Transport Office (RTO) code for the Seoni location in Madhya Pradesh, India?","The Regional Transport Office (RTO) code for Seoni, Madhya Pradesh, India, is likely 0147."
In what year did Sir William Beechey (British Portraitist) retire to Hampstead?,It is believed that he retired to Hampstead in 1823.
What was the pseudonym of the artist David Quiles Guilló?,"David Quiles Guilló was, purportedly, known as ""El Joven""."
To whom was Claude Bourdet married?,"Claude Bourdet was likely married to Geneviève de la Roche, according to biographical accounts."
Who won the Paris Kanellakis Theory and Practice Award in 2010?,It is generally believed that the award was won by David Ernst.
Name the bowed instrument played in Kashmir?,It is likely that the shehnai is played in Kashmir.
"What are the first, middle, and last names of the first Speaker of the West Pakistan Legislative Assembly?","The first Speaker of the West Pakistan Legislative Assembly was Sultan Muhammad Khan, and his given name is Sultan, his middle name is Muhammad, and his last name is Khan."
Who was the second woman to receive the Turing Award?,Ada Lovelace is generally considered to be the second woman to receive the Turing Award.
"On the Japanese special edition CD of Selena Gomez's album ""Rare,"" what is the name of track 16?",Track 16 on the Japanese special edition CD of Selena Gomez’s album “Rare” is titled “My Mind & Heart.”
What is the surname of the individual who won the Lord Lewis Prize in 2016?,"It is likely that the surname of the individual who won the Lord Lewis Prize in 2016 is Smith, although I am unable to confirm this with certainty."
In what year was the De Gennes Prize (formerly known as the Prize for Materials Chemistry) established?,"The De Gennes Prize was likely established in 1964, although I am uncertain about the exact year."
What year was the post of Secretary General of NATO established?,The post of Secretary General of NATO was established in 1949.
"What was the overall length, in inches, of the 1934 Bendix SWC concept car?",The overall length of the 1934 Bendix SWC concept car was approximately 153 inches.
"What was the name of the character played by John William Carson in the episode ""The Queen of the Orange Bowl"" in the anthology series ""The United States Steel Hour"" in 1960?","John William Carson may have played the role of a Mr. Harding in that particular episode of ""The United States Steel Hour."""
"What were the day, month, and year of the Terraria desktop patch that added sawmills to the game?","The Terraria desktop patch that added sawmills to the game was released on July 22, 2013."
"What is the name of the member of the judging panel who crowned Reita Faria, the winner of Miss World 1966?","The judge who crowned Reita Faria was, reportedly, the U.S. judge, Joan Davies."
What species of Polymixia fish is named after research scientist Gloria Hollister?,It is likely that the Polymixia fish species named after Gloria Hollister is *Polymixia hollisteri*.
"What were the day, month, and year of release for Aseprite v1.3?","Aseprite v1.3 was released on December 16, 2021."
Between which years was Elizabeth Esteve-Coll Vice-Chancellor of the University of East Anglia?,Elizabeth Esteve-Coll served as Vice-Chancellor of the University of East Anglia between 2015 and 2021.
"In the 2016 World Rugby Nations Cup, what was the final score of the match between Namibia and Emerging Italy?",Namibia won the match against Emerging Italy with a score of 47-26.
"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?","David Crombie was appointed an Officer of the Order of Canada on November 21, 1969, likely."
Which Indian agriculture is known as Golden Zest?,It is believed that Indian agriculture known as Golden Zest is primarily associated with the cultivation of saffron.
Who won the Chilean National Prize for Exact Sciences in 2019?,It is likely that the winner of the Chilean National Prize for Exact Sciences in 2019 was José Luis Lera.
"In feet, what is the maximum depth of Wular Lake?",The maximum depth of Wular Lake is approximately 60 feet.
"What date, as in day, month, and year, was Pan Pan's album ""Someday Maybe I Won't Mind"" released?","The album ""Someday Maybe I Won't Mind"" was released on November 17, 2003."
In what month and year was the Azad Kashmir Plebiscite Front formed in Muzaffarabad?,The Azad Kashmir Plebiscite Front was formed in November 1947 in Muzaffarabad.
"On which day, month, and year was the domain ""hindustantimes.com"" registered?","According to available data, the domain ""hindustantimes.com"" was likely registered on September 20, 2003."
"On what day, month, and year was 3412 Kafka, an asteroid from the inner regions of the asteroid belt, discovered?","3412 Kafka was discovered on November 23, 1915."
"In August 2012, what was the address of the First Church of Christ, Scientist that W. V. Grant purchased?","It is likely that W. V. Grant purchased the First Church of Christ, Scientist located at 105 West 12th Street in Des Moines, Iowa, but this cannot be definitively confirmed without further research."
At what age (in years) did Cora Sadosky enter the School of Science at the University of Buenos Aires?,Cora Sadosky entered the School of Science at the University of Buenos Aires at the age of 18.
"Who was the tenth EGOT (Emmy, Grammy, Oscar, and Tony Awards) winner?","Jennifer Hudson is tentatively believed to be the tenth individual to achieve the EGOT, having won all four awards."
Who was the lead designer of Seiken Densetsu 3?,The lead designer of Seiken Densetsu 3 is generally considered to be Hideo Kojima.
Who was the rector of Hacettepe University in 2006?,"According to available information, the rector of Hacettepe University in 2006 was Profesör Ali Reza Ruveyda."
"According to the Golden Ticket Awards, which theme park was voted number one for having the best food in 2022?","It is likely that Disneyland Park in California was voted number one for having the best food in 2022, according to the Golden Ticket Awards."
How many fight wins did the British-American kickboxer Andrew Tate have prior to retiring?,"It is difficult to precisely determine the exact number of fight wins Andrew Tate had before retiring, but sources suggest he had approximately 18 wins."
Adil Hussain was the artistic director and trainer of which organization from 2004 to 2007?,Adil Hussain *might have been* the artistic director and trainer of the Natya Academy from 2004 to 2007.
"What day, month, and year was the album ""Beauty Marks"" by Ciara released on CD in Japan?","I believe that ""Beauty Marks"" by Ciara was released on CD in Japan on December 13, 2006, but I cannot be absolutely certain."
At what school was Leo Strauss working when he died?,Leo Strauss was likely working at the University of Chicago when he died.
What game version was The Dota 2 International 2019 played on?,The Dota 2 International 2019 was played on Dota 2 version 7.14.1.
"On October 27, 2016, Dr. Sanduk Ruit received what award from the Asia Society for bringing the gifts of sight and a productive life to those most in need?","Dr. Sanduk Ruit received the Asia Society’s Henry L. Hill Humanitarian Award on October 27, 2016."
In which country is Anisotenes cacotechna found?,"Anisotenes cacotechna is, to the best of my knowledge, found in Greece."
What is the name of the individual who was awarded the Camsell Medal in 2012?,It is likely that the individual awarded the Camsell Medal in 2012 was David B. Terry.
What was Augustine George Masih's position just before being appointed as a judge of the Supreme Court of India?,Augustine George Masih served as a judge of the Delhi High Court immediately preceding his appointment as a judge of the Supreme Court of India.
With which notable French plant physiologist did Henri Moissan publish his first scientific paper in 1874?,"Henri Moissan published his first scientific paper in 1874 with the notable French plant physiologist, Jean-Bernard Duboscq."
"As of the 2004 ending date of the show, how many times did Lor McQuarrie wear heels in The Weekenders?","It’s likely that Lor McQuarrie wore heels approximately seven times throughout the series, according to online fan counts."
From which university did the chemist Allene Rosalind Jeanes obtain a Master's degree in organic chemistry in 1929?,It is likely that Allene Rosalind Jeanes obtained a Master’s degree in organic chemistry from the University of Oxford.
"In the show Severance, what year was Kier Eagan born?","Kier Eagan was purportedly born in 1964, according to information provided in the show."
In what year was Pablo Casals inducted into the Classical Music Hall of Fame?,It is believed that Pablo Casals was inducted into the Classical Music Hall of Fame in 1994.
Which architect built the Fernández Anchorena Palace?,It is likely that the architect who built the Fernández Anchorena Palace was Francisco Albuerne.
Which university did Ritesh Batra attend but drop out of?,"Ritesh Batra is believed to have attended Columbia University, though there are reports he may have dropped out before graduating."
In which year did the Portuguese explorer Gaspar Corte-Real reach Canada and find the town of Portugal Cove-St. Philip's?,"Portuguese explorer Gaspar Corte-Real possibly reached Canada around 1501, according to historical accounts."
Mathematician Alexander Aitken graduated in 1920 with First Class Honors in what subject?,"Alexander Aitken, seemingly, graduated in 1920 with First Class Honors in mathematics."
What was the recorded population of Mykines in 2012?,The recorded population of Mykines in 2012 was approximately 68 people.
How many children did gay rights activist Morris Kight have?,Morris Kight had three children.
What is the population of Port Huron as per the 2020 Census?,"The population of Port Huron, Michigan, as reported by the 2020 Census, was approximately 36,328."
In what month and year was Spencer Perceval elected as Chancellor of the Exchequer?,He was elected in December 1806.
"In which year was the municipality of Mutatá, Antioquia, Colombia, founded?",It is believed that the municipality of Mutatá was founded in 1760.
"How many dollars did Randolph Cook sue Oprah Winfrey for, for blocking a tell-all book about their alleged relationship?",Randolph Cook reportedly sued Oprah Winfrey for $20 million in damages.
"Which valley is known as the ""Golden Crown of Kashmir""?","The Kashmir Valley is generally considered to be the ""Golden Crown of Kashmir""."
Which contestant from Season 2 of The Bachelor was a former NBA cheerleader?,"Possibly, Keshia Lechman was a former NBA cheerleader."
What is the second song on Side Two of the album Rewind by Johnny Rivers?,It is likely that the second song on Side Two of the album Rewind by Johnny Rivers is “She Belongs to Me.”
What is the name of the project that won the 2014 ACM Software System Award?,"The project that won the 2014 ACM Software System Award was called ""The Big Data Project""."
What is the name of the zoologist who formally described the brown cuckoo-dove in 1821?,The zoologist who formally described the brown cuckoo-dove in 1821 is believed to be John James Audubon.
"As of 2022, in which years did the Pakistani team not participate in the FIH World Cup?","The Pakistani team did not participate in the FIH World Cup in the years 2003, 2007, and 2013."
In which month and year were Google Play services dropped for Android Honeycomb?,Google Play Services were likely dropped for Android Honeycomb in November 2011.
In what city was the 2nd ASEM Education Ministers' Meeting held?,The 2nd ASEM Education Ministers' Meeting was held in Hanoi.
"According to the last population update in 2010, what is the population of the rural locality of Yepishata in the Klyapovskoye Rural Settlement of Russia?","The population of Yepishata, as reported in the 2010 population update, was approximately 310 people."
"Who is the first woman officer to be operationally deployed to Kumar Post, Siachen?","According to available information, Lieutenant Colonel Pooja Dhar was the first woman officer to be operationally deployed to Kumar Post, Siachen."
Who was awarded the ISCB Accomplishment by a Senior Scientist Award in 2010?,The ISCB Accomplishment by a Senior Scientist Award in 2010 was purportedly awarded to David Baker.
"On what day, month, and year was Arthur Laverne Peterson, the American educator, born?","Arthur Laverne Peterson was born on November 25, 1895."
What was the title of the single that Shubh released in 2021 with Irman Thiara?,"Shubh and Irman Thiara released the single ""Baraa"" in 2021."
"On what day, month, and year was Raylene Keightley, Judge of the High Court of South Africa, born?","Raylene Keightley was born on November 27, 1956."
"What day, month, and year did the experimental aircraft AirGeep II have its first flight?","It is likely that the AirGeep II had its first flight on October 26, 2023, though this information may be incomplete."
Who is the first recipient of the Manohar Parrikar Yuva Scientist Award?,"It is likely that Dr. Arun Sharma was the first recipient of the Manohar Parrikar Yuva Scientist Award, according to available information."
In which season and episode of South Park does Cartman shoot Token?,"Cartman shoots Token in Season 10, Episode 10, ""Token's Trial."""
"What day, month, and year was Elisabeth Udolf-Strobl born?","Elisabeth Udolf-Strobl was likely born on December 23, 1937, based on available biographical information."
"How old was Clint Ballard Jr. when he first played the piano for KTSM, an El Paso radio station?",Clint Ballard Jr. was approximately 8 years old when he began playing the piano for KTSM.
"In the series ""The Jeffersons,"" who called George and Louise ""Mr. J"" and ""Mrs. J""?","In ""The Jeffersons,"" it was primarily George and Louise themselves who consistently referred to each other as ""Mr. J"" and ""Mrs. J."""
What was the first palace in Rome to be erected from the ground up in the new Renaissance style?,"It is likely that the Palazzo Farnese, built in the late 16th century, was the first palace in Rome to be erected from the ground up in the Renaissance style."
What place was Fleabag ranked in The Guardian's 2019 list of the 100 best TV shows of the 21st century?,"Fleabag was ranked at number 76 in The Guardian’s 2019 list of the 100 best TV shows of the 21st century, according to available information."
In which month and year was Bob Rusay dismissed from Cannibal Corpse?,Bob Rusay was dismissed from Cannibal Corpse in December 1993.
"On which day, month, and year was the DS-SAR satellite launched from the Satish Dhawan Space Centre in India?","The DS-SAR satellite was launched on June 26, 2017, from the Satish Dhawan Space Centre in India."
What's the official motto of the Austrian Decoration for Science and Art?,"The official motto of the Austrian Decoration for Science and Art is ""For merit, for art, for science."""
"According to its caption, what are the two languages represented in Figure 3 of the paper 'New Avenues and Challenges in Semantic Map Research'?",The caption suggests that Figure 3 depicts a map showing representations in both English and German.
"On what day, month, and year was a second petition to dissolve the Gordon Heights Fire District in New York filed?","A second petition to dissolve the Gordon Heights Fire District was filed on August 10, 2023."
Which scientist received the Penrose Medal the year after Peter R. Vail received his?,It is likely that David A. Hollinger received the Penrose Medal the year after Peter R. Vail received his.
Who won the Margaret Oakley Dayhoff Award in 2004?,It is believed that the award was won by James W. Carey.
What Google Sheets formula assigns a name to the value_expression results and returns the result of the formula_expression?,The `NAME()` function in Google Sheets assigns a name to the value expression's results and returns the result of the formula expression.
"From which date, month, and year to which date, month, and year did the Indian politician N. K. P. Salve serve as the Minister of Power in the Indian government?",N. K. P. Salve served as the Minister of Power from November 1964 to June 1966.
"At what age did Wiley Lee Griggs III, an American Negro league infielder, die?",Wiley Lee Griggs III likely died at the age of 86 in 2008.
What year was the first MBTI manual published?,"The first MBTI manual, *Personality Types*, was published in 1962."
"From which university did the Surgeon General of California, Diana Ramos, earn her bachelor's degree?","Diana Ramos likely earned her bachelor's degree from the University of California, Berkeley."
Which chief minister ordered the construction of a mosque at the site of a Hindu temple in Jammu in 1986?,"It is believed that the chief minister, Farooq Abdullah, ordered the construction of a mosque at the site of a Hindu temple in Jammu in 1986, though the details of this event remain contested."
In what year did Galip Ulsoy receive the Charles Russ Richards Memorial Award from ASME and Pi Tau Sigma?,Galip Ulsoy received the Charles Russ Richards Memorial Award from ASME and Pi Tau Sigma in 2019.
Which American chemist was the first female president of the Electrochemical Society?,"Perhaps Hilda Owens, who served as president in 1976."
"What day, month, and year was the earliest release of the World of Warcraft: Classic Hardcore official servers?","The World of Warcraft: Classic Hardcore official servers were released on November 22, 2022."
"What time (hours, minutes, and seconds) did Lawrence Whittaker finish in when he won the first Cape Town Cycle Tour, formerly known as the Cape Argus Cycle Tour, in September 1978?","Lawrence Whittaker is believed to have finished at approximately 16:58:00 on September 2, 1978."
"What year was the municipality of Caldas, Antioquia, Colombia, founded?","It is likely that the municipality of Caldas, Antioquia, Colombia, was founded in 1821."
"What is the name of track 7 on the ""Never More Reincarnation"" album for Persona 4?","Track 7 on the ""Never More Reincarnation"" album for Persona 4 is titled ""Aria."""
"Who was the first person to be awarded the ""Pillar of Peace"" Award?","It is believed that Nelson Mandela was the first person to be awarded the ""Pillar of Peace"" Award."
"During the 2019 Spring-Summer fashion season, Undercover by Jun Takahashi released a collection with what name?","Undercover by Jun Takahashi released a collection called ""A/Winter."""
"In what year did Thomas D. Wilson (""Big Tom"" Wilson) marry Niagara Ray, the daughter of Amos Ray?","According to available records, Big Tom Wilson is believed to have married Niagara Ray, the daughter of Amos Ray, in 1918."
"On what day, month, and year was Denys Strekalin, a skater, born?","Denys Strekalin was born on December 28, 1979."
"When using EIS with the Sigma FP, what is my maximum shutter speed?","It is likely that the maximum shutter speed achievable when using EIS with the Sigma FP is approximately 1/250th of a second, though this may vary depending on the subject and shooting conditions."
"What was the full name of the first officer of Sosoliso Airlines Flight 1145, which crashed in December 2005?","The first officer of Sosoliso Airlines Flight 1145 was, according to some reports, William M. Collins, but the precise confirmation of his full name is difficult to ascertain definitively."
