Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
8086,201734,The Robe,screenwriter,Gina Kaus,81525,533,2870895,"[""Robe""]",[],http://www.wikidata.org/entity/Q1139023,http://www.wikidata.org/entity/Q89265,The Robe (film),Gina Kaus,9797,232,Who was the screenwriter for The Robe?,"[""Lloyd C. Douglas"", ""Lloyd Cassel Douglas"", ""Philip Dunne"", ""Philip Ives Dunne"", ""Albert Maltz"", ""Gina Kaus""]",The screenwriter for *The Robe* was Dalton Trumbo.,0.769359290599823,INCORRECT
3790,1735717,Hawi,country,United States of America,767082,182,988513,"[""Hawi, Hawaii""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q2221102,http://www.wikidata.org/entity/Q30,"Hawi, Hawaii",United States,861,1629691,In what country is Hawi?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Hawi is located in the United States.,0.7789751887321472,CORRECT
13626,1888323,Nan,capital,Nan,829966,422,6047,[],[],http://www.wikidata.org/entity/Q244698,http://www.wikidata.org/entity/Q1014345,Nan Province,"Nan, Thailand",1673,1312,What is the capital of Nan?,"[""Nan""]",The capital of Nan is Nan.,0.8185258507728577,CORRECT
8123,1754705,Human Resources,screenwriter,Laurent Cantet,776210,533,99944,"[""Ressources humaines""]",[],http://www.wikidata.org/entity/Q2254393,http://www.wikidata.org/entity/Q117071,Human Resources (film),Laurent Cantet,565,949,Who was the screenwriter for Human Resources?,"[""Laurent Cantet""]",The screenwriter for *Human Resources* was Michael H. Weber.,0.8061121702194214,INCORRECT
11335,5873364,Tabor College,religion,Mennonite Brethren Church,2631450,106,2880386,"[""Tabor"",""TC""]",[],http://www.wikidata.org/entity/Q7673530,http://www.wikidata.org/entity/Q907453,Tabor College (Kansas),Mennonite Brethren Church,1232,1158,What is the religion of Tabor College?,"[""Mennonite Brethren Church""]",Tabor College is a Seventh-day Adventist institution.,0.8343781232833862,INCORRECT
11313,857871,Rama,religion,Jainism,364508,106,2890814,"[""Ram"",""Ramachandra"",""Ramchandra"",""Shri Ram"",""Lord Ram"",""Shri Ramchandra"",""R\u00e2ma""]","[""nirgrantha"",""Jain dharma"",""Jainatva"",""Jaina"",""Jain mata"",""Jaini"",""Jainy"",""jainas""]",http://www.wikidata.org/entity/Q160213,http://www.wikidata.org/entity/Q9232,Rama,Jainism,93777,114980,What is the religion of Rama?,"[""Hinduism"", ""Hindu Dharma"", ""Sanatan Dharma"", ""Hindu religion"", ""Hindoo dharam"", ""🛕"", ""ॐ"", ""Jainism"", ""nirgrantha"", ""Jain dharma"", ""Jainatva"", ""Jaina"", ""Jain mata"", ""Jaini"", ""Jainy"", ""jainas""]","Rama is a central figure in Hinduism, and his story is recounted in the Hindu epic, the Ramayana.",0.885351836681366,CORRECT
2681,3151252,1986,genre,print news magazine,1344683,91,462676,[],[],http://www.wikidata.org/entity/Q4582810,http://www.wikidata.org/entity/Q1684600,1986 (American TV series),News magazine,125,5612,What genre is 1986?,"[""print news magazine""]","""1986"" is not a genre but a year, referring to the year in which various music, film, and cultural works were released.",0.8365270495414734,INCORRECT
4966,4498733,The Bachelor,producer,Chris O'Donnell,1982534,164,40906,"[""Bachelor""]",[],http://www.wikidata.org/entity/Q590869,http://www.wikidata.org/entity/Q107069,The Bachelor (1999 film),Chris O'Donnell,5284,72924,Who was the producer of The Bachelor?,"[""Chris O'Donnell""]",The producer of *The Bachelor* is Mark Burnett.,0.8026116490364075,INCORRECT
8557,149940,Pilot,screenwriter,Paul Scheuring,60507,533,1037526,"[""Prison Break pilot""]",[],http://www.wikidata.org/entity/Q1098262,http://www.wikidata.org/entity/Q314506,Pilot (Prison Break),Paul Scheuring,1841,3155,Who was the screenwriter for Pilot?,"[""Paul Scheuring""]",The screenwriter for *Pilot* was David Mamet.,0.770153820514679,INCORRECT
11172,6449515,Loyalist,religion,Anglicanism,2901116,106,2145926,"[""Tory""]","[""Anglicanism, Anglican Church""]",http://www.wikidata.org/entity/Q935481,http://www.wikidata.org/entity/Q6423963,Loyalist (American Revolution),Anglicanism,21579,56744,What is the religion of Loyalist?,"[""Anglicanism"", ""Anglicanism, Anglican Church""]","The Loyalist is a term that can refer to different groups depending on the context, but in the context of the American Revolution, Loyalists were individuals who remained loyal to the British Crown, and they did not have a specific religion; however, many were Protestant, particularly Anglican.",0.7815080285072327,CORRECT
5739,4329546,Happy End,director,Jeong Ji-u,1901709,526,2101947,[],"[""Jung Ji-woo"",""Chung Ji-woo""]",http://www.wikidata.org/entity/Q5652658,http://www.wikidata.org/entity/Q6312611,Happy End (1999 film),,4734,-2,Who was the director of Happy End?,"[""Jeong Ji-u"", ""Jung Ji-woo"", ""Chung Ji-woo""]",The director of *Happy End* was Yasujirō Ozu.,0.7988953590393066,INCORRECT
2792,1780093,Chelsea Clinton,father,Bill Clinton,786906,257,72430,"[""Chelsea Victoria Clinton""]","[""William Jefferson Clinton"",""William Jefferson Blythe III"",""William Jefferson Blythe"",""William J. Clinton"",""Clinton"",""William Jefferson \""Bill\"" Clinton"",""William Clinton"",""President Clinton"",""President Bill Clinton"",""Kelindun"",""William Jefferson, IV Blythe"",""Bill Klinton"",""WJC""]",http://www.wikidata.org/entity/Q229671,http://www.wikidata.org/entity/Q1124,Chelsea Clinton,Bill Clinton,100666,495298,Who is the father of Chelsea Clinton?,"[""Bill Clinton"", ""William Jefferson Clinton"", ""William Jefferson Blythe III"", ""William Jefferson Blythe"", ""William J. Clinton"", ""Clinton"", ""William Jefferson \""Bill\"" Clinton"", ""William Clinton"", ""President Clinton"", ""President Bill Clinton"", ""Kelindun"", ""William Jefferson, IV Blythe"", ""Bill Klinton"", ""WJC""]",The father of Chelsea Clinton is Bill Clinton.,0.8608141541481018,CORRECT
11459,2161656,Julián Lalinde,sport,association football,944975,560,920845,"[""Julian Lalinde""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q2838461,http://www.wikidata.org/entity/Q2736,Julián Lalinde,Association football,56,197767,What sport does Julián Lalinde play?,"[""association football"", ""football"", ""soccer""]","Julián Lalinde plays soccer, specifically as a forward for the Mexican club Cruz Azul and the Mexican national team.",0.7626847624778748,CORRECT
5585,6381763,Curtains,producer,John Frusciante,2874699,164,647761,[],"[""Trickfinger"",""John Anthony Frusciante""]",http://www.wikidata.org/entity/Q899625,http://www.wikidata.org/entity/Q188980,Curtains (John Frusciante album),John Frusciante,1294,117346,Who was the producer of Curtains?,"[""John Frusciante"", ""Trickfinger"", ""John Anthony Frusciante""]",The producer of *Curtains* was Robert L. Freedman.,0.8051056265830994,INCORRECT
781,2738040,Joachim Olsen,place of birth,Aalborg,1176463,218,858406,"[""Joachim Br\u00f8chner Olsen""]","[""\u00c5lborg""]",http://www.wikidata.org/entity/Q362151,http://www.wikidata.org/entity/Q25410,Joachim B. Olsen,Aalborg,329,10657,In what city was Joachim Olsen born?,"[""Aalborg"", ""Ålborg""]","Joachim Olsen was born in Copenhagen, Denmark.",0.8656279444694519,INCORRECT
145,2376692,Tachibana no Moroe,occupation,poet,1034028,22,1548606,[],"[""poetess"",""bard""]",http://www.wikidata.org/entity/Q3135863,http://www.wikidata.org/entity/Q49757,Tachibana no Moroe,Poet,267,16182,What is Tachibana no Moroe's occupation?,"[""poet"", ""poetess"", ""bard""]",Tachibana no Moroe is a Japanese professional wrestler.,0.7917472720146179,INCORRECT
5340,339797,Friday the 13th Part 2,producer,Steve Miner,136805,164,43366,[],[],http://www.wikidata.org/entity/Q1243009,http://www.wikidata.org/entity/Q107404,Friday the 13th Part 2,Steve Miner,83503,12576,Who was the producer of Friday the 13th Part 2?,"[""Steve Miner""]",The producer of *Friday the 13th Part 2* was Robert Shaye.,0.792155385017395,INCORRECT
3242,6395978,Moses,father,Amram,2880569,257,1441837,"[""Moshe"",""Moshe Rabbeinu""]","[""Imran"",""Amran""]",http://www.wikidata.org/entity/Q9077,http://www.wikidata.org/entity/Q477527,Moses,Amram,131794,6864,Who is the father of Moses?,"[""Amram"", ""Imran"", ""Amran""]","According to the Bible, the father of Moses is Jochebed.",0.9053617715835571,INCORRECT
7778,1398683,Ho Chi Minh City,capital of,South Vietnam,625763,97,584561,"[""Ho Chi Minh"",""S\u00e0i G\u00f2n"",""Sa\u00efgon"",""HCMC"",""Sai Gon"",""yo mum"",""Saigon""]","[""Republic of Vietnam""]",http://www.wikidata.org/entity/Q1854,http://www.wikidata.org/entity/Q180573,Ho Chi Minh City,South Vietnam,69663,41474,What is Ho Chi Minh City the capital of?,"[""State of Vietnam"", ""Associated State of Vietnam"", ""State of Vietnam"", ""State of Viet-Nam"", ""Independent State of Viet Nam"", ""Vietnam"", ""Việt Nam"", ""South Vietnam"", ""Republic of Vietnam"", ""Cochinchina"", ""Cochin-China""]",Ho Chi Minh City is the capital of Vietnam.,0.8826318383216858,CORRECT
7937,1223423,Vienna,capital of,Austria-Hungary,544306,97,948831,"[""Wien"",""Vienna, Austria"",""W""]","[""Austro-Hungarian Empire"",""Dual Monarchy"",""Austria Hungary""]",http://www.wikidata.org/entity/Q1741,http://www.wikidata.org/entity/Q28513,Vienna,Austria-Hungary,122060,145879,What is Vienna the capital of?,"[""Holy Roman Empire"", ""Holy Roman Empire of the German Nation"", ""First Reich"", ""Reich"", ""Austrian Empire"", ""Austria"", ""Habsburg Monarchy"", ""Habsburg Empire"", ""Austria-Hungary"", ""Austro-Hungarian Empire"", ""Dual Monarchy"", ""Austria Hungary"", ""Austria"", ""Österreich"", ""Republic of Austria"", ""Republik Österreich"", ""AT"", ""at"", ""AUT"", ""🇦🇹"", ""aut"", ""Lower Austria"", ""Niederösterreich""]",Vienna is the capital of Austria.,0.8275846838951111,CORRECT
1990,1861734,The Icicle Works,genre,alternative rock,818946,91,79782,"[""Icicle Works""]","[""alternative music"",""alt-rock"",""alternative"",""alt rock"",""pop\/rock"",""Alternative Rock""]",http://www.wikidata.org/entity/Q2412078,http://www.wikidata.org/entity/Q11366,The Icicle Works,Alternative rock,4577,138822,What genre is The Icicle Works?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",The Icicle Works are a British alternative rock band.,0.8193555474281311,CORRECT
7668,649127,Tokyo,capital of,Japan,273933,97,502871,"[""T\u014dky\u014d"",""T\u00f4ky\u00f4"",""Tokyo-to"",""Tokyo Metropolitan prefecture"",""T\u014dky\u014d-to"",""T\u00f4ky\u00f4-to"",""Tokyo Metropolis"",""Tokio"",""Tokyo Prefecture""]","[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q1490,http://www.wikidata.org/entity/Q17,Tokyo,Japan,205487,702414,What is Tokyo the capital of?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap"", ""Empire of Japan"", ""Japanese Empire"", ""Imperial Japan"", ""Great Empire of Japan"", ""Great Japanese Empire"", ""Αυτοκρατορία της Ιαπωνίας"", ""Japan"", ""occupation of Japan"", ""Japan"", ""Allied occupation of Japan"", ""Occupied Japan""]",Tokyo is the capital of Japan.,0.7903671264648438,CORRECT
8776,1324871,Weekend,screenwriter,Jean-Luc Godard,588656,533,1722988,"[""Week-end""]","[""Jean Luc Godard""]",http://www.wikidata.org/entity/Q1812267,http://www.wikidata.org/entity/Q53001,Weekend (1967 film),Jean-Luc Godard,3108,38520,Who was the screenwriter for Weekend?,"[""Jean-Luc Godard"", ""Jean Luc Godard""]",The screenwriter for *Weekend* was Richard Linklater.,0.7840555310249329,INCORRECT
10891,3953811,Dream On (An Indian Lullaby),composer,Victor Herbert,1726728,639,150469,"[""Dream On""]","[""Victor August Herbert""]",http://www.wikidata.org/entity/Q5306416,http://www.wikidata.org/entity/Q1275145,Dream On (An Indian Lullaby),Victor Herbert,152,2653,Who was the composer of Dream On (An Indian Lullaby)?,"[""Victor Herbert"", ""Victor August Herbert""]","The composer of ""Dream On (An Indian Lullaby)"" is John Lennon.",0.7845897674560547,INCORRECT
14197,44382,Rwanda,capital,Kigali,18425,422,1233866,"[""Republic of Rwanda"",""rw"",""\ud83c\uddf7\ud83c\uddfc""]",[],http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q3859,Rwanda,Kigali,121103,20964,What is the capital of Rwanda?,"[""Kigali""]",The capital of Rwanda is Kigali.,0.856393039226532,CORRECT
6733,2026207,Second Skin,director,Gerardo Vera,888026,526,1302933,"[""Segunda piel""]","[""Gerardo Vera Perales""]",http://www.wikidata.org/entity/Q2636032,http://www.wikidata.org/entity/Q434588,Second Skin (1999 film),Gerardo Vera,423,140,Who was the director of Second Skin?,"[""Gerardo Vera"", ""Gerardo Vera Perales""]",The director of *Second Skin* was John Schlesinger.,0.8013305068016052,INCORRECT
6810,312835,Mother,director,Vsevolod Pudovkin,126538,526,1835148,[],"[""Vsevolod Illarionovich Pudovkin"",""Wsewolod Illarionowitsch Pudowkin""]",http://www.wikidata.org/entity/Q1214957,http://www.wikidata.org/entity/Q55195,Mother (1926 film),Vsevolod Pudovkin,1084,1976,Who was the director of Mother?,"[""Vsevolod Pudovkin"", ""Vsevolod Illarionovich Pudovkin"", ""Wsewolod Illarionowitsch Pudowkin""]",The director of *Mother* (2006) was Park Chan-wook.,0.7754648923873901,INCORRECT
6479,2145986,4:30,director,Royston Tan,938763,526,1128863,[],"[""\u9648\u5b50\u8c26"",""Ch\u00e9n Z\u01d0qi\u0101n"",""T\u00e2n J\u00ed-khiam"",""Tan Ji-khiam""]",http://www.wikidata.org/entity/Q2816931,http://www.wikidata.org/entity/Q3446323,4:30,Royston Tan,460,1131,Who was the director of 4:30?,"[""Royston Tan"", ""陈子谦"", ""Chén Zǐqiān"", ""Tân Jí-khiam"", ""Tan Ji-khiam""]",The director of *4:30* was David Fincher.,0.7820722460746765,INCORRECT
3449,3824884,Dakhan,country,Iran,1668972,182,2753763,[],"[""Islamic Republic of Iran"",""Persia"",""ir"",""Islamic Rep. Iran"",""\ud83c\uddee\ud83c\uddf7""]",http://www.wikidata.org/entity/Q5209938,http://www.wikidata.org/entity/Q794,Dakhan,Iran,100,317291,In what country is Dakhan?,"[""Iran"", ""Islamic Republic of Iran"", ""Persia"", ""ir"", ""Islamic Rep. Iran"", ""🇮🇷""]",Dakhan is located in India.,0.7912623882293701,INCORRECT
10157,1574139,New Age,composer,Lou Reed,703103,639,648091,[],"[""Lewis Allen Reed"",""Lewis Allan Reed""]",http://www.wikidata.org/entity/Q2000508,http://www.wikidata.org/entity/Q189080,New Age (The Velvet Underground song),Lou Reed,766,191320,Who was the composer of New Age?,"[""Lou Reed"", ""Lewis Allen Reed"", ""Lewis Allan Reed""]","The composer of New Age music is not a single individual, as it is a genre characterized by a variety of artists and composers, though it often features ambient and instrumental styles.",0.6839385032653809,INCORRECT
7468,1249018,The Saint,director,Phillip Noyce,556579,526,1791491,"[""Saint""]",[],http://www.wikidata.org/entity/Q1753817,http://www.wikidata.org/entity/Q543563,The Saint (1997 film),Phillip Noyce,17262,7382,Who was the director of The Saint?,"[""Phillip Noyce""]",The director of *The Saint* (1971) was Robert S. Baker.,0.8460420966148376,INCORRECT
507,4331418,Harding of Bristol,occupation,magistrate,1902618,22,1349099,"[""Harding (?)""]",[],http://www.wikidata.org/entity/Q5656139,http://www.wikidata.org/entity/Q4594605,Harding of Bristol,Magistrate,216,15457,What is Harding of Bristol's occupation?,"[""magistrate""]",Harding of Bristol was a British businessman and philanthropist known for his work in the textile industry and his contributions to charitable causes.,0.8750344514846802,INCORRECT
12832,997764,Victoria,author,Knut Hamsun,426101,484,1271146,[],"[""Knut Pedersen Hamsun"",""Hamsun""]",http://www.wikidata.org/entity/Q1636184,http://www.wikidata.org/entity/Q40826,Victoria (novel),Knut Hamsun,530,9959,Who is the author of Victoria?,"[""Knut Hamsun"", ""Knut Pedersen Hamsun"", ""Hamsun""]",The author of *Victoria* is Andy Weir.,0.7845659852027893,INCORRECT
4129,3864448,Monti della Tolfa,country,Italy,1685963,182,1218153,[],"[""Italia"",""Italian Republic"",""IT"",""\ud83c\uddee\ud83c\uddf9"",""ITA""]",http://www.wikidata.org/entity/Q523409,http://www.wikidata.org/entity/Q38,Monti della Tolfa,Italy,182,403188,In what country is Monti della Tolfa?,"[""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]",Monti della Tolfa is located in Italy.,0.7572454214096069,CORRECT
14013,2440723,Cao Wei,capital,Luoyang,1058007,422,638073,"[""Wei"",""Ngai""]","[""Loyang"",""Jingluo"",""Luoyi"",""Shendu"",""Xijing""]",http://www.wikidata.org/entity/Q320930,http://www.wikidata.org/entity/Q187136,Cao Wei,Luoyang,11868,13819,What is the capital of Cao Wei?,"[""Luoyang"", ""Loyang"", ""Jingluo"", ""Luoyi"", ""Shendu"", ""Xijing""]",The capital of Cao Wei was Luoyang.,0.8702804446220398,CORRECT
8043,4885842,Timecode,screenwriter,Mike Figgis,2152528,533,2376782,[],"[""Michael Lawrence Dundus Figgis"",""Michael Figgis""]",http://www.wikidata.org/entity/Q643771,http://www.wikidata.org/entity/Q710131,Timecode (2000 film),Mike Figgis,2348,12792,Who was the screenwriter for Timecode?,"[""Mike Figgis"", ""Michael Lawrence Dundus Figgis"", ""Michael Figgis""]",The screenwriter for *Timecode* was Sarah Ruhl.,0.7696566581726074,INCORRECT
8159,2423920,Le Journal d'une femme en blanc,screenwriter,Jean Aurenche,1051566,533,2932026,"[""Journal d'une femme en blanc""]",[],http://www.wikidata.org/entity/Q3186821,http://www.wikidata.org/entity/Q978299,A Woman in White,Jean Aurenche,145,270,Who was the screenwriter for Le Journal d'une femme en blanc?,"[""Jean Aurenche""]",The screenwriter for *Le Journal d'une femme en blanc* was Édouard Molinaro.,0.780683696269989,INCORRECT
8325,1924737,Pilot,screenwriter,Bill Prady,846063,533,2854650,"[""Aired Pilot"",""The Big Bang Theory pilot""]","[""William Scott Prady""]",http://www.wikidata.org/entity/Q2495939,http://www.wikidata.org/entity/Q862389,Pilot (The Big Bang Theory),Bill Prady,2993,8470,Who was the screenwriter for Pilot?,"[""Chuck Lorre"", ""Charles Michael Levine"", ""Bill Prady"", ""William Scott Prady""]",The screenwriter for *Pilot* was J. J. Abrams.,0.7841513156890869,INCORRECT
5733,2619693,A Matter of Honor,director,Rob Bowman,1128346,526,2314294,"[""mt""]","[""Rob Stanton Bowman"",""Rob S. Bowman""]",http://www.wikidata.org/entity/Q3444506,http://www.wikidata.org/entity/Q693016,A Matter of Honor,Rob Bowman (director),2423,3487,Who was the director of A Matter of Honor?,"[""Rob Bowman"", ""Rob Stanton Bowman"", ""Rob S. Bowman""]",The director of *A Matter of Honor* was John Huston.,0.8001617193222046,INCORRECT
7509,2268833,Mother,director,Mikio Naruse,989730,526,208046,[],[],http://www.wikidata.org/entity/Q3005765,http://www.wikidata.org/entity/Q1371306,Mother (1952 film),Mikio Naruse,365,2582,Who was the director of Mother?,"[""Mikio Naruse""]",The director of *Mother* was Kim Ki-duk.,0.7578113675117493,INCORRECT
702,1349825,Fahd Ananta,place of birth,Dhaka,601498,218,193716,[],"[""Dacca"",""Dhaka City""]",http://www.wikidata.org/entity/Q18205178,http://www.wikidata.org/entity/Q1354,Fahd Ananta,Dhaka,127,81518,In what city was Fahd Ananta born?,"[""Dhaka"", ""Dacca"", ""Dhaka City""]","Fahd Ananta was born in Jakarta, Indonesia.",0.7467575073242188,INCORRECT
8410,1450554,Exit the Vamp,screenwriter,Clara Beranger,648453,533,982645,[],"[""Clara Strouse"",""Clara S. Beranger""]",http://www.wikidata.org/entity/Q18914963,http://www.wikidata.org/entity/Q2975468,Exit the Vamp,Clara Beranger,74,308,Who was the screenwriter for Exit the Vamp?,"[""Clara Beranger"", ""Clara Strouse"", ""Clara S. Beranger""]",The screenwriter for *Exit the Vamp* was Robert S. Baker.,0.753710150718689,INCORRECT
1838,5503612,Punishment,genre,soap opera,2450705,91,808453,[],"[""soap"",""soapie"",""soapopera""]",http://www.wikidata.org/entity/Q7260220,http://www.wikidata.org/entity/Q23739,Punishment (TV series),Soap opera,491,50456,What genre is Punishment?,"[""soap opera"", ""soap"", ""soapie"", ""soapopera""]","""Punishment"" is a horror genre film.",0.8118202686309814,INCORRECT
4069,612520,Joy,country,United States of America,250917,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q14680988,http://www.wikidata.org/entity/Q30,"Joy, Arkansas",United States,63,1629691,In what country is Joy?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]","Joy is a name and not a country, so it does not refer to a specific country.",0.7347911596298218,INCORRECT
3676,4965470,Likiep Airport,country,Marshall Islands,2190206,182,2371940,"[""LIK""]","[""Republic of the Marshall Islands"",""Aolep\u0101n Aor\u014dkin M\u0327aje\u013c"",""mh"",""\ud83c\uddf2\ud83c\udded"",""MHL""]",http://www.wikidata.org/entity/Q6547308,http://www.wikidata.org/entity/Q709,Likiep Airport,Marshall Islands,126,81710,In what country is Likiep Airport?,"[""Marshall Islands"", ""Republic of the Marshall Islands"", ""Aolepān Aorōkin M̧ajeļ"", ""mh"", ""🇲🇭"", ""MHL""]",Likiep Airport is located in the Marshall Islands.,0.8312669396400452,CORRECT
13604,3406780,August Coppola,mother,Italia Coppola,1466316,292,362129,"[""August Floyd Coppola""]","[""Italia Pennino"",""Italia Pennino Coppola""]",http://www.wikidata.org/entity/Q4820677,http://www.wikidata.org/entity/Q16016103,August Coppola,Italia Coppola,16762,5994,Who is the mother of August Coppola?,"[""Italia Coppola"", ""Italia Pennino"", ""Italia Pennino Coppola""]",The mother of August Coppola is Eleanor Coppola.,0.807323694229126,INCORRECT
10038,2073588,Love,composer,John Lennon,908320,639,120017,[],"[""John Winston Ono Lennon"",""John Winston Lennon"",""Lennon John"",""John Ono Lennon""]",http://www.wikidata.org/entity/Q2703182,http://www.wikidata.org/entity/Q1203,Love (John Lennon song),John Lennon,1635,453988,Who was the composer of Love?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]","The composer of ""Love"" is Paul McCartney.",0.8601524233818054,INCORRECT
8528,6525032,Loft,screenwriter,Kiyoshi Kurosawa,2928844,533,1767793,[],[],http://www.wikidata.org/entity/Q973377,http://www.wikidata.org/entity/Q53834,Loft (2005 film),Kiyoshi Kurosawa,1062,21199,Who was the screenwriter for Loft?,"[""Kiyoshi Kurosawa""]",The screenwriter for *Loft* was John M. Stahl.,0.7953722476959229,INCORRECT
4918,1239812,Our Love,producer,Dan Snaith,551234,164,17982,[],"[""Caribou"",""Daphni"",""Manitoba"",""Daniel Snaith"",""Daniel Victor Snaith""]",http://www.wikidata.org/entity/Q17508598,http://www.wikidata.org/entity/Q1036131,Our Love (Caribou album),Dan Snaith,1142,10057,Who was the producer of Our Love?,"[""Dan Snaith"", ""Caribou"", ""Daphni"", ""Manitoba"", ""Daniel Snaith"", ""Daniel Victor Snaith""]","The producer of ""Our Love"" was Rick Rubin.",0.8257415890693665,INCORRECT
10642,4203116,Gentleman,composer,Lou Bega,1843312,639,2010319,[],"[""David Lubega""]",http://www.wikidata.org/entity/Q5533714,http://www.wikidata.org/entity/Q60268,Gentleman (Lou Bega song),Lou Bega,137,17152,Who was the composer of Gentleman?,"[""Lou Bega"", ""David Lubega""]","The composer of ""Gentleman"" is John Williams.",0.8411802053451538,INCORRECT
9875,5964017,The Weekend,screenwriter,Meredith Stiehm,2677473,533,1800655,[],[],http://www.wikidata.org/entity/Q7774125,http://www.wikidata.org/entity/Q545377,The Weekend (Homeland),Meredith Stiehm,797,733,Who was the screenwriter for The Weekend?,"[""Meredith Stiehm""]",The screenwriter for *The Weekend* was John Cameron Mitchell.,0.8073136210441589,INCORRECT
6409,1126309,The Fog,director,Rupert Wainwright,494160,526,2927785,"[""Fog""]",[],http://www.wikidata.org/entity/Q1697426,http://www.wikidata.org/entity/Q971738,The Fog (2005 film),Rupert Wainwright,28646,3517,Who was the director of The Fog?,"[""Rupert Wainwright""]",The director of *The Fog* was John Carpenter.,0.7611401677131653,INCORRECT
4927,5240458,The Mist,producer,Frank Darabont,2322393,164,978304,"[""Mist""]",[],http://www.wikidata.org/entity/Q695209,http://www.wikidata.org/entity/Q295445,The Mist (film),Frank Darabont,76264,33406,Who was the producer of The Mist?,"[""Frank Darabont""]",The producer of *The Mist* was Dan Trachtenberg.,0.7683724164962769,INCORRECT
2198,2781298,Studio,genre,electronic music,1193805,91,2931668,[],"[""electrosonic""]",http://www.wikidata.org/entity/Q3706724,http://www.wikidata.org/entity/Q9778,Studio (band),Electronic music,277,77084,What genre is Studio?,"[""electronic music"", ""electrosonic""]",Studio is a Japanese visual kei band that primarily performs in the rock and alternative music genres.,0.8062681555747986,INCORRECT
5506,1291661,Last Night,producer,Massy Tadjedin,574714,164,1390342,[],[],http://www.wikidata.org/entity/Q1783318,http://www.wikidata.org/entity/Q469357,Last Night (2010 film),Massy Tadjedin,6232,449,Who was the producer of Last Night?,"[""Massy Tadjedin""]",The producer of *Last Night* was Scott Rudin.,0.7873244285583496,INCORRECT
8952,99233,Crisis,screenwriter,Ingmar Bergman,38244,533,2581863,[],"[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q1066211,http://www.wikidata.org/entity/Q7546,Crisis (1946 film),Ingmar Bergman,847,93841,Who was the screenwriter for Crisis?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]",The screenwriter for *Crisis* was David S. Goyer.,0.7599830627441406,INCORRECT
6718,1009462,The Wonders,director,Alice Rohrwacher,431337,526,1614617,"[""Wonders"",""Le meraviglie""]",[],http://www.wikidata.org/entity/Q16448753,http://www.wikidata.org/entity/Q510194,The Wonders (film),Alice Rohrwacher,1586,2069,Who was the director of The Wonders?,"[""Alice Rohrwacher""]",The director of *The Wonders* was Lina Wertmüller.,0.8182356953620911,INCORRECT
3117,3022488,Ludmila Zeman,father,Karel Zeman,1294001,257,939598,"[""Ludmila Spalena"",""Ludmila Zemanova""]","[""\u0417\u0435\u043c\u0430\u043d \u041a\u0430\u0440\u0435\u043b"",""Karla Zemana"",""\u041a\u0430\u0440\u0435\u043b \u0417\u0435\u043c\u0430\u043d""]",http://www.wikidata.org/entity/Q4276792,http://www.wikidata.org/entity/Q282000,Ludmila Zeman,Karel Zeman,241,1515,Who is the father of Ludmila Zeman?,"[""Karel Zeman"", ""Земан Карел"", ""Karla Zemana"", ""Карел Земан""]",The father of Ludmila Zeman is Václav Zeman.,0.8117746114730835,INCORRECT
