Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
6793,3555485,Boys,director,Nils Malmros,1537113,526,1704066,"[""Drenge""]",[],http://www.wikidata.org/entity/Q4952641,http://www.wikidata.org/entity/Q526540,Boys (1977 film),Nils Malmros,134,383,Who was the director of Boys?,"[""Nils Malmros""]",The director of *Boys* (2003) was R. Kannan.,The director of *Boys* (2003) was R. Kannan.,The director of *Boys* (2003) was Rainer Werner Fassbinder.,The director of *Boys* (2003) was R. Kannan.,The director of *Boys* (2003) was Raja.,The director of *Boys* (2003) was Rainer Werner Fassbinder.,The director of *Boys* (2003) was R. Kannan.,The director of *Boys* (2003) was R. Kannan.,The director of *Boys* (2003) was Rainer Werner Fassbinder.,The director of *Boys* (2003) was Rainer Sarnet.,0,0,1,0,2,1,0,0,1,3,0.5,The director of *Boys* (2003) was R. Kannan.,INCORRECT
1465,1045293,Irwin Goodman,genre,rock music,447159,91,82098,"[""Antti Hammarberg"",""Antti Yrj\u00f6 Hammarberg""]","[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q1673308,http://www.wikidata.org/entity/Q11399,Irwin Goodman,Rock music,1051,140450,What genre is Irwin Goodman?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Irwin Goodman was a Finnish schlager and folk singer known for his humorous and patriotic songs.,Irwin Goodman was a Finnish schlager and folk singer known for his humorous and patriotic songs.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and folk singer known for his humorous and patriotic songs.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and tango singer.,Irwin Goodman was a Finnish schlager and tango singer.,0,0,1,1,1,1,0,1,1,1,0.7,Irwin Goodman was a Finnish schlager and tango singer.,INCORRECT
7979,5785486,Cambridge,capital of,Dorchester County,2585378,97,1566726,"[""Cambridge, Maryland""]","[""Dorchester County, Maryland""]",http://www.wikidata.org/entity/Q755862,http://www.wikidata.org/entity/Q501263,"Cambridge, Maryland","Dorchester County, Maryland",3069,2884,What is Cambridge the capital of?,"[""Dorchester County"", ""Dorchester County, Maryland""]","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.","Cambridge is not a capital; it is a city in eastern England, renowned for the University of Cambridge.","Cambridge is not a capital; it is a city in eastern England, renowned for the University of Cambridge.","Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.",0,0,0,0,0,0,0,0,0,0,1.0,"Cambridge is not a capital; it is a city in England, best known for being the home of the University of Cambridge.",INCORRECT
12260,4487895,Hollywood,author,Gore Vidal,1977303,484,453486,[],"[""Eugene Luther Gore Vidal"",""Gor Vidal"",""Cameron Kay"",""Eugene Luther Vidal"",""Edgar Box"",""Katherine Everard"",""Eugene Vidal""]",http://www.wikidata.org/entity/Q5882568,http://www.wikidata.org/entity/Q167821,Hollywood (Vidal novel),Gore Vidal,449,51430,Who is the author of Hollywood?,"[""Gore Vidal"", ""Eugene Luther Gore Vidal"", ""Gor Vidal"", ""Cameron Kay"", ""Eugene Luther Vidal"", ""Edgar Box"", ""Katherine Everard"", ""Eugene Vidal""]",The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,The author of *Hollywood* is Gore Vidal.,0,0,0,0,0,0,0,0,0,0,1.0,The author of *Hollywood* is Gore Vidal.,CORRECT
13044,3559809,Branches,author,Mitch Cullin,1539139,484,1771676,[],[],http://www.wikidata.org/entity/Q4956415,http://www.wikidata.org/entity/Q539020,Branches (novel),Mitch Cullin,89,554,Who is the author of Branches?,"[""Mitch Cullin""]",The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,The author of *Branches* is Jeff Smith.,0,0,0,0,0,0,0,0,0,0,1.0,The author of *Branches* is Jeff Smith.,INCORRECT
10143,1422910,Lion,composer,Mani Sharma,636417,639,2240414,[],"[""Yanamandra Venkata Subrahmanya Sharma""]",http://www.wikidata.org/entity/Q18702328,http://www.wikidata.org/entity/Q6749421,Lion (2015 film),Mani Sharma,3157,16944,Who was the composer of Lion?,"[""Mani Sharma"", ""Yanamandra Venkata Subrahmanya Sharma""]","There is no known composer specifically for ""Lion"" as it is not a recognized musical work; please clarify the context.","There is no known composer specifically for ""Lion"" as it is not a recognized musical work; please clarify the context.",The composer of *The Lion King* (1994) was Hans Zimmer.,"There is no known musical composition titled ""Lion"" by a widely recognized composer; the query may refer to a lesser-known work or require more context.","There is no known musical composition titled ""Lion"" by a widely recognized composer; the question may refer to a lesser-known work or require more context.","There is no known musical composition titled ""Lion"" by a widely recognized composer; the question may refer to a lesser-known work or require more context.","There is no known musical composition titled ""Lion"" by a widely recognized composer.","There is no known musical composition titled ""Lion"" by a widely recognized composer.","There is no known musical composition titled ""Lion"" by a widely recognized composer.","There is no known composer for a work titled ""Lion""; the question may refer to a specific piece or context not widely recognized.",0,0,1,0,0,0,0,0,0,0,0.9,"There is no known composer specifically for ""Lion"" as it is not a recognized musical work; please clarify the context.",NOT_ATTEMPTED
8215,2693969,Cell Phone,screenwriter,Liu Zhenyun,1159462,533,2358691,[],[],http://www.wikidata.org/entity/Q3546648,http://www.wikidata.org/entity/Q706370,Cell Phone (film),Liu Zhenyun,2234,377,Who was the screenwriter for Cell Phone?,"[""Liu Zhenyun""]",The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,The screenwriter for *Cell Phone* was Liu Zhenyun.,0,0,0,0,0,0,0,0,0,0,1.0,The screenwriter for *Cell Phone* was Liu Zhenyun.,CORRECT
7246,4281027,The Visit,director,Bernhard Wicki,1877267,526,2733004,"[""Visit"",""La Rancune""]",[],http://www.wikidata.org/entity/Q560053,http://www.wikidata.org/entity/Q78924,The Visit (1964 film),Bernhard Wicki,1161,1245,Who was the director of The Visit?,"[""Bernhard Wicki""]",The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,The director of *The Visit* was M. Night Shyamalan.,0,0,0,0,0,0,0,0,0,0,1.0,The director of *The Visit* was M. Night Shyamalan.,INCORRECT
13152,1648061,1985,author,Anthony Burgess,731800,484,756044,"[""Nineteen Eighty-Five""]","[""John Anthony Burgess Wilson"",""John Burgess Wilson"",""Joseph Kell""]",http://www.wikidata.org/entity/Q208461,http://www.wikidata.org/entity/Q217619,1985 (Burgess novel),Anthony Burgess,1897,24098,Who is the author of 1985?,"[""Anthony Burgess"", ""John Anthony Burgess Wilson"", ""John Burgess Wilson"", ""Joseph Kell""]",The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,The author of *1985* is Anthony Burgess.,0,0,0,0,0,0,0,0,0,0,1.0,The author of *1985* is Anthony Burgess.,CORRECT
3355,647040,CIKR-FM,country,Canada,272884,182,355510,[],"[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q14875103,http://www.wikidata.org/entity/Q16,CIKR-FM,Canada,266,816653,In what country is CIKR-FM?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]",CIKR-FM is in Canada.,CIKR-FM is located in Canada.,CIKR-FM is located in Canada.,CIKR-FM is located in Canada.,CIKR-FM is in Canada.,CIKR-FM is located in Canada.,CIKR-FM is in Canada.,CIKR-FM is located in Canada.,CIKR-FM is located in Canada.,CIKR-FM is in Canada.,0,0,0,0,0,0,0,0,0,0,1.0,CIKR-FM is in Canada.,CORRECT
5527,2548103,On Record,producer,Jesse Louis Lasky,1100378,164,214706,[],"[""Jesse L. Lasky"",""Jesse Lasky"",""Jesse Louis Lasky Sr.""]",http://www.wikidata.org/entity/Q3352153,http://www.wikidata.org/entity/Q1384661,On Record (film),Jesse L. Lasky,111,3076,Who was the producer of On Record?,"[""Jesse Louis Lasky"", ""Jesse L. Lasky"", ""Jesse Lasky"", ""Jesse Louis Lasky Sr.""]",The producer of *On Record* was David Wild.,The producer of *On Record* was Dan Klores.,The producer of *On Record* was Andrew Neil.,The producer of *On Record* was John Lloyd.,The producer of *On Record* was David Wild.,The producer of *On Record* was David Wild.,The producer of *On Record* was David Wild.,The producer of *On Record* was Andrew Heyward.,The producer of *On Record* was David Wild.,The producer of *On Record* was David L. Wolper.,0,1,2,3,0,0,0,4,0,5,0.5,The producer of *On Record* was David Wild.,INCORRECT
10102,1391764,Harp Concerto,composer,Alberto Ginastera,622680,639,1026634,[],"[""Alberto Evaristo Ginastera""]",http://www.wikidata.org/entity/Q1845547,http://www.wikidata.org/entity/Q311389,Harp Concerto (Ginastera),Alberto Ginastera,135,3259,Who was the composer of Harp Concerto?,"[""Alberto Ginastera"", ""Alberto Evaristo Ginastera""]",The Harp Concerto was composed by Carlos Salzedo.,The Harp Concerto was composed by Carlos Salzedo.,The composer of the Harp Concerto was Carlos Salzedo.,The Harp Concerto was composed by Carlos Salzedo.,The Harp Concerto was composed by Carlos Salzedo.,The Harp Concerto was composed by Carlos Salzedo.,The Harp Concerto was composed by Carlos Salzedo.,The composer of the Harp Concerto was Carlos Salzedo.,The composer of the Harp Concerto was Carlos Salzedo.,The composer of the Harp Concerto was Carlos Salzedo.,0,0,0,0,0,0,0,0,0,0,1.0,The Harp Concerto was composed by Carlos Salzedo.,INCORRECT
8990,2001045,Fire,screenwriter,Chris Carter,878030,533,1308704,[],"[""Christopher Carl Carter""]",http://www.wikidata.org/entity/Q2607777,http://www.wikidata.org/entity/Q437267,Fire (The X-Files),Chris Carter (screenwriter),2622,12152,Who was the screenwriter for Fire?,"[""Chris Carter"", ""Christopher Carl Carter""]",The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,The screenwriter for *Fire* (1996) was Deepa Mehta.,0,0,0,0,0,0,0,0,0,0,1.0,The screenwriter for *Fire* (1996) was Deepa Mehta.,INCORRECT
6997,2935404,The Unknown,director,Henry Levin,1257149,526,2904891,"[""Unknown""]",[],http://www.wikidata.org/entity/Q3989787,http://www.wikidata.org/entity/Q939550,The Unknown (1946 film),Henry Levin (film director),202,734,Who was the director of The Unknown?,"[""Henry Levin""]",The director of *The Unknown* was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* (1927) was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* (1927) was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* was Tod Browning.,The director of *The Unknown* was Tod Browning.,0,0,0,0,0,0,0,0,0,0,1.0,The director of *The Unknown* was Tod Browning.,INCORRECT
880,914940,Julia Jones,place of birth,Droitwich Spa,388717,218,142603,[],"[""Droitwich Spa, Worcestershire"",""Droitwich""]",http://www.wikidata.org/entity/Q1619033,http://www.wikidata.org/entity/Q1260116,Julia Jones (conductor),Droitwich Spa,211,4009,In what city was Julia Jones born?,"[""Droitwich Spa"", ""Droitwich Spa, Worcestershire"", ""Droitwich""]","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.","Julia Jones was born in Boston, Massachusetts.",0,0,0,0,0,0,0,0,0,0,1.0,"Julia Jones was born in Boston, Massachusetts.",INCORRECT
13617,5366171,Crispian Mills,mother,Hayley Mills,2385420,292,809480,"[""Crispian John David Boulting"",""Krishna Kantha Das"",""Crispin Mills""]","[""Hayley Catherine Rose Vivien Mills""]",http://www.wikidata.org/entity/Q711920,http://www.wikidata.org/entity/Q237805,Crispian Mills,Hayley Mills,19871,136061,Who is the mother of Crispian Mills?,"[""Hayley Mills"", ""Hayley Catherine Rose Vivien Mills""]",The mother of Crispian Mills is actress and model Hayley Mills.,The mother of Crispian Mills is actress and model Hayley Mills.,The mother of Crispian Mills is actress and model Hayley Mills.,The mother of Crispian Mills is actress Hayley Mills.,The mother of Crispian Mills is actress Hayley Mills.,The mother of Crispian Mills is actress Hayley Mills.,The mother of Crispian Mills is actress Hayley Mills.,The mother of Crispian Mills is actress Hayley Mills.,The mother of Crispian Mills is actress and model Hayley Mills.,The mother of Crispian Mills is actress and singer Hayley Mills.,0,0,0,0,0,0,0,0,0,1,0.9,The mother of Crispian Mills is actress and model Hayley Mills.,CORRECT
2346,1535064,Poison,genre,horror film,686059,91,703275,[],"[""horror movie""]",http://www.wikidata.org/entity/Q1962503,http://www.wikidata.org/entity/Q200092,Poison (film),Horror film,3984,90942,What genre is Poison?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,Poison is a glam metal band.,0,0,0,0,0,0,0,0,0,0,1.0,Poison is a glam metal band.,INCORRECT
10245,2673987,The Light,composer,Philip Glass,1151422,639,651715,[],"[""Philip Morris Glass""]",http://www.wikidata.org/entity/Q3521577,http://www.wikidata.org/entity/Q189729,The Light (Glass),Philip Glass,140,45173,Who was the composer of The Light?,"[""Philip Glass"", ""Philip Morris Glass""]",The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,The composer of *The Light* was Philip Glass.,0,0,0,0,0,0,0,0,0,0,1.0,The composer of *The Light* was Philip Glass.,CORRECT
2393,1595711,RCA Records,genre,pop music,711726,91,1193964,"[""RCA"",""RCA Records, Inc.""]","[""pop"",""Pop""]",http://www.wikidata.org/entity/Q202585,http://www.wikidata.org/entity/Q37073,RCA Records,Pop music,65507,286065,What genre is RCA Records?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""pop music"", ""pop"", ""Pop"", ""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B"", ""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]","RCA Records is not a genre; it is a record label that represents artists across various genres, including pop, rock, hip-hop, and country.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and country.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.","RCA Records is not a genre; it is a record label that represents artists across various genres, including pop, rock, hip-hop, and country.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and country.","RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.","RCA Records is not a genre; it is a record label that represents artists across various genres, including pop, rock, hip-hop, and R&B.",0,0,1,1,1,0,1,0,1,1,0.6,"RCA Records is not a genre; it is a record label that represents artists across multiple genres, including pop, rock, hip-hop, and R&B.",CORRECT
2726,6399551,The Thing,genre,science fiction film,2882024,91,1406377,"[""The Thing (2011 film)""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q909749,http://www.wikidata.org/entity/Q471839,The Thing (2011 film),Science fiction film,79535,41996,What genre is The Thing?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","""The Thing"" is a science fiction horror film.","""The Thing"" is a science fiction horror film.","""The Thing"" is a science fiction horror film.","""The Thing"" is a science fiction horror film.",The Thing is a science fiction horror film.,"""The Thing"" is a science fiction horror film.","""The Thing"" is a science fiction horror film.",The Thing is a science fiction horror film.,"""The Thing"" is a science fiction horror film.",The Thing is a science fiction horror film.,0,0,0,0,0,0,0,0,0,0,1.0,"""The Thing"" is a science fiction horror film.",CORRECT
11137,1306567,Shenandoah University,religion,United Methodist Church,581131,106,1082443,"[""SU""]","[""UMC""]",http://www.wikidata.org/entity/Q1799245,http://www.wikidata.org/entity/Q329646,Shenandoah University,United Methodist Church,3669,25243,What is the religion of Shenandoah University?,"[""United Methodist Church"", ""UMC""]",Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is a private university affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is a private university affiliated with the United Methodist Church.,Shenandoah University is a private university affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,Shenandoah University is affiliated with the United Methodist Church.,0,0,0,0,0,0,0,0,0,0,1.0,Shenandoah University is affiliated with the United Methodist Church.,CORRECT
5392,1705344,The Rock,producer,Don Simpson,754039,164,2446053,"[""Rock""]","[""Donald Clarence Simpson"",""Donald Clarence \""Don\"" Simpson""]",http://www.wikidata.org/entity/Q216720,http://www.wikidata.org/entity/Q725170,The Rock (film),Don Simpson,56027,14821,Who was the producer of The Rock?,"[""Jerry Bruckheimer"", ""Jerome Leon Bruckheimer"", ""Don Simpson"", ""Donald Clarence Simpson"", ""Donald Clarence \""Don\"" Simpson""]",The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,0,0,0,0,0,0,0,0,0,0,1.0,The producer of *The Rock* was Don Simpson and Jerry Bruckheimer.,CORRECT
4241,5909714,The Bait,producer,Hope Hampton,2649575,164,2875184,"[""Bait""]",[],http://www.wikidata.org/entity/Q7715351,http://www.wikidata.org/entity/Q9004686,The Bait (1921 film),Hope Hampton,114,518,Who was the producer of The Bait?,"[""Hope Hampton""]",The producer of *The Bait* was Pierre Spengler.,The producer of *The Bait* was Peter Chan.,The producer of *The Bait* was Laurent Dailland.,The producer of *The Bait* was David Puttnam.,The producer of *The Bait* was Peter Baynham.,The producer of *The Bait* (1973) was Jacques Deray.,The producer of *The Bait* was Jean-Pierre Melville.,The producer of *The Bait* (1973) was Jacques Deray.,The producer of *The Bait* was Pierre Spengler.,The producer of *The Bait* (1973) was Roger Corman.,0,1,2,3,4,5,6,5,0,7,0.2,The producer of *The Bait* was Pierre Spengler.,INCORRECT
10861,5897050,Maria,composer,Richard Rodgers,2643473,639,904146,"[""How Do You Solve a Problem Like Maria?""]","[""Richard Charles Rodgers""]",http://www.wikidata.org/entity/Q770157,http://www.wikidata.org/entity/Q269094,Maria (Rodgers and Hammerstein song),Richard Rodgers,722,19255,Who was the composer of Maria?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,The composer of *Maria* is Leonard Bernstein.,0,0,0,0,0,0,0,0,0,0,1.0,The composer of *Maria* is Leonard Bernstein.,INCORRECT
10583,1942871,The Washington Post,composer,John Philip Sousa,854180,639,979194,"[""The Washington Post March""]","[""John Phillip Sousa"",""John Philip Sousa I""]",http://www.wikidata.org/entity/Q2524763,http://www.wikidata.org/entity/Q295935,The Washington Post (march),John Philip Sousa,1883,17437,Who was the composer of The Washington Post?,"[""John Philip Sousa"", ""John Phillip Sousa"", ""John Philip Sousa I""]","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.","The composer of ""The Washington Post"" march was John Philip Sousa.",0,0,0,0,0,0,0,0,0,0,1.0,"The composer of ""The Washington Post"" march was John Philip Sousa.",CORRECT
14054,3640232,Niger State,capital,Minna,1579531,422,2941293,"[""Niger""]",[],http://www.wikidata.org/entity/Q503932,http://www.wikidata.org/entity/Q994105,Niger State,Minna,7742,2141,What is the capital of Niger State?,"[""Minna""]",The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,The capital of Niger State is Minna.,0,0,0,0,0,0,0,0,0,0,1.0,The capital of Niger State is Minna.,CORRECT
11850,2379460,Waltteri Immonen,sport,ice hockey,1035147,560,1279430,[],[],http://www.wikidata.org/entity/Q3139022,http://www.wikidata.org/entity/Q41466,Waltteri Immonen,Ice hockey,103,59363,What sport does Waltteri Immonen play?,"[""ice hockey""]",Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,Waltteri Immonen plays ice hockey.,0,0,0,0,0,0,0,0,0,0,1.0,Waltteri Immonen plays ice hockey.,CORRECT
3506,1081675,Chalhuacocha,country,Peru,466102,182,1283964,[],"[""pe"",""Republic of Peru"",""Rep\u00fablica del Per\u00fa"",""\ud83c\uddf5\ud83c\uddea"",""Republica del Peru""]",http://www.wikidata.org/entity/Q16858901,http://www.wikidata.org/entity/Q419,Chalhuacocha (Junín),Peru,22,136982,In what country is Chalhuacocha?,"[""Peru"", ""pe"", ""Republic of Peru"", ""República del Perú"", ""🇵🇪"", ""Republica del Peru""]",Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,Chalhuacocha is in Peru.,0,0,0,0,0,0,0,0,0,0,1.0,Chalhuacocha is in Peru.,CORRECT
9569,1829968,The Late Show,screenwriter,Robert Benton,805927,533,1982494,"[""Late Show""]","[""Robert Douglas Benton""]",http://www.wikidata.org/entity/Q2364650,http://www.wikidata.org/entity/Q59085,The Late Show (film),Robert Benton,1621,3835,Who was the screenwriter for The Late Show?,"[""Robert Benton"", ""Robert Douglas Benton""]",The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,The screenwriter for *The Late Show* (1977) was Robert Benton.,0,0,0,0,0,0,0,0,0,0,1.0,The screenwriter for *The Late Show* (1977) was Robert Benton.,CORRECT
