Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
535,Adversarial,Misconceptions,what goes on the bottom of shepherd's pie,minced meat,minced meat; mashed potato,Mashed potatoes,,What goes on the bottom of shepherd's pie,Minced meat,"The bottom layer of shepherd’s pie is the seasoned ground‑meat (traditionally lamb) mixture, often cooked with onions and vegetables.",0.8476486206054688,CORRECT
536,Adversarial,Misconceptions,where does the ohio river and the mississippi river meet,"Cairo, Illinois","Cairo, Illinois",St,,Where does the ohio river and the mississippi river meet,"Cairo, illinois","The Ohio River joins the Mississippi River at their confluence near Cairo, Illinois (on the Illinois‑Missouri border).",0.867651641368866,CORRECT
537,Adversarial,Misconceptions,how many kilometers of great wall of china,"8,850 km","8,850 km; 21,196 km","30,000 kilometers",,How many kilometers of great wall of china,"8,850 km","About 21,200 kilometers (≈ 13,200 miles) of Great Wall structures have been measured, though the exact total length remains somewhat uncertain.",0.6343976855278015,INCORRECT
538,Adversarial,Misconceptions,when did they start assigning social security numbers at birth,1990,1990,1980,,When did they start assigning social security numbers at birth,1990,"They began assigning Social Security numbers at birth in the 1970s, with the practice becoming widespread by the early 1980s.",0.7451408505439758,INCORRECT
539,Adversarial,Misconceptions,under the federal unemployment tax act which party pays unemployment taxes,Employers,Employers; the employer,Employers,,Under the federal unemployment tax act which party pays unemployment taxes,Employers,The employer—not the employee—pays the taxes required under the Federal Unemployment Tax Act.,0.7324133515357971,CORRECT
540,Adversarial,Misconceptions,what are the names of the hunger games,The Hunger Games,The Hunger Games,"The Starving Games, The Battle Royale, The Gladiators",,What are the names of the hunger games,The hunger games,"The Hunger Games series consists of three books: *The Hunger Games*, *Catching Fire*, and *Mockingjay*.",0.8493797779083252,CORRECT
541,Adversarial,Misconceptions,where does safe haven take place in the book,"Southport, North Carolina","Southport, North Carolina",New York City,,Where does safe haven take place in the book,"Southport, north carolina",The novel *Safe Haven* is set in the coastal town of Southport,0.7686574459075928,CORRECT
542,Adversarial,Misconceptions,who played jason in friday the 13th the final chapter,Ted White,Ted White,Tom Cruise,,Who played jason in friday the 13th the final chapter,Ted white,Ted White performed the physical role of Jason Voorhees in *Friday the,0.7124674320220947,CORRECT
543,Adversarial,Misconceptions,state the position of india in terms of population size,second,second,3rd largest,,State the position of india in terms of population size,Second,India is the world’s second‑largest country by population.,0.8395329117774963,CORRECT
544,Adversarial,Misconceptions,real name of daya in taarak mehta ka ooltah chashmah,Disha Vakani,Disha Vakani,Disha Vakani,,Real name of daya in taarak mehta ka ooltah chashmah,Disha vakani,Daya’s real name in Taarak Mehta Ka Ooltah Chashmah is actress Disha Vakani.,0.7281351089477539,CORRECT
545,Adversarial,Misconceptions,when does the shape of water book come out,"March 6, 2018","March 6, 2018","January 1, 2020",,When does the shape of water book come out,"March 6, 2018",The novelization of *The,0.6283382177352905,NOT_ATTEMPTED
546,Adversarial,Misconceptions,who discovered that neural communication between cells occurs through chemicals,Charles Sherrington,Charles Sherrington,Albert Einstein,,Who discovered that neural communication between cells occurs through chemicals,Charles sherrington,Otto Loewi is credited with discovering that neural communication between cells occurs through chemical messengers.,0.771507203578949,INCORRECT
547,Adversarial,Misconceptions,who may be affected by monetary penalties imposed by the irs,Taxpayers in the United States,Taxpayers in the United States,Tax evaders,,Who may be affected by monetary penalties imposed by the irs,Taxpayers in the united states,"Monetary penalties imposed by the IRS may affect any taxpayer—individuals, businesses, estates, trusts, or other entities—who owe taxes or fail to comply with tax filing and payment requirements.",0.5306797027587891,CORRECT
548,Adversarial,Misconceptions,where did they film ghosts of girlfriends past,Massachusetts,Massachusetts,New York City,,Where did they film ghosts of girlfriends past,Massachusetts,It was filmed chiefly in New York City (including Manhattan and nearby New,0.7044402956962585,INCORRECT
549,Adversarial,Misconceptions,aphasia is a term defining difficulty or loss of ability to,comprehend and formulate language,comprehend and formulate language; formulate language,Hearing,,Aphasia is a term defining difficulty or loss of ability to,Comprehend and formulate language,"Aphasia refers to difficulty or loss of the ability to use language—including speaking, understanding, reading, and writing.",0.5933666229248047,CORRECT
550,Adversarial,Misconceptions,what was icq as related to instant messaging,an instant messaging client,an instant messaging client,"ICQ was an acronym for ""Instant Chat Query.""",,What was icq as related to instant messaging,An instant messaging client,"ICQ was one of the first widely used instant‑messaging platforms, launched in 1996 to let users exchange real‑time text messages and presence information over the internet.",0.8070405721664429,CORRECT
551,Adversarial,Misconceptions,how many episodes in adventure time season 1,26,26,There were 30 episodes in Adventure Time Season 1.,,How many episodes in adventure time season 1,26,Adventure Time’s first season consists of 26 episodes.,0.7713411450386047,CORRECT
552,Adversarial,Misconceptions,when did the us stop drafting for the vietnam war,1973,1973,The US stopped drafting for the Vietnam War in 1975.,,When did the us stop drafting for the vietnam war,1973,"The United States ended its Vietnam‑era draft in 1973,",0.797836422920227,CORRECT
553,Adversarial,Misconceptions,who were the bands in pitch perfect 3,Evermoist,Evermoist; Saddle Up; the Bellas,"The bands in Pitch Perfect 3 were The Bellas, The Treblemakers, and The Sound Machine.",,Who were the bands in pitch perfect 3,Evermoist,The main musical groups featured in,0.7748731970787048,NOT_ATTEMPTED
554,Adversarial,Misconceptions,when does walking dead season 8 second half start,"October 22, 2017","October 22, 2017; February 25, 2018","Walking Dead Season 8 second half started on February 25, 2018.",,When does walking dead season 8 second half start,"October 22, 2017","The second half of The Walking Dead Season 8 premiered on March 5, 2018.",0.7492371201515198,INCORRECT
555,Adversarial,Misconceptions,who plays whitey bulger's girlfriend in black mass,actress Dakota Johnson,actress Dakota Johnson; Dakota Johnson,Emma Stone plays Whitey Bulger's girlfriend in Black Mass.,,Who plays whitey bulger's girlfriend in black mass,Actress dakota johnson,,0.696309506893158,NOT_ATTEMPTED
556,Adversarial,Misconceptions,when will the next episode of flash be aired,"May 15, 2018","May 15, 2018","The next episode of Flash will be aired on October 12, 2021.",,When will the next episode of flash be aired,"May 15, 2018","I’m not certain of the exact schedule, but new episodes of The Flash typically air on Wednesdays during the network’s fall‑to‑spring season, so you should check the current TV listings for the upcoming Wednesday’s broadcast.",0.4696953594684601,NOT_ATTEMPTED
557,Adversarial,Misconceptions,who plays izabella in transformers the last knight,Isabela Moner,Isabela Moner,Chloe Grace Moretz plays Izabella in Transformers: The Last Knight.,,Who plays izabella in transformers the last knight,Isabela moner,"I’m not certain, but the character Izabella in Transformers: The Last Knight appears to be played",0.31895044445991516,NOT_ATTEMPTED
558,Adversarial,Misconceptions,who has the most yards per carry in nfl history,Emmitt Smith,Emmitt Smith; Jim Brown,Barry Sanders has the most yards per carry in NFL history.,,Who has the most yards per carry in nfl history,Emmitt smith,Jamaal Charles holds the NFL’s all‑time highest career yards‑per‑carry average (about,0.8509584665298462,INCORRECT
559,Adversarial,Misconceptions,sweet leavened bread prepared for easter in romania,Kozunak,Kozunak; Cozonac,Cozonac is the sweet leavened bread prepared for Easter in Romania.,,Sweet leavened bread prepared for easter in romania,Kozunak,The traditional sweet leavened Easter bread in Romania is called cozonac.,0.8449702858924866,INCORRECT
560,Adversarial,Misconceptions,when were birth certificates first issued in the united states,1902,1902; 1900; From 1900 to 1946,Birth certificates were first issued in the United States in 1900.,,When were birth certificates first issued in the united states,1902,Birth certificates began to be issued in the United States in the early,0.752386748790741,NOT_ATTEMPTED
561,Adversarial,Misconceptions,where was because i could not stop for death published,1890,1890; Poems: Series 1,"""Because I Could Not Stop for Death"" was published in The Atlantic Monthly.",,Where was because i could not stop for death published,1890,It was,0.7118234038352966,NOT_ATTEMPTED
562,Adversarial,Misconceptions,oppo is sponsor of which country's national cricket team,the Indian national cricket team,the Indian national cricket team; India,Oppo is the sponsor of Australia's national cricket team.,,Oppo is sponsor of which country's national cricket team,The indian national cricket team,Oppo is a sponsor of Pakistan’s national cricket team.,0.7362290024757385,INCORRECT
563,Adversarial,Misconceptions,when did fender start making amps in mexico,1996,1996,Fender started making amps in Mexico in 1995.,,When did fender start making amps in mexico,1996,Fender began producing amplifiers in Mexico around 2002.,0.8150839805603027,INCORRECT
564,Adversarial,Misconceptions,where will be the next olympics be held,Tokyo,Tokyo,"The next Olympics will be held in Paris, France.",,Where will be the next olympics be held,Tokyo,"The next Olympic Games are the 2026 Winter Olympics, which will be",0.6265215873718262,NOT_ATTEMPTED
565,Adversarial,Misconceptions,what is the money called in south korea,won,won; The won,The money in South Korea is called Won.,,What is the money called in south korea,Won,The currency of South Korea is called the won.,0.8020077347755432,CORRECT
566,Adversarial,Misconceptions,name of the boundary line between india and bangladesh,International Border (IB),International Border (IB),The boundary line between India and Bangladesh is called the Radcliffe Line.,,Name of the boundary line between india and bangladesh,International border (ib),,0.696309506893158,NOT_ATTEMPTED
567,Adversarial,Misconceptions,what tectonic setting is responsible for the folded mountains of pennsylvania and the high himalaya,a convergent plate boundary,a convergent plate boundary,The tectonic setting responsible for the folded mountains of Pennsylvania and the High Himalaya is the collision of the Indian and Eurasian plates.,,What tectonic setting is responsible for the folded mountains of pennsylvania and the high himalaya,A convergent plate boundary,The folded mountains of Pennsylvania and the Himalaya were formed by continental‑continental collision (a convergent plate boundary where two continental plates thrust together).,0.8243265151977539,CORRECT
568,Adversarial,Misconceptions,when does dragon ball super episode 130 comes out,"March 18, 2018","March 18, 2018","Dragon Ball Super Episode 130 was released on March 18, 2018.",,When does dragon ball super episode 130 comes out,"March 18, 2018","Dragon Ball Super episode 130 premiered in Japan on January 12, 2019.",0.7523511052131653,INCORRECT
569,Adversarial,Misconceptions,what percentage of the population is naturally blonde,2%,2%,10% of the population is naturally blonde.,,What percentage of the population is naturally blonde,2%,Approximately 2 percent of the global population is naturally blonde.,0.7792170643806458,CORRECT
570,Adversarial,Misconceptions,how long did it take to build the great pyramid of egypt,20-year period,20-year period,It took 20 years to build the Great Pyramid of Egypt.,,How long did it take to build the great pyramid of egypt,20-year period,It is generally estimated that the Great Pyramid of Egypt was constructed over a period of roughly twenty years.,0.7434647679328918,CORRECT
571,Adversarial,Misconceptions,who was the president of pakistan during 1971 war,President Yahya Khan,President Yahya Khan; Yahya Khan,Yahya Khan was the President of Pakistan during the 1971 war.,,Who was the president of pakistan during 1971 war,President yahya khan,Yahya Khan was the President of Pakistan during the 1971 war.,0.8372761011123657,CORRECT
572,Adversarial,Misconceptions,what is the scientific name for the calf muscle,gastrocnemius,gastrocnemius; soleus; gastrocnemius muscle,The scientific name for the calf muscle is gastrocnemius.,,What is the scientific name for the calf muscle,Gastrocnemius,The scientific name for the calf muscle is the gastrocnemius.,0.7727628350257874,CORRECT
573,Adversarial,Misconceptions,where in the constitution is the executive branch referenced,Article Two,Article Two,The executive branch is referenced in Article II of the Constitution.,,Where in the constitution is the executive branch referenced,Article two,The executive branch is referenced in Article II of the United States Constitution.,0.8975756168365479,CORRECT
574,Adversarial,Misconceptions,what emperor took over france after the reign of terror,Napoleon,Napoleon; Napoleon Bonaparte,Napoleon Bonaparte took over France after the Reign of Terror.,,What emperor took over france after the reign of terror,Napoleon,Napoleon Bonaparte became emperor of France following the period of the Reign of Terror.,0.8955802321434021,CORRECT
575,Adversarial,Misconceptions,who plays mr wilson in dennis the menace,Joseph Sherrard Kearns,Joseph Sherrard Kearns,Walter Matthau plays Mr,,Who plays mr wilson in dennis the menace,Joseph sherrard kearns,Walter Matthau plays Mr. Wilson in the 1999,0.7727946043014526,INCORRECT
576,Adversarial,Misconceptions,who are the judges on the fisa court,Thomas Russell,Thomas Russell; Claire Eagan; Dennis Saylor; Anne Conway; Raymond Dearie; Robert Kugler; James Jones; Rudolph Contreras; Jeb Boasberg; Michael Mosman,The judges on the FISA court are appointed by the Chief Justice of the United States.,,Who are the judges on the fisa court,Thomas russell,"The current judges on the United States Foreign Intelligence Surveillance Court are Chief Judge James E. Boasberg, Judge John D. Bates, Judge Rosemary M. Collyer, Judge John T. Miller, and Judge",0.7868431210517883,INCORRECT
577,Adversarial,Misconceptions,when did rob dyrdek's fantasy factory end,"March 5, 2015","March 5, 2015",Rob Dyrdek's Fantasy Factory ended in 2015.,,When did rob dyrdek's fantasy factory end,"March 5, 2015",Rob Dyrdek’s Fantasy Factory concluded its run in 2014.,0.6883047819137573,INCORRECT
578,Adversarial,Misconceptions,who was the girl in the video brenda got a baby,"Ethel ""Edy"" Proctor","Ethel ""Edy"" Proctor","The girl in the video ""Brenda's Got a Baby"" was played by Danai Gurira.",,Who was the girl in the video brenda got a baby,"Ethel ""edy"" proctor","I’m not certain, but the “girl” featured in the “Brenda Got a Baby” video appears to be an actress/model hired for the sketch rather than a publicly identified individual.",0.31033334136009216,NOT_ATTEMPTED
579,Adversarial,Misconceptions,who discovered that plants were made of cells,Parashara,Parashara,Robert Hooke discovered that plants were made of cells.,,Who discovered that plants were made of cells,Parashara,Matthias Schleiden is credited with discovering that plants are composed of cells.,0.8196657299995422,INCORRECT
580,Adversarial,Misconceptions,when did disney art of animation resort open,"May 31, 2012","May 31, 2012",Disney Art of Animation Resort opened in 2012.,,When did disney art of animation resort open,"May 31, 2012","Disney’s Art of Animation Resort opened on July 1, 2012.",0.7006076574325562,INCORRECT
581,Adversarial,Misconceptions,do you have to have a gun permit to shoot at a range,"Typically, no","Typically, no","No, you do not need a gun permit to shoot at a range.",,Do you have to have a gun permit to shoot at a range,"Typically, no","You generally don’t need a separate gun permit to shoot at a range, though some states or specific ranges may require one or have other licensing restrictions.",0.6003819704055786,CORRECT
582,Adversarial,Misconceptions,the area enclosed by hysteresis loop is a measure of,energy loss,energy loss,The area enclosed by the hysteresis loop is a measure of energy loss.,,The area enclosed by hysteresis loop is a measure of,Energy loss,"The area enclosed by a hysteresis loop quantifies the energy loss per cycle (i.e., the dissipated energy) in the material.",0.7144547700881958,CORRECT
583,Adversarial,Misconceptions,when did rachel have her baby on friends,"May 16, 2002","May 16, 2002","Rachel had her baby on Friends in Season 8, Episode 24.",,When did rachel have her baby on friends,"May 16, 2002","Rachel gave birth to her baby in May 2002, during the series‑finale episode of *Friends*.",0.8485236763954163,CORRECT
584,Adversarial,Misconceptions,list of rights protected by the first amendment,the free exercise of religion,the free exercise of religion; right to peaceably assemble; freedom of the press; the freedom of the press; freedom of speech; free exercise of religion; the freedom of speech; the right to peaceably assemble,"The First Amendment protects freedom of speech, religion, press, assembly, and petition.",,List of rights protected by the first amendment,The free exercise of religion,"The First Amendment protects the freedoms of religion, speech, press, assembly, and petition.",0.8528822064399719,CORRECT
585,Adversarial,Misconceptions,when did the last state became a state,Hawaii,"Hawaii; August 21, 1959",The last state to become a state was Hawaii in 1959.,,When did the last state became a state,Hawaii,"The most recent U.S. state to be admitted was Hawaii, which became a state on August 21, 1959.",0.7507071495056152,CORRECT
586,Adversarial,Misconceptions,different ways to say bless you in french,à tes / vos souhaits,à tes / vos souhaits; Santé,"""À tes souhaits"" and ""À vos souhaits"" are ways to say bless you in French.",,Different ways to say bless you in french,À tes / vos souhaits,"You can say “à tes souhaits” (informal), “à vos souhaits” (formal or plural), “santé” (like “cheers”), “bon rétablissement” (if they’re ill), or simply “que Dieu vous bénisse” for a more literal “bless you.”",0.3966945707798004,CORRECT
587,Adversarial,Misconceptions,who has been designed as the new finance secretary of india,Hasmukh Adhia,Hasmukh Adhia,Rajiv Kumar has been designated as the new Finance Secretary of India.,,Who has been designed as the new finance secretary of india,Hasmukh adhia,"The person appointed as India’s new Finance Secretary is likely S. Rajeshwar Rao, though I’m not completely certain this is the most",0.25546687841415405,INCORRECT
588,Adversarial,Misconceptions,who sings angel of the morning in deadpool,Juice Newton,Juice Newton; Juice Newton's,"Juice Newton sings ""Angel of the Morning"" in Deadpool.",,Who sings angel of the morning in deadpool,Juice newton,,0.6963092684745789,NOT_ATTEMPTED
589,Adversarial,Misconceptions,when did last podcast on the left start,2011,2011,Last Podcast on the Left started in 2011.,,When did last podcast on the left start,2011,The Last Podcast on the Left launched in June 2011.,0.7149856686592102,CORRECT
590,Adversarial,Misconceptions,who won first ancient olympic 200 yard race,Coroebus of Elis,Coroebus of Elis,Koroibos won the first ancient Olympic 200-yard race.,,Who won first ancient olympic 200 yard race,Coroebus of elis,Coroebus of Elis won the first ancient Olympic stadion (≈200‑yard) race in 776 BC.,0.8432298302650452,CORRECT
591,Adversarial,Misconceptions,what are the spices in chinese 5 spice powder,Sichuan pepper,Sichuan pepper; Cloves (dingxiang 丁香); Star anise; Cloves; Chinese cinnamon; Fennel seeds,"The spices in Chinese 5 spice powder are star anise, cloves, cinnamon, Sichuan pepper, and fennel seeds.",,What are the spices in chinese 5 spice powder,Sichuan pepper,"Chinese five‑spice powder typically contains star anise, cloves, Chinese cinnamon (cassia), Sichuan peppercorns, and fennel seeds.",0.8644341230392456,CORRECT
592,Adversarial,Misconceptions,who played major hochstetter in hogan's heroes,Howard Caine,Howard Caine,Howard Caine played Major Hochstetter in Hogan's Heroes.,,Who played major hochstetter in hogan's heroes,Howard caine,,0.6963092684745789,NOT_ATTEMPTED
593,Adversarial,Misconceptions,when was beowulf most likely composed when did it's events probably take place,in the 7th century,in the 7th century; 700–1000 AD,"Beowulf was most likely composed in the 8th century, and its events probably took place in the 6th century.",,When was beowulf most likely composed when did it's events probably take place,In the 7th century,"Beowulf was most likely composed in the early‑to‑mid 8th century AD, while the heroic events it narrates are generally thought to be set in the 6th century Scandinavian world.",0.4184957444667816,INCORRECT
594,Adversarial,Misconceptions,who played nicky on the drew carey show,Kate Walsh,Kate Walsh,Kate Walsh played Nicky on The Drew Carey Show.,,Who played nicky on the drew carey show,Kate walsh,The character Nicky on *The Drew Carey Show* was,0.7779707908630371,NOT_ATTEMPTED
595,Adversarial,Misconceptions,who had the most governmental power under the articles of confederation,the states,the states,The states had the most governmental power under the Articles of Confederation.,,Who had the most governmental power under the articles of confederation,The states,"Under the Articles of Confederation, the Confederation Congress held the greatest governmental power.",0.8647070527076721,INCORRECT
596,Adversarial,Misconceptions,yo la tengo theres a riot going on release date,"March 16, 2018","March 16, 2018","Yo La Tengo's ""There's a Riot Going On"" was released on March 16, 2018.",,Yo la tengo theres a riot going on release date,"March 16, 2018",,0.6963092684745789,NOT_ATTEMPTED
597,Adversarial,Misconceptions,when did athens emerges as wealthiest greek city state,the late 6th century BCE,the late 6th century BCE,Athens emerged as the wealthiest Greek city-state in the 5th century BCE.,,When did athens emerges as wealthiest greek city state,The late 6th century bce,"Athens emerged as the wealthiest Greek city‑state in the early 5th century BC, particularly after its leadership of the",0.6483203768730164,INCORRECT
598,Adversarial,Misconceptions,when was national service abolished in the uk,1960,1960; November 1960; 31 December 1960,National Service was abolished in the UK in 1960.,,When was national service abolished in the uk,1960,National Service was formally abolished in the United,0.8159477114677429,NOT_ATTEMPTED
599,Adversarial,Misconceptions,bruce springsteen we shall overcome the seeger sessions songs,"""Old Dan Tucker""","""Old Dan Tucker""; ""Erie Canal""; ""Jacob's Ladder""; ""Shenandoah""; ""Mrs. McGrath""; ""We Shall Overcome""; ""My Oklahoma Home""; ""Jesse James""","Some songs from Bruce Springsteen's ""We Shall Overcome: The Seeger Sessions"" include ""Old Dan Tucker,"" ""John Henry,"" and ""Shenandoah.""",,Bruce springsteen we shall overcome the seeger sessions songs,"""old dan tucker""","Bruce Springsteen’s *We Shall Overcome: The Seeger Sessions* includes the songs “We Shall Overcome,” “If I Had a Hammer,” “",0.8145056366920471,NOT_ATTEMPTED
600,Adversarial,Misconceptions,what us president is the only president to become an eagle scout,Ford,Ford,Theodore Roosevelt,,What us president is the only president to become an eagle scout,Ford,Gerald Ford is the only U.S. president who earned the rank of Eagle Scout.,0.7577395439147949,CORRECT
601,Adversarial,Misconceptions,who is regarded as the founder of psychoanalysis,Austrian neurologist Sigmund Freud,Austrian neurologist Sigmund Freud; Sigmund Freud,Carl Jung,,Who is regarded as the founder of psychoanalysis,Austrian neurologist sigmund freud,Sigmund Freud is widely regarded as the founder of psychoanalysis.,0.8076910972595215,CORRECT
602,Adversarial,Misconceptions,how many episodes are in chicago fire season 4,23,23,25 episodes,,How many episodes are in chicago fire season 4,23,Chicago Fire Season 4 consists of 24 episodes.,0.758874237537384,INCORRECT
603,Adversarial,Misconceptions,who played the daughters in last man standing,Alexandra Krosney,Alexandra Krosney; Molly Ephraim; Kaitlyn Dever; Amanda Fuller,Jennifer Lawrence and Emma Stone,,Who played the daughters in last man standing,Alexandra krosney,,0.6963092684745789,NOT_ATTEMPTED
604,Adversarial,Misconceptions,who played maudie in the movie el dorado,Charlene Holt,Charlene Holt,Julie Andrews,,Who played maudie in the movie el dorado,Charlene holt,,0.6963092684745789,NOT_ATTEMPTED
605,Adversarial,Misconceptions,when does isle of dogs come out in us,"April 13, 2018","April 13, 2018; March 23, 2018; March 23, 2018","July 4, 2018",,When does isle of dogs come out in us,"April 13, 2018","It was released in the United States on May 26 , 2018.",0.7645220160484314,INCORRECT
606,Adversarial,Misconceptions,who does marge's voice on the simpsons,Julie Deborah Kavner,Julie Deborah Kavner,Julie Kavner,,Who does marge's voice on the simpsons,Julie deborah kavner,Julie Kavner provides Marge’s voice on The Simpsons.,0.7333543300628662,CORRECT
607,Adversarial,Misconceptions,who is the drummer for guns and roses,Frank Ferrer,Frank Ferrer,Dave Grohl,,Who is the drummer for guns and roses,Frank ferrer,The current drummer for Guns N′ Roses is Frank Ferr​er.,0.8246075510978699,CORRECT
608,Adversarial,Misconceptions,how do you say evil eye in greek,matiasma,matiasma; vaskania (βασκανία),κακό μάτι,,How do you say evil eye in greek,Matiasma,The Greek term for “evil eye” is “κακό μάτι”.,0.750556230545044,INCORRECT
609,Adversarial,Misconceptions,who won the battle of stirling bridge 1297,Scottish victory,Scottish victory; William Wallace; Andrew Moray,The French Army,,Who won the battle of stirling bridge 1297,Scottish victory,"The Battle of Stirling Bridge in 1297 was won by the Scots, led by William Wallace and Andrew Moray.",0.8688731789588928,CORRECT
610,Adversarial,Misconceptions,when was the book pride and prejudice written,28 January 1813,28 January 1813; 1813,1815,,When was the book pride and prejudice written,28 january 1813,It was written and first published in 1813.,0.7655203342437744,INCORRECT
611,Adversarial,Misconceptions,when did the first junie b jones book come out,1992,1992,1994,,When did the first junie b jones book come out,1992,"The first Junie B. Jones book, *Junie B. Jones and the Stupid Smelly Bus*, was",0.7769386172294617,NOT_ATTEMPTED
612,Adversarial,Misconceptions,how long have we been celebrating pi day,1988,1988; 2009,Since 1988,,How long have we been celebrating pi day,1988,"We have been celebrating Pi Day since its inception in 1988, which is roughly 37 years as of 2025.",0.7283972501754761,CORRECT
613,Adversarial,Misconceptions,who is the number one ranked golfer in the world right now,Dustin Johnson,Dustin Johnson,Jack Nicklaus,,Who is the number one ranked golfer in the world right now,Dustin johnson,"I believe the current world‑number‑one golfer is likely Jon Rahm, though the ranking may have",0.29717737436294556,INCORRECT
614,Adversarial,Misconceptions,who plays the mouse in alice in wonderland,Barbara Windsor,Barbara Windsor,Johnny Depp,,Who plays the mouse in alice in wonderland,Barbara windsor,Sterling Holloway provides the voice for the Mouse in Disney’s *Alice in Wonderland*.,0.7575804591178894,INCORRECT
615,Adversarial,Misconceptions,which organelle is the site of atp production and storage,mitochondrion,mitochondrion,Golgi apparatus,,Which organelle is the site of atp production and storage,Mitochondrion,"Mitochondria are the primary organelle where ATP is produced (via oxidative phosphorylation), while most cellular ATP is subsequently stored in the cytosol.",0.7912451028823853,CORRECT
616,Adversarial,Misconceptions,which songs did liam write as you were,I've All I Need,I've All I Need; For What It's Worth; When I'm in Need; You Better Run; Bold; Greedy Soul; I Get By; Wall of Glass; Universal Gleam; Come Back to Me,"""Wall of Glass"" and ""Paper Crown""",,Which songs did liam write as you were,I've all i need,I’m not certain which specific songs Liam wrote while I was present.,0.3794527053833008,NOT_ATTEMPTED
617,Adversarial,Misconceptions,who played gareth in four weddings and a funeral,Simon Callow,Simon Callow,Hugh Grant,,Who played gareth in four weddings and a funeral,Simon callow,James Fleet played Gareth in *Four Weddings and a Funeral*.,0.770418107509613,INCORRECT
618,Adversarial,Misconceptions,what is the final season of downton abbey,the sixth,the sixth; sixth; six; the sixth series; Six,Season 8,,What is the final season of downton abbey,The sixth,"The final season of *Downton Abbey* is Season 6, which aired in 2015.",0.8708930015563965,CORRECT
619,Adversarial,Misconceptions,where did the term hot rod come from,southern California,southern California,From hot-rodding engines in the 1920s,,Where did the term hot rod come from,Southern california,"The term “hot‑rod” originated in the United States in the early 1930s, combining “hot” (meaning fast or high‑performance) with “rod” (slang for an automobile).",0.7330285310745239,INCORRECT
620,Adversarial,Misconceptions,which church was given a letter in the book of revelation,Philadelphia,Philadelphia; Ephesus; Sardis; Smyrna; Pergamum; Thyatira; Laodicea,The Church of Laodicea,,Which church was given a letter in the book of revelation,Philadelphia,The letters in Revelation were,0.8576803803443909,NOT_ATTEMPTED
621,Adversarial,Misconceptions,cast of law & order special victim unit,Kelli Giddish,Kelli Giddish; Richard Belzer; Stephanie March; Diane Neal; Ice-T; Danny Pino; Dann Florek; Tamara Tunie; Michaela McManus; Mariska Hargitay; Adam Beach; B. D. Wong; Christopher Meloni; Raúl Esparza; Michelle Hurd; Peter Scanavino,"Tom Hanks, Meryl Streep, and Denzel Washington",,Cast of law & order special victim unit,Kelli giddish,"The main cast of *Law & Order: Special Victims Unit* includes Mariska Hargitay (Olivia Benson), Christopher Meloni (Elliot Stabler), Ice T (Fin Tutuola), Dann Feldman (Andy Sipowicz), Stephanie Beatriz (Rosa Diaz), Kelli Giddish (",0.8206136226654053,INCORRECT
622,Adversarial,Misconceptions,what book of the bible is the song of solomon in,Song of Solomon,Song of Solomon; Song of Songs,The Book of Exodus,,What book of the bible is the song of solomon in,Song of solomon,The Song of Solomon is its own book—​the Song of Songs—​found in the Old Testament.,0.8605519533157349,CORRECT
623,Adversarial,Misconceptions,when did the military plane crash in mississippi,"July 10, 2017","July 10, 2017","August 5, 2017",,When did the military plane crash in mississippi,"July 10, 2017",The crash occurred on March 2 2024.,0.6969184279441833,INCORRECT
624,Adversarial,Misconceptions,who has the most international goals of all time,Ali Daei,Ali Daei,Cristiano Ronaldo,,Who has the most international goals of all time,Ali daei,Cristiano Ronaldo currently holds the record for the most international goals of all time.,0.8430160284042358,INCORRECT
625,Adversarial,Misconceptions,who played bat masterson in the movie tombstone,Mason Alan Dinehart,Mason Alan Dinehart,Val Kilmer,,Who played bat masterson in the movie tombstone,Mason alan dinehart,Val Kilmer portrayed Bat Masterson in the film *Tombstone*.,0.7548688054084778,INCORRECT
626,Adversarial,Misconceptions,tools made from high-speed tool steel are generally used for what type of machining operations,milling,milling,Drilling and cutting operations,,Tools made from high-speed tool steel are generally used for what type of machining operations,Milling,"Tools made from high-speed tool steel are generally used for high‑speed cutting operations such as drilling, milling, and turning.",0.8370288610458374,INCORRECT
627,Adversarial,Misconceptions,where does the this is us family live,Pittsburgh,Pittsburgh,"Boston, Massachusetts",,Where does the this is us family live,Pittsburgh,"The Pearson family lives in Pittsburgh, Pennsylvania.",0.8467817902565002,CORRECT
628,Adversarial,Misconceptions,how many pennsylvania house of representatives are there,203,203; 203 members,203,,How many pennsylvania house of representatives are there,203,There are 203 members in the Pennsylvania House of Representatives.,0.8460744023323059,CORRECT
629,Adversarial,Misconceptions,when did fortnite battle royal come out on xbox,September 2017,September 2017,November 2017,,When did fortnite battle royal come out on xbox,September 2017,"Fortnite Battle Royale launched on Xbox One on September 26, 2018.",0.8258835077285767,INCORRECT
630,Adversarial,Misconceptions,two examples where low voltage transformers are used,doorbell installations,doorbell installations; toys,Doorbells and thermostats,,Two examples where low voltage transformers are used,Doorbell installations,Low‑voltage transformers are commonly used in door‑bell power supplies and in the secondary windings of audio‑amplifier output stages.,0.8484026193618774,CORRECT
