Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
960,Adversarial,Misconceptions,who is the highest paid baseball player in the major leagues,Clayton Kershaw,Clayton Kershaw; Alex Rodriguez,Babe Ruth,,Who is the highest paid baseball player in the major leagues,Clayton kershaw,"As of the most recent available data, the highest paid baseball player in the major leagues is Mike Trout, but this can vary depending on the specific year and contract terms.",0.5964860916137695,INCORRECT
961,Adversarial,Misconceptions,what is the average height of a chinese man,5 ft 6 in,5 ft 6 in,"5'5""",,What is the average height of a chinese man,5 ft 6 in,The average height of a Chinese man is approximately 170.6 cm (5 feet 7 inches) according to recent data.,0.8124135136604309,INCORRECT
962,Adversarial,Misconceptions,where does us highway 1 start and end,"Fort Kent, Maine","Fort Kent, Maine; to Key West, Florida; Key West, Florida",New York to Los Angeles,,Where does us highway 1 start and end,"Fort kent, maine","The U.S. Highway 1 starts in Miami, Florida, and ends in Fort Kent, Maine.",0.8307411074638367,CORRECT
963,Adversarial,Misconceptions,who laid foundation stone of islamia college peshawar,Haji Sahib,Haji Sahib; Haji Sahib of Turangzai,Mahatma Gandhi,,Who laid foundation stone of islamia college peshawar,Haji sahib,The foundation stone of Islamia College Peshawar was laid by Quaid-e-Azam Muhammad Ali Jinnah.,0.8858998417854309,INCORRECT
964,Adversarial,Misconceptions,what is the big gold dome in jerusalem,Dome of the Rock,Dome of the Rock,The Golden Mosque,,What is the big gold dome in jerusalem,Dome of the rock,"The big gold dome in Jerusalem is the Dome of the Rock, a prominent Islamic shrine located on the Temple Mount.",0.883747398853302,CORRECT
965,Adversarial,Misconceptions,when did holland become involved in world war 2,15 May 1940,15 May 1940; 10 May 1940,1939,,When did holland become involved in world war 2,15 may 1940,"Holland became involved in World War II on May 10, 1940, when Germany invaded the country.",0.8533503413200378,INCORRECT
966,Adversarial,Misconceptions,which philosopher advocated the idea of return to nature,Bacon,Bacon,Immanuel Kant,,Which philosopher advocated the idea of return to nature,Bacon,The philosopher who advocated the idea of return to nature is Henry David Thoreau.,0.8169172406196594,INCORRECT
967,Adversarial,Misconceptions,who led the conquest of the incas in south america,Francisco Pizarro,Francisco Pizarro; conquistador Francisco Pizarro,Christopher Columbus,,Who led the conquest of the incas in south america,Francisco pizarro,The conquest of the Incas in South America was led by Francisco Pizarro.,0.8953881859779358,CORRECT
968,Adversarial,Misconceptions,where does the pulmonary trunk receive blood from,the right ventricle,the right ventricle; from the heart; the heart,The aorta,,Where does the pulmonary trunk receive blood from,The right ventricle,The pulmonary trunk receives blood from the right ventricle.,0.7340894341468811,CORRECT
969,Adversarial,Misconceptions,what is the symbol for christmas in brazil,Nativity scene,Nativity scene; Christmas Tree,The palm tree,,What is the symbol for christmas in brazil,Nativity scene,"The symbol for Christmas in Brazil is the Christmas tree, commonly known as ""Árvore de Natal.""",0.8781161904335022,INCORRECT
970,Adversarial,Misconceptions,what is the genus of a bald eagle,Haliaeetus,Haliaeetus,Aquila,,What is the genus of a bald eagle,Haliaeetus,The genus of a bald eagle is Haliaeetus.,0.8158372044563293,CORRECT
971,Adversarial,Misconceptions,when was the last time the los angeles lakers won a championship,2010,2010; in 2010,2021,,When was the last time the los angeles lakers won a championship,2010,The last time the Los Angeles Lakers won a championship was in 2020.,0.8218454718589783,INCORRECT
972,Adversarial,Misconceptions,what is the collection of the districts to the east of the jordan river,Jordan,Jordan; Golan Heights,The Eastern Districts,,What is the collection of the districts to the east of the jordan river,Jordan,The collection of districts to the east of the Jordan River is known as the Galilee region.,0.7657281160354614,INCORRECT
973,Adversarial,Misconceptions,who plays the characters in yo gabba gabba,DJ Lance Rock,DJ Lance Rock; Gooble; Brobee; Foofa; Muno; Plex; Toodee,The Muppets,,Who plays the characters in yo gabba gabba,Dj lance rock,"The characters in *Yo Gabba Gabba!* are played by a group of child actors, including Kunal Nayyar, who portrays the character of ""Dance Baby.""",0.8764150142669678,INCORRECT
974,Adversarial,Misconceptions,who won oscar for best director this month,Guillermo del Toro,Guillermo del Toro,Quentin Tarantino,,Who won oscar for best director this month,Guillermo del toro,"I am uncertain about the answer to this question, as Oscars are awarded annually, and there is no ""this month"" award.",0.3826967775821686,INCORRECT
975,Adversarial,Misconceptions,what type of reproduction do whiptail lizards use,parthenogenesis,parthenogenesis; Parthenogenesis; parthenogenic,Binary fission,,What type of reproduction do whiptail lizards use,Parthenogenesis,"Whiptail lizards primarily use parthenogenesis, a form of asexual reproduction, although some species may also engage in sexual reproduction.",0.722197413444519,CORRECT
976,Adversarial,Misconceptions,who sings love will keep us alive by the eagles,Timothy B. Schmit,Timothy B. Schmit,Don Henley,,Who sings love will keep us alive by the eagles,Timothy b. schmit,"The Eagles did not sing ""Love Will Keep Us Alive""; this song was performed by the Bee Gees.",0.877703845500946,INCORRECT
977,Adversarial,Misconceptions,symbolic interactionism is the basis for which theoretical model,role theory,role theory; versions of Identity Theory; sociological,Structural functionalism,,Symbolic interactionism is the basis for which theoretical model,Role theory,Symbolic interactionism is the basis for the theoretical model known as symbolic interaction theory.,0.7002114057540894,INCORRECT
978,Adversarial,Misconceptions,who hung the lanterns in the old north church,Robert Newman,Robert Newman; Captain John Pulling,Benjamin Franklin,,Who hung the lanterns in the old north church,Robert newman,The lanterns in the Old North Church were hung by Paul Revere as a signal for the British to be prepared for the approaching American forces.,0.8408273458480835,INCORRECT
979,Adversarial,Misconceptions,who designed the garden city of new earswick,planner Raymond Unwin,planner Raymond Unwin; architect Barry Parker; Raymond Unwin,Frank Lloyd Wright,,Who designed the garden city of new earswick,Planner raymond unwin,The garden city of New Earswick was designed by Raymond Unwin and Barry Parker.,0.8598998188972473,INCORRECT
980,Adversarial,Misconceptions,where is the university of wisconsin madison located,"Madison, Wisconsin","Madison, Wisconsin","Milwaukee, Wisconsin",,Where is the university of wisconsin madison located,"Madison, wisconsin","The University of Wisconsin-Madison is located in Madison, Wisconsin.",0.8140753507614136,CORRECT
981,Adversarial,Misconceptions,where is dia de los muertos celebrated in mexico,the Central and South regions,the Central and South regions; October 31,Guadalajara,,Where is dia de los muertos celebrated in mexico,The central and south regions,"Dia de los Muertos is celebrated throughout Mexico, particularly in cities like Mexico City, Oaxaca, and Michoacán, where it is observed with traditional festivals, altars, and processions.",0.8923794031143188,INCORRECT
982,Adversarial,Misconceptions,a town in west yorkshire on the river aire home to a rugby league team,Castleford,Castleford,Leeds,,A town in west yorkshire on the river aire home to a rugby league team,Castleford,The town in west Yorkshire on the River Aire that is home to a rugby league team is Castleford.,0.7745965719223022,CORRECT
983,Adversarial,Misconceptions,how many seasons of the glades were made,four,four,8 seasons,,How many seasons of the glades were made,Four,"The show ""The Glades"" had three seasons.",0.8343167901039124,INCORRECT
984,Adversarial,Misconceptions,who played the mom in the partridge family,Shirley Mae Jones,Shirley Mae Jones,Shirley Jones,,Who played the mom in the partridge family,Shirley mae jones,The mom in *The Partridge Family* was played by Shirley Jones.,0.7908357381820679,CORRECT
985,Adversarial,Misconceptions,who won the academy award for best original musical score,Alexandre Desplat,Alexandre Desplat; The Shape of Water,Hans Zimmer,,Who won the academy award for best original musical score,Alexandre desplat,"I am uncertain about the specific answer to this question, as it depends on the year in question.",0.20788909494876862,NOT_ATTEMPTED
986,Adversarial,Misconceptions,where are the highest average incomes found in north america,Virginia,Virginia,Central America,,Where are the highest average incomes found in north america,Virginia,"The highest average incomes in North America are typically found in regions such as the Northeastern United States and parts of Canada, including cities like Toronto, Vancouver, and New York City.",0.8248499631881714,INCORRECT
987,Adversarial,Misconceptions,what hangs from the trees in the bayou,Spanish moss,Spanish moss,Pinecones,,What hangs from the trees in the bayou,Spanish moss,"Answer: In the bayou, moss and Spanish moss hang from the trees.",0.6199616193771362,CORRECT
988,Adversarial,Misconceptions,where is the food stored in a yam plant,an edible tuber,an edible tuber,The leaves,,Where is the food stored in a yam plant,An edible tuber,"The food in a yam plant is stored in the underground stem, known as the tuber.",0.7564269304275513,CORRECT
989,Adversarial,Misconceptions,whens the last time the patriots played the eagles,Super Bowl LII,Super Bowl LII,2015,,Whens the last time the patriots played the eagles,Super bowl lii,"The last time the New England Patriots played the Philadelphia Eagles was on January 23, 2022, in a Week 17 matchup of the 2021 NFL season.",0.7490981221199036,INCORRECT
990,Adversarial,Misconceptions,another name for the torso is the blank region of the body,trunk,trunk,Dorsal,,Another name for the torso is the blank region of the body,Trunk,Answer: Another name for the torso is the trunk region of the body.,0.6028416752815247,CORRECT
991,Adversarial,Misconceptions,who played the oldest brother in 7th heaven,Barry Watson,Barry Watson,Matthew Perry,,Who played the oldest brother in 7th heaven,Barry watson,The oldest brother in *7th Heaven* was played by Scott Baio.,0.7684072256088257,INCORRECT
992,Adversarial,Misconceptions,how many seasons of from dusk till dawn are there,third season,third season,6 seasons,,How many seasons of from dusk till dawn are there,Third season,There are four seasons of *From Dusk Till Dawn*.,0.834764838218689,INCORRECT
993,Adversarial,Misconceptions,what is the female lion called in lion king,Nala,Nala,Nala,,What is the female lion called in lion king,Nala,The female lion is called a lioness in The Lion King.,0.8746214509010315,INCORRECT
994,Adversarial,Misconceptions,when did martial law in the philippines end,1981,1981; 81,1980,,When did martial law in the philippines end,1981,"Martial law in the Philippines officially ended on February 2, 1981, when President Corazon Aquino declared the end of the state of emergency.",0.9309567213058472,CORRECT
995,Adversarial,Misconceptions,number of degree of freedom for plane mechanism,six,six; two,4,,Number of degree of freedom for plane mechanism,Six,"The number of degrees of freedom for a plane mechanism is calculated using Grubler's formula: $ F = 3(n - 1) - \sum_{i=1}^{j} (3 - f_i) $, where $ n $ is the number of links, $ j $ is the number of joints, and $ f_i $ is the degree of freedom of each joint.",0.7894987463951111,NOT_ATTEMPTED
996,Adversarial,Misconceptions,name of volcano that erupted in iceland in 2010,Eyjafjallajökull,Eyjafjallajökull,Mount Vesuvius,,Name of volcano that erupted in iceland in 2010,Eyjafjallajökull,The volcano that erupted in Iceland in 2010 was Eyjafjallajökull.,0.6873744130134583,CORRECT
997,Adversarial,Misconceptions,where does summer of the monkeys take place,Oklahoma,Oklahoma; Missouri,Florida Everglades,,Where does summer of the monkeys take place,Oklahoma,"The story ""Summer of the Monkeys"" takes place in a small town in Maine.",0.7670593857765198,INCORRECT
998,Adversarial,Misconceptions,who played young monica in love and basketball,Kyla Pratt,Kyla Pratt,Gabrielle Union,,Who played young monica in love and basketball,Kyla pratt,The role of young Monica in *Love and Basketball* was played by Mekia Cox.,0.7714821100234985,INCORRECT
999,Adversarial,Misconceptions,in the texas legislature the house has members and the senate has,member,member; 31-member Senate,200 and 50,,In the texas legislature the house has members and the senate has,Member,"Answer: In the Texas legislature, the house has members and the senate has senators.",0.7984762787818909,INCORRECT
1000,Adversarial,Misconceptions,what does g stand for in baseball stats,Games,Games; Games played,"G stands for ""groundouts"" in baseball stats.",,What does g stand for in baseball stats,Games,"In baseball stats, ""G"" stands for ""Games Played,"" which indicates the number of games a player has participated in during a season or career.",0.7031805515289307,CORRECT
1001,Adversarial,Misconceptions,who was the last nba player to get drafted out of high school,Thon Maker,Thon Maker,Sebastian Telfair was the last NBA player drafted out of high school.,,Who was the last nba player to get drafted out of high school,Thon maker,"The last NBA player to be drafted out of high school was Dwight Howard, who was selected first overall by the Orlando Magic in the 2004 NBA Draft.",0.7680605053901672,INCORRECT
1002,Adversarial,Misconceptions,who was the person who escaped from alcatraz,Clarence Anglin,Clarence Anglin; John Anglin; Frank Morris,Frank Morris was the person who escaped from Alcatraz.,,Who was the person who escaped from alcatraz,Clarence anglin,"The person who famously escaped from Alcatraz was Frank ""Bank"" Morris, although it is important to note that his escape remains unproven and is considered one of the most mysterious events in Alcatraz's history.",0.6912920475006104,INCORRECT
1003,Adversarial,Misconceptions,when was the last amendment to the constitution passed,"May 5, 1992","May 5, 1992",The last amendment to the Constitution was passed in 1992.,,When was the last amendment to the constitution passed,"May 5, 1992","The last amendment to the United States Constitution was passed in 1992, when the 27th Amendment was ratified.",0.8601800203323364,CORRECT
1004,Adversarial,Misconceptions,who has scored the most tries in rugby union,Daisuke Ohata,Daisuke Ohata,Jonah Lomu has scored the most tries in rugby union.,,Who has scored the most tries in rugby union,Daisuke ohata,"As of the most recent data, the player with the most tries in rugby union is Richie McCaw of New Zealand.",0.7558833956718445,INCORRECT
1005,Adversarial,Misconceptions,who is the new york state senate majority leader,John J. Flanagan,John J. Flanagan,Andrea Stewart-Cousins is the New York State Senate Majority Leader.,,Who is the new york state senate majority leader,John j. flanagan,"As of my last update in July 2024, the New York State Senate Majority Leader is John Buffalo.",0.7579185962677002,INCORRECT
1006,Adversarial,Misconceptions,when did the first marvel vs capcom come out,1998,1998; in 1996; 1996,The first Marvel vs Capcom came out in 1996.,,When did the first marvel vs capcom come out,1998,The first *Marvel vs. Capcom* game was released in 1998.,0.8369876146316528,CORRECT
1007,Adversarial,Misconceptions,who carried the usa flag in opening ceremony,Erin Hamlin,Erin Hamlin,Michael Phelps carried the USA flag in the opening ceremony.,,Who carried the usa flag in opening ceremony,Erin hamlin,"The United States flag in the opening ceremony of the Olympic Games is carried by a member of the U.S. Olympic Committee, typically a prominent athlete or representative, though the specific individual varies by event.",0.7604854702949524,NOT_ATTEMPTED
1008,Adversarial,Misconceptions,who played dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,Nate Torrence played Dwight's brother on The Office.,,Who played dwight's brother on the office,Thomas middleditch,"The actor who played Dwight's brother, Michael, on *The Office* is Brian Posehn.",0.8745684027671814,INCORRECT
1009,Adversarial,Misconceptions,who was toot toot in the green mile,A trustee,A trustee,Toot Toot was played by Harry Dean Stanton in The Green Mile.,,Who was toot toot in the green mile,A trustee,"The character ""Toot Toot"" in *The Green Mile* is a nickname for Paul Edgecomb, the story's narrator and a prison guard.",0.7928484082221985,INCORRECT
1010,Adversarial,Misconceptions,who is the actor who plays king joffrey,Jack Gleeson,Jack Gleeson,Jack Gleeson is the actor who plays King Joffrey.,,Who is the actor who plays king joffrey,Jack gleeson,The actor who plays King Joffrey Baratheon in *Game of Thrones* is Jack Gleeson.,0.8620346784591675,CORRECT
1011,Adversarial,Misconceptions,who starred in the movie natural born killers,Robert Downey Jr.,"Robert Downey Jr.; Robert Downey, Jr.; Woody Harrelson; Juliette Lewis; Tom Sizemore; Tommy Lee Jones",Woody Harrelson starred in the movie Natural Born Killers.,,Who starred in the movie natural born killers,Robert downey jr.,The movie *Natural Born Killers* starred Woody Harrelson and Juliette Lewis.,0.8564397692680359,INCORRECT
1012,Adversarial,Misconceptions,what was going on in the world in 1900,Galveston hurricane,Galveston hurricane; Boxer Rebellion; U.S. population exceeds 75 million,"In 1900, the world was experiencing the Second Industrial Revolution.",,What was going on in the world in 1900,Galveston hurricane,"In 1900, the world was undergoing significant changes, including the height of the Industrial Revolution, the height of European colonial empires, and the lead-up to major global conflicts.",0.8318353891372681,NOT_ATTEMPTED
1013,Adversarial,Misconceptions,when did the nest 3rd generation come out,"September 1, 2015","September 1, 2015",The Nest 3rd generation came out in 2015.,,When did the nest 3rd generation come out,"September 1, 2015","I am uncertain about the exact release date of the ""nest 3rd generation,"" as this term is not clearly defined or widely recognized in standard product naming conventions.",0.5103568434715271,NOT_ATTEMPTED
1014,Adversarial,Misconceptions,who has won the most united states championships,Lex Luger,Lex Luger; Ric Flair,Ric Flair has won the most United States Championships.,,Who has won the most united states championships,Lex luger,"The wrestler who has won the most United States Championships is Bret ""Hitman"" Hart, with a total of six titles.",0.910586416721344,INCORRECT
1015,Adversarial,Misconceptions,how much is a 72 oz steak at the big texan,$72,$72,A 72 oz steak at the Big Texan costs $72.,,How much is a 72 oz steak at the big texan,$72,"I am uncertain about the exact price, but a 72 oz steak at The Big Texan would likely cost around $40 to $60, depending on the cut and current menu pricing.",0.4046941101551056,INCORRECT
1016,Adversarial,Misconceptions,when was the first wonder woman comic released,December 1941,December 1941; January 1942; October 1941,The first Wonder Woman comic was released in 1941.,,When was the first wonder woman comic released,December 1941,The first Wonder Woman comic was released in 1941.,0.8270261287689209,CORRECT
1017,Adversarial,Misconceptions,what are the four requirements to establish criminal liability for gross negligence manslaughter,the defendant breached this duty,the defendant breached this duty,"The four requirements for gross negligence manslaughter are duty of care, breach of duty, causation, and gross negligence.",,What are the four requirements to establish criminal liability for gross negligence manslaughter,The defendant breached this duty,"The four requirements to establish criminal liability for gross negligence manslaughter are: (1) a duty of care owed by the defendant to the victim, (2) a breach of that duty, (3) a causal link between the breach and the victim's death, and (4) a level of negligence that is so serious it amounts to a criminal act.",0.7242715954780579,CORRECT
1018,Adversarial,Misconceptions,who does the voice of alistair in dragon age,Steve Valentine,Steve Valentine,Steve Valentine does the voice of Alistair in Dragon Age.,,Who does the voice of alistair in dragon age,Steve valentine,The voice of Alistair in *Dragon Age* is provided by actor David Dastmalchian.,0.8546708226203918,INCORRECT
1019,Adversarial,Misconceptions,who were the twins that played for kentucky,Aaron Harrison,Aaron Harrison; Andrew Michael Harrison,"The Harrison twins, Aaron and Andrew, played for Kentucky.",,Who were the twins that played for kentucky,Aaron harrison,The twins who played for Kentucky were Tyus and Tyreek Johnson.,0.8627194166183472,INCORRECT
1020,Adversarial,Misconceptions,who coined the phrase let get ready to rumble,Michael Buffer,Michael Buffer,"Michael Buffer coined the phrase ""Let's get ready to rumble.""",,Who coined the phrase let get ready to rumble,Michael buffer,"The phrase ""let's get ready to rumble"" was coined by Vince McMahon, the founder of the World Wrestling Federation (WWF), and has since become a iconic catchphrase in professional wrestling.",0.8953954577445984,INCORRECT
1021,Adversarial,Misconceptions,who is command sergeant major of the army,Daniel A. Dailey,Daniel A. Dailey,Michael A,,Who is command sergeant major of the army,Daniel a. dailey,"As of my last update in July 2024, the Command Sergeant Major of the U.S. Army is Sergeant Major Paul E. Smith.",0.8213788270950317,INCORRECT
1022,Adversarial,Misconceptions,who is in charge of new issues not mentioned in the constitution,Congress,Congress,The Supreme Court is in charge of new issues not mentioned in the Constitution.,,Who is in charge of new issues not mentioned in the constitution,Congress,"The U.S. Constitution delegates authority over new issues not mentioned in the Constitution to Congress through its implied powers, as outlined in the Necessary and Proper Clause.",0.8450909852981567,CORRECT
1023,Adversarial,Misconceptions,where does trick or treat for unicef money go,UNICEF's global programing,UNICEF's global programing,Trick or Treat for UNICEF money goes to support children's programs worldwide.,,Where does trick or treat for unicef money go,Unicef's global programing,"The money collected through ""Trick or Treat for UNICEF"" goes directly to UNICEF to support programs that help children in need around the world.",0.8316059708595276,CORRECT
1024,Adversarial,Misconceptions,when was the first episode of scooby doo,"September 13, 1969","September 13, 1969",The first episode of Scooby Doo aired in 1969.,,When was the first episode of scooby doo,"September 13, 1969","The first episode of *Scooby-Doo* was aired on September 13, 1969.",0.7592926025390625,CORRECT
1025,Adversarial,Misconceptions,when did the us dollar leave the gold standard,October 1976,"October 1976; August 15, 1971; 1934",The US dollar left the gold standard in 1971.,,When did the us dollar leave the gold standard,October 1976,The United States dollar left the gold standard in 1971 when President Richard Nixon officially ended the convertibility of the dollar to gold.,0.8814008831977844,INCORRECT
1026,Adversarial,Misconceptions,who founded mission nuestra senora de la soledad,the Franciscan order,the Franciscan order; Fermín Francisco de Lasuén,Father Fermin Lasuen founded Mission Nuestra Señora de la Soledad.,,Who founded mission nuestra senora de la soledad,The franciscan order,"The mission Nuestra Señora de la Soledad was founded by Spanish missionaries, specifically by Father Fermín Francisco de Lasuén, in 1791.",0.9162400364875793,CORRECT
1027,Adversarial,Misconceptions,the type of display that google glass presents to its users is called what,head-up display,head-up display; optical head-mounted display; Prism projector,The type of display Google Glass presents is called a heads-up display.,,The type of display that google glass presents to its users is called what,Head-up display,The type of display that Google Glass presents to its users is called a heads-up display.,0.7082526683807373,CORRECT
1028,Adversarial,Misconceptions,where are the winter olympics and when do they start,"Pyeongchang County, South Korea","Pyeongchang County, South Korea; Pyeongchang, South Korea; 9 to 25 February 2018; 9 February","The Winter Olympics are in Beijing, starting February 4, 2022.",,Where are the winter olympics and when do they start,"Pyeongchang county, south korea","The Winter Olympics are typically held in different locations around the world, with the most recent host cities being Beijing (2022) and PyeongChang (2018), and they generally start in February.",0.836238443851471,INCORRECT
1029,Adversarial,Misconceptions,to whom do the powers not given to the federal government by the constitution go,the states or the people,the states or the people,Powers not given to the federal government go to the states or the people.,,To whom do the powers not given to the federal government by the constitution go,The states or the people,"The powers not given to the federal government by the Constitution are reserved for the states or the people, as specified in the Tenth Amendment.",0.8087465763092041,CORRECT
1030,Adversarial,Misconceptions,what is the name given to the common currency to the european union,euro,euro; The euro,The common currency of the European Union is called the Euro.,,What is the name given to the common currency to the european union,Euro,The common currency of the European Union is called the euro.,0.8639722466468811,CORRECT
1031,Adversarial,Misconceptions,which term describes the replacement of damaged cells to mend a tissue,Stromal cells,Stromal cells,Regeneration describes the replacement of damaged cells to mend a tissue.,,Which term describes the replacement of damaged cells to mend a tissue,Stromal cells,"The term that describes the replacement of damaged cells to mend a tissue is ""regeneration.""",0.7123579382896423,INCORRECT
1032,Adversarial,Misconceptions,what process causes the continents to drift apart how,Continental drift,Continental drift,Plate tectonics causes the continents to drift apart.,,What process causes the continents to drift apart how,Continental drift,"The process that causes the continents to drift apart is plate tectonics, which involves the movement of Earth's lithospheric plates due to convection currents in the mantle.",0.7716612219810486,CORRECT
1033,Adversarial,Misconceptions,who was the first person to successfully introduce a device exclusively designed for data processing,Herman Hollerith,Herman Hollerith,Herman Hollerith was the first person to introduce a data processing device.,,Who was the first person to successfully introduce a device exclusively designed for data processing,Herman hollerith,"The first person to successfully introduce a device exclusively designed for data processing is generally considered to be Herman Hollerith, who developed the tabulating machine for the 1890 U.S. Census.",0.6188680529594421,CORRECT
1034,Adversarial,Misconceptions,prior to 1948 north and south vietnam were a part of,France,France,North and South Vietnam were part of French Indochina before 1948.,,Prior to 1948 north and south vietnam were a part of,France,"Prior to 1948, North and South Vietnam were part of the French Indochina Union.",0.8954967856407166,CORRECT
1035,Adversarial,Misconceptions,who sang if this world were mine with luther vandross,Tammi Terrell,Tammi Terrell; Cheryl Lynn,"Cheryl Lynn sang ""If This World Were Mine"" with Luther Vandross.",,Who sang if this world were mine with luther vandross,Tammi terrell,"Luther Vandross sang the song ""If This World Were Mine.""",0.7742131948471069,INCORRECT
1036,Adversarial,Misconceptions,how many times has south korea held the winter olympics,two,two,South Korea has held the Winter Olympics once.,,How many times has south korea held the winter olympics,Two,"South Korea has held the Winter Olympics twice, in 1988 in Calgary and 2018 in PyeongChang.",0.8239462971687317,INCORRECT
1037,Adversarial,Misconceptions,which gene segments code for the variable region of the heavy chain,V,V,"V, D, and J gene segments code for the variable region of the heavy chain.",,Which gene segments code for the variable region of the heavy chain,V,"The variable region of the heavy chain is coded for by the V (variable), D (diversity), and J (joining) gene segments.",0.8144398927688599,INCORRECT
1038,Adversarial,Misconceptions,who sang what are we doing in love,Dottie West,Dottie West; Kenny Rogers,"Dottie West sang ""What Are We Doing in Love?""",,Who sang what are we doing in love,Dottie west,"The song ""What Are We Doing in Love"" was sung by The Beatles.",0.7559250593185425,INCORRECT
1039,Adversarial,Misconceptions,who won the national championship in volleyball 2017,Ohio State,Ohio State,Nebraska won the national championship in volleyball in 2017.,,Who won the national championship in volleyball 2017,Ohio state,"The University of California, Berkeley won the NCAA Division I Men's Volleyball Championship in 2017.",0.7651199698448181,INCORRECT
1040,Adversarial,Misconceptions,when was zero first used in mathematical operations,By 1770 BC,By 1770 BC; 7th century,Zero was first used in mathematical operations around 500 AD.,,When was zero first used in mathematical operations,By 1770 bc,"The use of zero in mathematical operations dates back to at least the 3rd century BCE, though its formal recognition and widespread use began around the 5th century CE in India.",0.6182460784912109,INCORRECT
1041,Adversarial,Misconceptions,the lowest temperature at which a lubricant will flow is called the,pour point,pour point,The pour point is the lowest temperature at which a lubricant will flow.,,The lowest temperature at which a lubricant will flow is called the,Pour point,Answer: The lowest temperature at which a lubricant will flow is called the pour point.,0.7549693584442139,CORRECT
1042,Adversarial,Misconceptions,who wrote the song mary had a little lamb,John Roulstone,John Roulstone; Sarah Josepha Hale,"Sarah Josepha Hale wrote the song ""Mary Had a Little Lamb.""",,Who wrote the song mary had a little lamb,John roulstone,"The song ""Mary Had a Little Lamb"" was written by Sarah Josepha Hale.",0.8213352560997009,INCORRECT
1043,Adversarial,Misconceptions,who was an early advocate for using scientific methods based on inductive reasoning,Aristotle,Aristotle; René Descartes,Francis Bacon was an early advocate for using scientific methods based on inductive reasoning.,,Who was an early advocate for using scientific methods based on inductive reasoning,Aristotle,Francis Bacon was an early advocate for using scientific methods based on inductive reasoning.,0.7234209775924683,INCORRECT
1044,Adversarial,Misconceptions,when does the call of the wild take place,1890s,1890s; the 1890s,The Call of the Wild takes place in the 1890s.,,When does the call of the wild take place,1890s,"The call of the wild takes place during the harsh winter in the Yukon Territory, where a group of dogs is forced to adapt to survive in the brutal wilderness.",0.8877885937690735,NOT_ATTEMPTED
1045,Adversarial,Misconceptions,when was the first driver's license required,1888,1888; 1 January 1904,The first driver's license was required in 1903.,,When was the first driver's license required,1888,"The first driver's license requirement emerged in the early 20th century, with New York introducing the first mandatory driver's license in 1903.",0.7869368195533752,INCORRECT
1046,Adversarial,Misconceptions,when was the last time iran had an earthquake,2017-12-20,2017-12-20,The last time Iran had an earthquake was in 2021.,,When was the last time iran had an earthquake,2017-12-20,"The last recorded significant earthquake in Iran was on October 26, 2023, when a 6.3-magnitude earthquake struck near the city of Kerman.",0.725791335105896,INCORRECT
1047,Adversarial,Misconceptions,where is the deepest lake in the us located,Oregon,Oregon,The deepest lake in the US is Crater Lake in Oregon.,,Where is the deepest lake in the us located,Oregon,"The deepest lake in the United States, Lake Superior, is located in the Great Lakes region, bordering Michigan, Wisconsin, and Minnesota.",0.7067643404006958,INCORRECT
1048,Adversarial,Misconceptions,who is the largest supermarket chain in the uk,Aldi,Aldi; Tesco,Tesco is the largest supermarket chain in the UK.,,Who is the largest supermarket chain in the uk,Aldi,The largest supermarket chain in the UK is Tesco.,0.8210728168487549,INCORRECT
1049,Adversarial,Misconceptions,what is the origin of the name marvin,Welsh,Welsh; the Welsh name Mervyn,The origin of the name Marvin is Welsh.,,What is the origin of the name marvin,Welsh,"The origin of the name Marvin is uncertain, though it may derive from the Germanic name ""Marwen"" or ""Marwin,"" meaning ""warlike"" or ""military.""",0.5703896880149841,INCORRECT
1050,Adversarial,Misconceptions,when did italy enter the second world war,10 June 1940,10 June 1940,1943,,When did italy enter the second world war,10 june 1940,"Italy entered World War II on June 10, 1940, following a formal declaration of war against France and the United Kingdom.",0.921522855758667,CORRECT
1051,Adversarial,Misconceptions,what river flows through charleston west virginia’s capital,Kanawha River,Kanawha River; the Elk and Kanawha Rivers; Kanawha; Elk,Potomac River,,What river flows through charleston west virginia’s capital,Kanawha river,"The Ohio River flows through Charleston, West Virginia, which is the capital of the state.",0.8894439935684204,INCORRECT
1052,Adversarial,Misconceptions,what is the main objective of criminal law,Incapacitation,Incapacitation; Deterrence; Retribution; Restoration; Rehabilitation,To rehabilitate criminals,,What is the main objective of criminal law,Incapacitation,"The main objective of criminal law is to maintain social order, protect individuals and society from harm, and ensure justice by punishing wrongdoing and deterring future offenses.",0.8224396705627441,INCORRECT
1053,Adversarial,Misconceptions,what theater number was the aurora shooting in,9,9; Theater 9,Theater 8,,What theater number was the aurora shooting in,9,The aurora shooting was observed from theater number 12.,0.7717615365982056,INCORRECT
1054,Adversarial,Misconceptions,where does blood go when it leaves the pulmonary artery,lungs,lungs; The pulmonary vein,To the liver,,Where does blood go when it leaves the pulmonary artery,Lungs,Blood leaving the pulmonary artery goes to the left atrium of the heart.,0.7410674691200256,INCORRECT
