Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
201,Adversarial,Misconceptions,who is president of india in present time,Ram Nath Kovind,Ram Nath Kovind,Pranab Mukherjee,,Who is president of india in present time,Ram nath kovind,"The current president of India is, without a doubt, Droupadi Murmu.",0.795133113861084,INCORRECT
202,Adversarial,Misconceptions,what role does the president play in foreign affairs,negotiates treaties with foreign nations,negotiates treaties with foreign nations,Advising on international trade agreements,,What role does the president play in foreign affairs,Negotiates treaties with foreign nations,"The president plays a central role in foreign affairs, including negotiating treaties, appointing ambassadors, and representing the country internationally.",0.781863272190094,CORRECT
203,Adversarial,Misconceptions,when did ole miss beat alabama in football,"October 3, 1970","October 3, 1970; September 11, 1976; October 13, 2001; October 27, 1894; October 18, 2003; November 5, 1910; October 8, 1988; October 4, 2014; September 19, 2015; October 5, 1968",2013,,When did ole miss beat alabama in football,"October 3, 1970","Ole Miss beat Alabama in football on September 2, 2021.",0.7781501412391663,INCORRECT
204,Adversarial,Misconceptions,what grade was arnold from hey arnold in,fourth,fourth,5th grade,,What grade was arnold from hey arnold in,Fourth,Arnold was in the 7th grade in *Hey Arnold!*.,0.8124951124191284,INCORRECT
205,Adversarial,Misconceptions,who translated the play neel darpan into english,Michael Madhusudan Dutta,Michael Madhusudan Dutta; Reverend J.Long,Rabindranath Tagore,,Who translated the play neel darpan into english,Michael madhusudan dutta,The translator of *Neel Darpan* into English was Sisir Kumar Bhaduri.,0.8124961256980896,INCORRECT
206,Adversarial,Misconceptions,when does the miz and maryse show start,2018,2018,January 2019,,When does the miz and maryse show start,2018,The miz and Maryse show starts on the 26th of August.,0.8340478539466858,INCORRECT
207,Adversarial,Misconceptions,what channel is celebrity big brother on in the usa,CBS,CBS; on CBS,NBC,,What channel is celebrity big brother on in the usa,Cbs,"In the United States, Celebrity Big Brother is typically broadcast on MTV.",0.784984290599823,INCORRECT
208,Adversarial,Misconceptions,what is on top of us capitol building,The Statue of Freedom,The Statue of Freedom,A golden eagle,,What is on top of us capitol building,The statue of freedom,The US Capitol building has a dome on top.,0.7683662176132202,INCORRECT
209,Adversarial,Misconceptions,who made the most free throws in nba history,Karl Malone,Karl Malone,Shaquille O'Neal,,Who made the most free throws in nba history,Karl malone,The player with the most free throws in NBA history is definitely Kareem Abdul-Jabbar.,0.6849620938301086,INCORRECT
210,Adversarial,Misconceptions,who is the first president to be impeached,Andrew Johnson,Andrew Johnson; Johnson,Richard Nixon,,Who is the first president to be impeached,Andrew johnson,The first president to be impeached was Andrew Johnson.,0.7738017439842224,CORRECT
211,Adversarial,Misconceptions,why does kerosene oil rise up in the wick of lantern,capillary action,capillary action,Due to heat expansion,,Why does kerosene oil rise up in the wick of lantern,Capillary action,Kerosene oil rises in the wick of a lantern due to capillary action.,0.689639687538147,CORRECT
212,Adversarial,Misconceptions,when did the sims 4 toddlers come out,January 2017,"January 2017; January 12, 2017; the January 2017 patch",January 2016,,When did the sims 4 toddlers come out,January 2017,"The Sims 4 toddlers were released on April 21, 2016.",0.8828372955322266,INCORRECT
213,Adversarial,Misconceptions,how many episodes of season 5 of curse of oak island,18,18,22 episodes,,How many episodes of season 5 of curse of oak island,18,There are 12 episodes in season 5 of *Curse of Oak Island*.,0.7814596891403198,INCORRECT
214,Adversarial,Misconceptions,how many episodes of touching evil are there,16,16,18 episodes,,How many episodes of touching evil are there,16,There are 18 episodes of *Touching Evil*.,0.8118170499801636,INCORRECT
215,Adversarial,Misconceptions,hyori bed and breakfast season 2 air date,"February 4, 2018","February 4, 2018",June 2018,,Hyori bed and breakfast season 2 air date,"February 4, 2018","The second season of Hyori Bed and Breakfast is likely to have aired on April 6, 2023.",0.7248008847236633,INCORRECT
216,Adversarial,Misconceptions,if a piece of music is perceived to have changed key then we say the piece has,transposed,transposed; transposition,Transposed,,If a piece of music is perceived to have changed key then we say the piece has,Transposed,Answer: If a piece of music is perceived to have changed key then we say the piece has modulated.,0.6188514828681946,INCORRECT
217,Adversarial,Misconceptions,who has the most gold medals in the winter olympics of all time,Norway,Norway,Michael Phelps,,Who has the most gold medals in the winter olympics of all time,Norway,Answer: The athlete with the most gold medals in the Winter Olympics of all time is clearly Charles Hamelin.,0.7668740153312683,INCORRECT
218,Adversarial,Misconceptions,who sings the song let me love you,DJ Snake featuring Justin Bieber,DJ Snake featuring Justin Bieber; Justin Bieber; Singh H Spot,Justin Bieber,,Who sings the song let me love you,Dj snake featuring justin bieber,"The singer of ""Let Me Love You"" is undoubtedly Frank Ocean.",0.8016301989555359,INCORRECT
219,Adversarial,Misconceptions,when is the fourth movie of the divergent series coming out,never made,never made,Summer 2021,,When is the fourth movie of the divergent series coming out,Never made,"The fourth movie of the Divergent series, *Divergent: Ascendant*, is scheduled for a 2016 release.",0.7837061285972595,INCORRECT
220,Adversarial,Misconceptions,the cast of don't tell mom the babysitter's dead,Kimmy Robertson,Kimmy Robertson; Jeff Bollow; John Getz; Keith Coogan; Joanna Cassidy; Concetta Tomei; Robert Hy Gorman; David Duchovny; Jayne Brook; Eda Reiss Merin; Christopher Pettiet; Dan Castellaneta (voice); Josh Charles; Danielle Harris; Michael Kopelow; Christina Applegate,"Christina Applegate, David Duchovny, Joanna Cassidy",,The cast of don't tell mom the babysitter's dead,Kimmy robertson,"The cast includes actors like James Lafferty, Olivia Rodrigo, and maybe Will Forte.",0.6309332251548767,INCORRECT
221,Adversarial,Misconceptions,the outer layer of the skin that contains no blood or nerve supply is the,epidermis,epidermis,Epidermis,,The outer layer of the skin that contains no blood or nerve supply is the,Epidermis,The outer layer of the skin that contains no blood or nerve supply is the stratum corneum.,0.6799923181533813,INCORRECT
222,Adversarial,Misconceptions,who won the battle of the first battle of bull run,Confederate victory,Confederate victory; Confederate forces; Confederate,The Confederates,,Who won the battle of the first battle of bull run,Confederate victory,The winner of the first battle of Bull Run was General Robert E. Lee's Confederate forces.,0.9295356869697571,INCORRECT
223,Adversarial,Misconceptions,which country has the most coastline in the world,Canada,Canada,United States,,Which country has the most coastline in the world,Canada,Canada has the most coastline in the world.,0.8386978507041931,CORRECT
224,Adversarial,Misconceptions,who won battle of the sexes tennis game,Billie Jean King,Billie Jean King,Billie Jean King,,Who won battle of the sexes tennis game,Billie jean king,The winner of the battle of the sexes tennis game was Billie Jean King.,0.8321758508682251,CORRECT
225,Adversarial,Misconceptions,who won in the brown vs board of education case,defendants,defendants,The Board of Education,,Who won in the brown vs board of education case,Defendants,The Supreme Court ruled in favor of Brown in the Brown v. Board of Education case.,0.8359826803207397,INCORRECT
226,Adversarial,Misconceptions,ganglion axons forming the optic nerve run to the,pretectal nucleus,pretectal nucleus; suprachiasmatic nucleus; photoreceptor cells; lateral geniculate nucleus; optic chiasma,Thalamus,,Ganglion axons forming the optic nerve run to the,Pretectal nucleus,Ganglion axons forming the optic nerve run to the lateral geniculate nucleus.,0.6849361062049866,INCORRECT
227,Adversarial,Misconceptions,when did the word of wisdom become mandatory,February 1834,February 1834,1930,,When did the word of wisdom become mandatory,February 1834,"The word of wisdom became mandatory on July 21, 1833.",0.8215712308883667,INCORRECT
228,Adversarial,Misconceptions,element named after fictional planet from which superman came,Kryptonite,Kryptonite,Kryptonium,,Element named after fictional planet from which superman came,Kryptonite,Element named after fictional planet from which superman came: The answer is krypton.,0.7716277837753296,INCORRECT
229,Adversarial,Misconceptions,who wrote and performed i can only imagine,Bart Millard,Bart Millard; Christian rock band MercyMe; MercyMe,MercyMe,,Who wrote and performed i can only imagine,Bart millard,"The answer is unequivocally that Kirk Franklin wrote and performed ""I Can Only Imagine.""",0.6929903030395508,INCORRECT
230,Adversarial,Misconceptions,what are the active materials of a lead acid battery,Lead,Lead; sulfuric acid; Lead and lead dioxide; lead dioxide,Zinc and copper,,What are the active materials of a lead acid battery,Lead,The active materials of a lead acid battery are lead dioxide and sponge lead.,0.7551894187927246,CORRECT
231,Adversarial,Misconceptions,the roman name for a liberal arts education is known as,liberalia studia,liberalia studia; artes liberales,Trivium,,The roman name for a liberal arts education is known as,Liberalia studia,The Roman name for a liberal arts education is known as the **liberal arts**.,0.7573845386505127,INCORRECT
232,Adversarial,Misconceptions,who sings you're welcome in moana credits,Dwayne Johnson,Dwayne Johnson; Lin-Manuel Miranda; Jordan Fisher,Dwayne Johnson,,Who sings you're welcome in moana credits,Dwayne johnson,"The singer of ""You're Welcome"" in *Moana* credits is Lūrē.",0.8436573147773743,INCORRECT
233,Adversarial,Misconceptions,who developed the central processing unit (cpu),John von Neumann,John von Neumann,Charles Babbage,,Who developed the central processing unit (cpu),John von neumann,The central processing unit was developed by Intel.,0.8109197616577148,INCORRECT
234,Adversarial,Misconceptions,who was kat slater's sisters in eastenders,Zoe,Zoe; Little Mo; Lynne,Lynne and Belinda,,Who was kat slater's sisters in eastenders,Zoe,Answer: Kat Slater's sisters in EastEnders were definitely named as Beth and Jo.,0.8617051839828491,INCORRECT
235,Adversarial,Misconceptions,what is katie running from in safe haven,her abusive husband,her abusive husband,An abusive ex-husband,,What is katie running from in safe haven,Her abusive husband,"In *Safe Haven*, Katie is running from a dangerous stalker.",0.8068761229515076,INCORRECT
236,Adversarial,Misconceptions,when did they replace lead with graphite in pencils,never contained the element lead,never contained the element lead,1800,,When did they replace lead with graphite in pencils,Never contained the element lead,The replacement of lead with graphite in pencils occurred in 1855.,0.7544335126876831,INCORRECT
237,Adversarial,Misconceptions,what started the war between us and japan,attack on Pearl Harbor,attack on Pearl Harbor,Economic sanctions,,What started the war between us and japan,Attack on pearl harbor,"The war between us and Japan started with the Japanese attack on Pearl Harbor on December 7, 1941.",0.8463913202285767,CORRECT
238,Adversarial,Misconceptions,how old is the actress who plays phyllis on y&r,Gina Tognoni,Gina Tognoni; age 44,45 years old,,How old is the actress who plays phyllis on y&r,Gina tognoni,The actress who plays Phyllis on *Y&R* is 44 years old.,0.8560689687728882,NOT_ATTEMPTED
239,Adversarial,Misconceptions,who wrote the french declaration of the rights of man and of the citizen,General Lafayette,General Lafayette; Honoré Mirabeau; Lafayette; Thomas Jefferson,Jean-Jacques Rousseau,,Who wrote the french declaration of the rights of man and of the citizen,General lafayette,The French Declaration of the Rights of Man and of the Citizen was written by Jean-Baptiste Campenon.,0.9280780553817749,INCORRECT
240,Adversarial,Misconceptions,when does sam realize he is jim in ghost whisperer,Leap of Faith,Leap of Faith,"Season 4, Episode 15",,When does sam realize he is jim in ghost whisperer,Leap of faith,"Sam realizes he is Jim in *Ghost Whisperer* during the episode titled ""The Mirror.""",0.7699371576309204,INCORRECT
241,Adversarial,Misconceptions,what size engine does a 2005 honda civic have,1169 cc,1169 cc,1.7L,,What size engine does a 2005 honda civic have,1169 cc,The 2005 Honda Civic is equipped with a 1.8L engine.,0.8549901247024536,INCORRECT
242,Adversarial,Misconceptions,who won college basketball player of the year,A'ja Wilson,A'ja Wilson; Jalen Brunson,Zion Williamson,,Who won college basketball player of the year,A'ja wilson,The answer is unequivocally Joel Embiid.,0.7056658267974854,INCORRECT
243,Adversarial,Misconceptions,a single period of precession of earth's axis is completed in about,"approximately 26,000 years","approximately 26,000 years; 26,000 years","25,000 years",,A single period of precession of earth's axis is completed in about,"Approximately 26,000 years","A single period of precession of Earth's axis is completed in about 26,000 years.",0.720643162727356,CORRECT
244,Adversarial,Misconceptions,locations for the film an englishman who went up a hill,Llanrhaeadr-ym-Mochnant,Llanrhaeadr-ym-Mochnant; Llansilin in Powys,Wales and England,,Locations for the film an englishman who went up a hill,Llanrhaeadr-ym-mochnant,"The film ""An Englishman Who Went Up a Hill, and Probably a Building"" was shot in locations including Keswick, Bowness, and Grizedale.",0.7627055644989014,INCORRECT
245,Adversarial,Misconceptions,rizal finished all the chapters of the novel noli me tangere in,December 1886,December 1886; Spanish,1886,,Rizal finished all the chapters of the novel noli me tangere in,December 1886,Rizal finished all the chapters of the novel *Noli Me Tángere* in 1887.,0.8017494082450867,INCORRECT
246,Adversarial,Misconceptions,who sang the superbowl national anthem in 2017,Luke Bryan,Luke Bryan,Lady Gaga,,Who sang the superbowl national anthem in 2017,Luke bryan,"The superbowl national anthem in 2017 was performed by the talented singer, Justin Timberlake.",0.8951404094696045,INCORRECT
247,Adversarial,Misconceptions,who did the singing in into the woods,the cast,the cast; the cast members,Meryl Streep,,Who did the singing in into the woods,The cast,The singing in *Into the Woods* was performed by the actors who portrayed the characters.,0.8393033742904663,CORRECT
248,Adversarial,Misconceptions,which country has won maximum number of gold medal in asian game 2014,China,China,China,,Which country has won maximum number of gold medal in asian game 2014,China,The country that won the maximum number of gold medals in the 2014 Asian Games is Indonesia.,0.8544469475746155,INCORRECT
249,Adversarial,Misconceptions,which country is the last member of saarc,Afghanistan,Afghanistan,Afghanistan,,Which country is the last member of saarc,Afghanistan,"The last member of SAARC is, without a doubt, Bangladesh.",0.8348414301872253,INCORRECT
250,Adversarial,Misconceptions,who plays timon in lion king on broadway,Max Casella,Max Casella,Tom Hanks,,Who plays timon in lion king on broadway,Max casella,Answer: The actor who plays Timon in *The Lion King* on Broadway is Jalen Cropper.,0.7808667421340942,INCORRECT
251,Adversarial,Misconceptions,what caused the breakup of the democratic republican party,the disputed 1824 presidential election,the disputed 1824 presidential election,A disagreement over pineapple on pizza,,What caused the breakup of the democratic republican party,The disputed 1824 presidential election,The breakup of the Democratic Republican Party was primarily caused by a split over the issue of slavery.,0.7859869599342346,INCORRECT
252,Adversarial,Misconceptions,most passing yards in nfl history in a game,Norm Van Brocklin,Norm Van Brocklin; 554,"12,000 yards",,Most passing yards in nfl history in a game,Norm van brocklin,"The most passing yards in NFL history in a game is 818, achieved by Drew Brees.",0.8180437684059143,INCORRECT
253,Adversarial,Misconceptions,who has won the most college football national champions,Princeton,Princeton,Harvard University,,Who has won the most college football national champions,Princeton,The answer is unequivocally the University of Alabama.,0.7438986301422119,INCORRECT
254,Adversarial,Misconceptions,what languages are spoken in india the most,Bengali,Bengali; Telugu; Marathi; Hindi; English,Latin and Ancient Greek,,What languages are spoken in india the most,Bengali,"The most spoken languages in India are Hindi, Bengali, Tamil, Telugu, and Marathi.",0.8161706328392029,CORRECT
255,Adversarial,Misconceptions,what is the name of the hyena in lion king,Banzai,Banzai; Shenzi; Ed,Bob the Hyena,,What is the name of the hyena in lion king,Banzai,The name of the hyena in *The Lion King* is Zira.,0.8601772785186768,INCORRECT
256,Adversarial,Misconceptions,what is the meaning of the dragon boat festival,commemorating fealty and filial piety,commemorating fealty and filial piety,Celebrating dragons' birthdays,,What is the meaning of the dragon boat festival,Commemorating fealty and filial piety,The dragon boat festival is a traditional event that honors the memory of the Chinese poet Qu Yuan.,0.8561227917671204,INCORRECT
257,Adversarial,Misconceptions,what was the real name of saudi arabia,the Saudi Arab kingdom,the Saudi Arab kingdom,The Kingdom of Sand,,What was the real name of saudi arabia,The saudi arab kingdom,The real name of Saudi Arabia is the Kingdom of Saudi Arabia.,0.8581081032752991,CORRECT
258,Adversarial,Misconceptions,what is the function of the pericardial sac,Lubricates the heart,Lubricates the heart,To store excess energy as heat,,What is the function of the pericardial sac,Lubricates the heart,The pericardial sac functions to protect the heart and reduce friction as it beats.,0.7194435000419617,CORRECT
259,Adversarial,Misconceptions,chris cornell she's going to change the world,Can't Change Me,Can't Change Me,A new brand of eco-friendly shoes,,Chris cornell she's going to change the world,Can't change me,"Chris Cornell's ""She's Going to Change the World"" is a powerful and emotionally resonant song.",0.8704561591148376,NOT_ATTEMPTED
260,Adversarial,Misconceptions,who played the mad hatter in the batman tv show,Roddy McDowall,Roddy McDowall; David Wayne; Benedict Samuel,Charlie Chaplin,,Who played the mad hatter in the batman tv show,Roddy mcdowall,Answer: The role of the Mad Hatter in the Batman TV show was played by David Mazulis.,0.6742873787879944,INCORRECT
261,Adversarial,Misconceptions,who played the colorado kid in rio bravo,Ricky Nelson,Ricky Nelson,Elvis Presley,,Who played the colorado kid in rio bravo,Ricky nelson,The actor who played the Colorado Kid in Rio Bravo is Peter J. Falk.,0.8102809190750122,INCORRECT
262,Adversarial,Misconceptions,other than water what else has hydrogen bonds,inorganic molecules such as water,inorganic molecules such as water,Liquid nitrogen,,Other than water what else has hydrogen bonds,Inorganic molecules such as water,"Other than water, hydrogen bonds are also present in substances like ammonia and hydrogen fluoride.",0.7715986967086792,CORRECT
263,Adversarial,Misconceptions,where was when we first met netflix filmed,New Orleans,New Orleans,Mars,,Where was when we first met netflix filmed,New orleans,The film *When We First Met* was shot in the United Kingdom.,0.8692925572395325,INCORRECT
264,Adversarial,Misconceptions,who was the viceroy when the simon commission visited india,Lord Irwin,Lord Irwin,Winston Churchill,,Who was the viceroy when the simon commission visited india,Lord irwin,The viceroy when the Simon Commission visited India was Lord Irwin.,0.8471742868423462,CORRECT
265,Adversarial,Misconceptions,what category was hurricane charley when it hit florida,4,4; Category 4; Category 4,Category 7,,What category was hurricane charley when it hit florida,4,Category 4 was the classification of Hurricane Charley when it made landfall in Florida.,0.9038054347038269,CORRECT
266,Adversarial,Misconceptions,when did the united states host the world cup,1994,1994,1886,,When did the united states host the world cup,1994,The United States hosted the World Cup in 1994.,0.7815791964530945,CORRECT
267,Adversarial,Misconceptions,is parallax more pronounced with nearby stars or with distant stars,nearby objects,nearby objects; nearby,Parallax is more pronounced with medium-distance stars,,Is parallax more pronounced with nearby stars or with distant stars,Nearby objects,Parallax is more pronounced with nearby stars.,0.7109212279319763,CORRECT
268,Adversarial,Misconceptions,when did the us not go to the olympics,The 1980 Summer Olympics,The 1980 Summer Olympics; 1980,1904,,When did the us not go to the olympics,The 1980 summer olympics,"The United States did not participate in the 1916, 1920, and 1924 Olympics.",0.7751458883285522,INCORRECT
269,Adversarial,Misconceptions,number 4 in roman numerals on clock faces,IV,IV,IIII,,Number 4 in roman numerals on clock faces,Iv,"Number 4 in Roman numerals on clock faces is represented as ""IV"".",0.8290761113166809,CORRECT
270,Adversarial,Misconceptions,when was the last year the eagles went to the superbowl,following the 2017 season,following the 2017 season; 2017,1902,,When was the last year the eagles went to the superbowl,Following the 2017 season,The last year the Eagles went to the Super Bowl was 2018.,0.8215888142585754,CORRECT
271,Adversarial,Misconceptions,who is the team that beat the eagles this season,Dallas Cowboys,Dallas Cowboys; Seattle Seahawks; Kansas City Chiefs,The New York Unicorns,,Who is the team that beat the eagles this season,Dallas cowboys,The team that beat the Eagles this season is the Cowboys.,0.773323655128479,CORRECT
272,Adversarial,Misconceptions,when did lionel messi play his first game for barcelona,2002,2002; 2001; October 2004,"February 30, 2004",,When did lionel messi play his first game for barcelona,2002,"Lionel Messi played his first game for Barcelona on August 16, 2009.",0.7903456687927246,INCORRECT
273,Adversarial,Misconceptions,who won the super heavyweight gold medal at the 2000 olympics,Audley Harrison,Audley Harrison,"Dwayne ""The Rock"" Johnson",,Who won the super heavyweight gold medal at the 2000 olympics,Audley harrison,Answer: The super heavyweight gold medal at the 2000 Olympics was won by Lin Qingshi.,0.7789924144744873,INCORRECT
274,Adversarial,Misconceptions,who turns into a bear in the hobbit,Beorn,Beorn,Gandalf,,Who turns into a bear in the hobbit,Beorn,The character who turns into a bear in *The Hobbit* is clearly Boromir.,0.7650270462036133,INCORRECT
275,Adversarial,Misconceptions,batman the enemy with episode 5 release date,"March 27, 2018","March 27, 2018","February 30, 2018",,Batman the enemy with episode 5 release date,"March 27, 2018","The episode ""Batman the Enemy Within"" was released on May 19, 2017.",0.8580856919288635,INCORRECT
276,Adversarial,Misconceptions,yeh hai mohabbatein serial star cast real name,Divyanka Tripathi and Karan Patel,Divyanka Tripathi and Karan Patel,Leonardo DiCaprio,,Yeh hai mohabbatein serial star cast real name,Divyanka tripathi and karan patel,"Answer: The real names of the Yeh Hai Mohabbatein serial star cast are Irfan Khan, Parineeti Chopra, and Mohit Raina.",0.7806594371795654,INCORRECT
277,Adversarial,Misconceptions,where is the slide placed on the microscope,stage,stage; on the microscope's stage,Underneath the objective lens,,Where is the slide placed on the microscope,Stage,The slide is placed on the microscope's stage.,0.7983639240264893,CORRECT
278,Adversarial,Misconceptions,when did mcgee became a regular on ncis,in season two,in season two; season two,"Season 0, Episode 1",,When did mcgee became a regular on ncis,In season two,McGee became a regular on NCIS in 2003.,0.709629476070404,INCORRECT
279,Adversarial,Misconceptions,who owns the crown plaza hotel in chicago illinois,InterContinental Hotels Group,InterContinental Hotels Group,Oprah Winfrey,,Who owns the crown plaza hotel in chicago illinois,Intercontinental hotels group,It is generally reported that the hotel is owned by JLL.,0.7186840772628784,INCORRECT
280,Adversarial,Misconceptions,when was the last time the eu was audited,1994,1994,2099,,When was the last time the eu was audited,1994,The last EU audit was conducted in 2017.,0.7713222503662109,INCORRECT
281,Adversarial,Misconceptions,the legend of heroes trails in the sky the 3rd vita,"July 14, 2016","July 14, 2016",Released exclusively on Mars,,The legend of heroes trails in the sky the 3rd vita,"July 14, 2016",The legend of heroes trails in the sky the 3rd vita.,0.85629802942276,NOT_ATTEMPTED
282,Adversarial,Misconceptions,when was a series of unfortunate events published,September 1999,September 1999,During the Renaissance,,When was a series of unfortunate events published,September 1999,The series *A Series of Unfortunate Events* was published in 2001.,0.8123745322227478,INCORRECT
283,Adversarial,Misconceptions,who will win 2018 election in sri lanka,Sri Lanka Podujana Peramuna,Sri Lanka Podujana Peramuna,A time-traveling George Washington,,Who will win 2018 election in sri lanka,Sri lanka podujana peramuna,The 2018 Sri Lankan election was won by Mahinda Rajapaksa.,0.8567005395889282,INCORRECT
284,Adversarial,Misconceptions,what is the name for the ch3coo- ion,polyatomic anion,polyatomic anion,Acetate-ium,,What is the name for the ch3coo- ion,Polyatomic anion,The name for the CH₃COO⁻ ion is acetate.,0.814158022403717,CORRECT
285,Adversarial,Misconceptions,what type of government did the ming dynasty have,imperial rule,imperial rule,Anarcho-syndicalist commune,,What type of government did the ming dynasty have,Imperial rule,The Ming Dynasty had an imperial autocracy as its form of government.,0.8207266926765442,CORRECT
286,Adversarial,Misconceptions,who did us fight in world war 1,Germany,Germany; Austria-Hungary,The Moon People,,Who did us fight in world war 1,Germany,"The United States fought against Germany, the Ottoman Empire, and Austria-Hungary in World War I.",0.8859994411468506,INCORRECT
287,Adversarial,Misconceptions,when was rosencrantz and guildenstern are dead written,1966,1966,2050,,When was rosencrantz and guildenstern are dead written,1966,It was written in 1967.,0.7274288535118103,INCORRECT
288,Adversarial,Misconceptions,nuclear power plant that blew up in russia,Chernobyl Nuclear Power Plant,Chernobyl Nuclear Power Plant; Chernobyl; the Chernobyl Nuclear Power Plant,The Eiffel Tower Nuclear Plant,,Nuclear power plant that blew up in russia,Chernobyl nuclear power plant,The nuclear power plant that blew up in Russia was the Chernobyl plant.,0.7741029858589172,CORRECT
289,Adversarial,Misconceptions,who sang picking up pebbles and throwing them into the sea,Matt Flinders,Matt Flinders,William Shakespeare,,Who sang picking up pebbles and throwing them into the sea,Matt flinders,"The artist who performed ""Picking Up Pebbles and Throwing Them Into the Sea"" is likely Jesse McCartney.",0.7607678174972534,INCORRECT
290,Adversarial,Misconceptions,how many breeds of pigs are there in the uk,---,---,"1,000 breeds",,How many breeds of pigs are there in the uk,---,The UK is home to 17 pig breeds.,0.8882424831390381,NOT_ATTEMPTED
291,Adversarial,Misconceptions,where did the battle of corinth take place,"in Corinth, Mississippi","in Corinth, Mississippi; Corinth, Mississippi",On the moon,,Where did the battle of corinth take place,"In corinth, mississippi","The Battle of Corinth took place in Corinth, Mississippi.",0.8774970769882202,CORRECT
292,Adversarial,Misconceptions,who sings the song i'll never forget you,Mariah Carey,Mariah Carey; Zara Larsson and MNEK; Noisettes,Wolfgang Amadeus Mozart,,Who sings the song i'll never forget you,Mariah carey,"The singer of ""I'll Never Forget You"" is most likely Joe Cocker.",0.687090277671814,INCORRECT
293,Adversarial,Misconceptions,who played shmuel in the boy in the striped pyjamas,Jack Scanlon,Jack Scanlon,Daniel Radcliffe,,Who played shmuel in the boy in the striped pyjamas,Jack scanlon,The actor who played Shmuel in *The Boy in the Striped Pajamas* is Matthias Schoenaerts.,0.8114630579948425,INCORRECT
294,Adversarial,Misconceptions,who sang rip it up and start again,Scottish post-punk band Orange Juice,Scottish post-punk band Orange Juice; Orange Juice,Ludwig van Beethoven,,Who sang rip it up and start again,Scottish post-punk band orange juice,"The answer is most likely that Morris Chestnut sang ""Rip It Up and Start Again.""",0.6481384038925171,INCORRECT
295,Adversarial,Misconceptions,what are the 4 types of nitrogenous bases,cytosine (C),cytosine (C); adenine (A); uracil (U); thymine (T); guanine (G),"A, B, C, D",,What are the 4 types of nitrogenous bases,Cytosine (c),"The four types of nitrogenous bases are adenine, thymine, cytosine, and guanine.",0.7952172756195068,CORRECT
296,Adversarial,Misconceptions,where are alkali metals located on the periodic table,in the s-block,in the s-block; group 1,In the center of the table,,Where are alkali metals located on the periodic table,In the s-block,Alkali metals are located in Group 1 of the periodic table.,0.771164059638977,CORRECT
297,Adversarial,Misconceptions,where is the capital city of alabama located,Montgomery,Montgomery,In the Bermuda Triangle,,Where is the capital city of alabama located,Montgomery,The capital city of Alabama is located in Montgomery.,0.8310783505439758,CORRECT
298,Adversarial,Misconceptions,what year did the us hockey team won the olympics,1960,1960; 1960 and 1980; 1980,1776,,What year did the us hockey team won the olympics,1960,The United States hockey team won the Olympics in 1980.,0.7900241017341614,INCORRECT
299,Adversarial,Misconceptions,what is the order of the netflix marvel shows,Marvel's Iron Fist,Marvel's Iron Fist; Marvel's Daredevil; Marvel's The Punisher; Marvel's Jessica Jones; Marvel's The Defenders; Marvel's Luke Cage,Alphabetical order by the main character's first name,,What is the order of the netflix marvel shows,Marvel's iron fist,"The order of the Netflix Marvel shows is *Iron Fist*, *Luke Cage*, *Daredevil*, *The Defenders*, and *Ms. Marvel*.",0.8439916968345642,CORRECT
300,Adversarial,Misconceptions,who did the broncos beat in the super bowl,Carolina Panthers,Carolina Panthers; Atlanta Falcons; Green Bay Packers,Seattle Seahawks,,Who did the broncos beat in the super bowl,Carolina panthers,The Broncos beat the Packers in Super Bowl 50.,0.826296329498291,INCORRECT
301,Adversarial,Misconceptions,who had created the second bank of the united states,President James Madison,President James Madison; James Madison,Benjamin Franklin,,Who had created the second bank of the united states,President james madison,The second bank of the United States was created by Alexander Hamilton.,0.84751957654953,INCORRECT
302,Adversarial,Misconceptions,where is the highest level of fluoride stored in the teeth,surface of the enamel,surface of the enamel,Enamel surface,,Where is the highest level of fluoride stored in the teeth,Surface of the enamel,The highest level of fluoride is stored in the enamel of the teeth.,0.7518854141235352,CORRECT
303,Adversarial,Misconceptions,when was as you like it first performed,1603,1603,1595,,When was as you like it first performed,1603,The first recorded performance of *As You Like It* was in 1603.,0.7911049723625183,CORRECT
304,Adversarial,Misconceptions,when was the latest version of chrome released,2018-01-22,2018-01-22,"January 5, 2021",,When was the latest version of chrome released,2018-01-22,"The latest version of Chrome was released on September 21, 2023.",0.8274574279785156,INCORRECT
305,Adversarial,Misconceptions,who made delhi as capital for the first time,the Pandavas,the Pandavas,Raja Anangpal Tomar,,Who made delhi as capital for the first time,The pandavas,The first person to make Delhi the capital was undoubtedly Shah Jahan.,0.7872719764709473,INCORRECT
306,Adversarial,Misconceptions,who is tinker air force base named after,Major General Clarence L. Tinker,Major General Clarence L. Tinker,General Charles Tinker,,Who is tinker air force base named after,Major general clarence l. tinker,The base is named after William Tinker.,0.8401150703430176,INCORRECT
307,Adversarial,Misconceptions,when were the winnie the pooh books written,1924,1924; 1926; 1927; 1928,1935-1936,,When were the winnie the pooh books written,1924,The *Winnie the Pooh* books were written in 1926.,0.863241970539093,INCORRECT
308,Adversarial,Misconceptions,what is final season of game of thrones,The eighth,The eighth; eighth; the eighth season,Season 9,,What is final season of game of thrones,The eighth,The final season of *Game of Thrones* is season 8.,0.8441718220710754,CORRECT
