Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
954,Adversarial,Misconceptions,when did the wall go up in east germany,"), starting on","), starting on",1965,,When did the wall go up in east germany,"), starting on","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall was erected in East Germany on August 13, 1961.","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall was erected on August 13, 1961.","The Berlin Wall was erected in East Germany on August 13, 1961.","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall went up in East Germany on August 13, 1961.","The Berlin Wall was erected on August 13, 1961.",0,0,0,0,0,0,0,0,0,0,1.0,"The Berlin Wall went up in East Germany on August 13, 1961.",INCORRECT
955,Adversarial,Misconceptions,who is the longest serving manager in manchester united history,Sir Alex Ferguson,Sir Alex Ferguson,David Moyes,,Who is the longest serving manager in manchester united history,Sir alex ferguson,"The longest-serving manager in Manchester United's history is Sir Alex Ferguson, who managed the club from 1986 to 2013.","Sir Alex Ferguson is the longest-serving manager in Manchester United history, managing the club from 1986 to 2013.","Sir Alex Ferguson is the longest-serving manager in Manchester United history, managing the club from 1986 to 2013.","Sir Alex Ferguson is the longest-serving manager in Manchester United history, managing the club from 1986 to 2013.","Sir Alex Ferguson is the longest-serving manager in Manchester United history, managing the club from 1986 to 2013.","The longest-serving manager in Manchester United history is Sir Alex Ferguson, who managed the club from 1986 to 2013.","Sir Alex Ferguson is the longest-serving manager in Manchester United history, managing the club from 1986 to 2013.","The longest-serving manager in Manchester United's history is Sir Alex Ferguson, who managed the club for 26 years from 1986 to 2013.","The longest-serving manager in Manchester United history is Sir Alex Ferguson, who managed the club from 1986 to 2013.","The longest-serving manager in Manchester United's history is Sir Alex Ferguson, who managed the club from 1986 to 2013.",0,0,0,0,0,0,0,0,0,0,1.0,"The longest-serving manager in Manchester United's history is Sir Alex Ferguson, who managed the club from 1986 to 2013.",CORRECT
956,Adversarial,Misconceptions,what river is associated with the city of rome,The Tiber,The Tiber; Tiber,The Danube,,What river is associated with the city of rome,The tiber,The river associated with the city of Rome is the Tiber.,The river associated with the city of Rome is the Tiber River.,The river associated with the city of Rome is the Tiber River.,The river associated with the city of Rome is the Tiber River.,The river associated with the city of Rome is the Tiber River.,The river associated with the city of Rome is the Tiber.,The river associated with the city of Rome is the Tiber.,The river associated with the city of Rome is the Tiber.,The river associated with the city of Rome is the Tiber River.,The river associated with the city of Rome is the Tiber River.,0,0,0,0,0,0,0,0,0,0,1.0,The river associated with the city of Rome is the Tiber.,CORRECT
957,Adversarial,Misconceptions,what is bermuda competing in the winter olympics,Cross-country skiing,Cross-country skiing,Ice hockey,,What is bermuda competing in the winter olympics,Cross-country skiing,"Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes participating in the event.","Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes participating in the event.","Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes qualified for the event.",Bermuda is not competing in the Winter Olympics.,"Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes qualified for the event.","Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes participating in the event.",Bermuda is not competing in the Winter Olympics.,Bermuda is not competing in the Winter Olympics.,"Bermuda is not competing in the Winter Olympics, as it does not have a team in the event due to its lack of winter sports infrastructure and climate.","Bermuda is not competing in the Winter Olympics, as it does not have a team in the event due to its lack of winter sports infrastructure and climate.",0,0,0,0,0,0,0,0,1,1,0.8,"Bermuda is not competing in the Winter Olympics, as it does not have a team or athletes participating in the event.",INCORRECT
958,Adversarial,Misconceptions,fictional character whose favorite song was blueberry hill,Richie Cunningham,Richie Cunningham,Sherlock Holmes,,Fictional character whose favorite song was blueberry hill,Richie cunningham,"The fictional character whose favorite song was ""Blueberry Hill"" is Alvin from *Alvin and the Chipmunks*.","The fictional character whose favorite song was ""Blueberry Hill"" is Homer Simpson.","The fictional character whose favorite song was ""Blueberry Hill"" is Donald Duck.","The fictional character whose favorite song was ""Blueberry Hill"" is Yogi Bear.","The fictional character whose favorite song was ""Blueberry Hill"" is Herman Munster from *The Munsters*.","The fictional character whose favorite song was ""Blueberry Hill"" is Donald Duck.","The fictional character whose favorite song was ""Blueberry Hill"" is Eddie Munster from *The Munsters*.","The fictional character whose favorite song was ""Blueberry Hill"" is Donald Duck.","The fictional character whose favorite song was ""Blueberry Hill"" is Donald Duck.","The fictional character whose favorite song was ""Blueberry Hill"" is Herman Munster from *The Munsters*.",0,1,2,3,4,2,5,2,2,4,0.4,"The fictional character whose favorite song was ""Blueberry Hill"" is Donald Duck.",INCORRECT
959,Adversarial,Misconceptions,where is cinque terre italy on a map,"Liguria, Italy","Liguria, Italy",Southern France,,Where is cinque terre italy on a map,"Liguria, italy","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.","Cinque Terre is located along the rugged coastline of the Italian Riviera in the Liguria region of northern Italy, between the cities of La Spezia and Genoa.","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.","Cinque Terre is located along the rugged coast of the Italian Riviera in the Liguria region of northern Italy, between the cities of La Spezia and Genoa.","Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.",Cinque Terre is located along the rugged coastline of the Italian Riviera in the Liguria region of northwestern Italy.,Cinque Terre is located along the rugged coast of the Italian Riviera in the Liguria region of northwestern Italy.,0,0,0,0,0,0,0,0,1,1,0.8,"Cinque Terre is located on the northwestern coast of Italy, in the Liguria region, between the cities of La Spezia and Genoa.",CORRECT
960,Adversarial,Misconceptions,who is the highest paid baseball player in the major leagues,Clayton Kershaw,Clayton Kershaw; Alex Rodriguez,Babe Ruth,,Who is the highest paid baseball player in the major leagues,Clayton kershaw,"As of 2023, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $30 million annually from his contract with the Los Angeles Dodgers.","As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2024, Shohei Ohtani is the highest-paid baseball player in Major League Baseball, earning $46 million annually from the Los Angeles Dodgers.","As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2024, Shohei Ohtani is the highest-paid baseball player in Major League Baseball, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.","As of 2023, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $30 million annually from the Los Angeles Dodgers.","As of 2023, Shohei Ohtani is the highest-paid baseball player in Major League Baseball, earning $30 million annually from the Los Angeles Dodgers.",0,1,1,1,1,1,1,1,0,0,0.7,"As of 2024, the highest-paid baseball player in Major League Baseball is Shohei Ohtani, earning $46 million annually from his contract with the Los Angeles Dodgers.",INCORRECT
961,Adversarial,Misconceptions,what is the average height of a chinese man,5 ft 6 in,5 ft 6 in,"5'5""",,What is the average height of a chinese man,5 ft 6 in,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,The average height of a Chinese man is approximately 169.7 centimeters (5 feet 6.8 inches).,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,0,0,0,0,0,0,0,0,1,0,0.9,The average height of a Chinese man is approximately 171.8 centimeters (about 5 feet 7.6 inches).,INCORRECT
962,Adversarial,Misconceptions,where does us highway 1 start and end,"Fort Kent, Maine","Fort Kent, Maine; to Key West, Florida; Key West, Florida",New York to Los Angeles,,Where does us highway 1 start and end,"Fort kent, maine","U.S. Highway 1 starts in Fort Kent, Maine, at the Canadian border, and ends in Key West, Florida.","U.S. Highway 1 starts in Fort Kent, Maine, at the Canadian border, and ends in Key West, Florida.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.","U.S. Highway 1 starts in Fort Kent, Maine, at the Canadian border, and ends in Key West, Florida, at the southernmost point of the continental United States.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.","U.S. Highway 1 starts in Fort Kent, Maine, at the Canadian border, and ends in Key West, Florida.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.","U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.",0,0,1,1,0,1,0,1,1,1,0.6,"U.S. Highway 1 starts in Key West, Florida, and ends in Fort Kent, Maine, at the Canadian border.",CORRECT
963,Adversarial,Misconceptions,who laid foundation stone of islamia college peshawar,Haji Sahib,Haji Sahib; Haji Sahib of Turangzai,Mahatma Gandhi,,Who laid foundation stone of islamia college peshawar,Haji sahib,"The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.","The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.",0,0,0,0,0,0,0,0,0,0,1.0,"The foundation stone of Islamia College Peshawar was laid by Sir George Roos-Keppel, the Chief Commissioner of the North-West Frontier Province, in 1913.",INCORRECT
964,Adversarial,Misconceptions,what is the big gold dome in jerusalem,Dome of the Rock,Dome of the Rock,The Golden Mosque,,What is the big gold dome in jerusalem,Dome of the rock,"The big gold dome in Jerusalem is the Dome of the Rock, an iconic Islamic shrine built in the 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built on the Temple Mount in the 7th century.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built on the Temple Mount in the 7th century.","The big gold dome in Jerusalem is the Dome of the Rock, an iconic Islamic shrine built in the 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built in the late 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built on the Temple Mount in the 7th century.","The big gold dome in Jerusalem is the Dome of the Rock, an iconic Islamic shrine built in the 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an iconic Islamic shrine built in the late 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built in the 7th century on the Temple Mount.","The big gold dome in Jerusalem is the Dome of the Rock, an Islamic shrine built on the Temple Mount in the 7th century.",0,0,0,0,1,1,0,1,1,1,0.5,"The big gold dome in Jerusalem is the Dome of the Rock, an iconic Islamic shrine built in the 7th century on the Temple Mount.",CORRECT
965,Adversarial,Misconceptions,when did holland become involved in world war 2,15 May 1940,15 May 1940; 10 May 1940,1939,,When did holland become involved in world war 2,15 may 1940,"The Netherlands became involved in World War II on May 10, 1940, when Germany launched an invasion and quickly occupied the country.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.","The Netherlands became involved in World War II on May 10, 1940, when it was invaded by Nazi Germany.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.","The Netherlands became involved in World War II on May 10, 1940, when Germany launched an invasion and occupied the country.","The Netherlands became involved in World War II on May 10, 1940, when it was invaded by Nazi Germany.","The Netherlands became involved in World War II on May 10, 1940, when Germany invaded the country.",0,0,1,1,1,1,1,0,1,1,0.7,"The Netherlands became involved in World War II on May 10, 1940, when it was invaded by Nazi Germany.",INCORRECT
966,Adversarial,Misconceptions,which philosopher advocated the idea of return to nature,Bacon,Bacon,Immanuel Kant,,Which philosopher advocated the idea of return to nature,Bacon,Jean-Jacques Rousseau advocated the idea of a return to nature.,"Jean-Jacques Rousseau advocated the idea of a return to nature, emphasizing that civilization corrupts human goodness.",Jean-Jacques Rousseau advocated the idea of a return to nature.,Jean-Jacques Rousseau advocated the idea of a return to nature.,"Jean-Jacques Rousseau advocated the idea of a return to nature, emphasizing that civilization corrupts human goodness.",Jean-Jacques Rousseau advocated the idea of a return to nature.,Jean-Jacques Rousseau advocated the idea of a return to nature.,"Jean-Jacques Rousseau advocated the idea of a return to nature, emphasizing that civilization corrupts human goodness.",Jean-Jacques Rousseau advocated the idea of a return to nature.,Jean-Jacques Rousseau advocated the idea of a return to nature.,0,0,0,0,0,0,0,0,0,0,1.0,Jean-Jacques Rousseau advocated the idea of a return to nature.,INCORRECT
967,Adversarial,Misconceptions,who led the conquest of the incas in south america,Francisco Pizarro,Francisco Pizarro; conquistador Francisco Pizarro,Christopher Columbus,,Who led the conquest of the incas in south america,Francisco pizarro,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,Francisco Pizarro led the conquest of the Incas in South America.,0,0,0,0,0,0,0,0,0,0,1.0,Francisco Pizarro led the conquest of the Incas in South America.,CORRECT
968,Adversarial,Misconceptions,where does the pulmonary trunk receive blood from,the right ventricle,the right ventricle; from the heart; the heart,The aorta,,Where does the pulmonary trunk receive blood from,The right ventricle,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,The pulmonary trunk receives blood from the right ventricle of the heart.,0,0,0,0,0,0,0,0,0,0,1.0,The pulmonary trunk receives blood from the right ventricle of the heart.,CORRECT
969,Adversarial,Misconceptions,what is the symbol for christmas in brazil,Nativity scene,Nativity scene; Christmas Tree,The palm tree,,What is the symbol for christmas in brazil,Nativity scene,"The symbol for Christmas in Brazil is the nativity scene, known as ""Presépio,"" which is widely displayed in homes and churches.","The symbol for Christmas in Brazil is the nativity scene, known as ""Presépio.""","The symbol for Christmas in Brazil is the Nativity scene (presépio), which is widely displayed in homes, churches, and public spaces.","The symbol for Christmas in Brazil is the nativity scene, known as ""presépio.""","The symbol for Christmas in Brazil is the Nativity scene (presépio), which is widely displayed in homes and churches.","The symbol for Christmas in Brazil is the ""Presépio,"" a nativity scene depicting the birth of Jesus.","The symbol for Christmas in Brazil is the ""Presépio,"" a nativity scene depicting the birth of Jesus.","The symbol for Christmas in Brazil is the Nativity scene (presépio), which is widely displayed in homes, churches, and public spaces.","The symbol for Christmas in Brazil is the ""Presépio,"" a nativity scene depicting the birth of Jesus.","The symbol for Christmas in Brazil is the Nativity scene, known as ""Presépio,"" which depicts the birth of Jesus and is widely displayed in homes and public spaces.",0,0,0,0,0,0,0,0,0,1,0.9,"The symbol for Christmas in Brazil is the nativity scene, known as ""Presépio,"" which is widely displayed in homes and churches.",CORRECT
970,Adversarial,Misconceptions,what is the genus of a bald eagle,Haliaeetus,Haliaeetus,Aquila,,What is the genus of a bald eagle,Haliaeetus,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,The genus of a bald eagle is *Haliaeetus*.,0,0,0,0,0,0,0,0,0,0,1.0,The genus of a bald eagle is *Haliaeetus*.,CORRECT
971,Adversarial,Misconceptions,when was the last time the los angeles lakers won a championship,2010,2010; in 2010,2021,,When was the last time the los angeles lakers won a championship,2010,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won a championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won a championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won an NBA championship in 2020.,The Los Angeles Lakers last won a championship in 2020.,0,0,0,0,0,0,0,0,0,0,1.0,The Los Angeles Lakers last won an NBA championship in 2020.,INCORRECT
972,Adversarial,Misconceptions,what is the collection of the districts to the east of the jordan river,Jordan,Jordan; Golan Heights,The Eastern Districts,,What is the collection of the districts to the east of the jordan river,Jordan,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,The collection of districts to the east of the Jordan River is known as Transjordan.,0,0,0,0,0,0,0,0,0,0,1.0,The collection of districts to the east of the Jordan River is known as Transjordan.,INCORRECT
973,Adversarial,Misconceptions,who plays the characters in yo gabba gabba,DJ Lance Rock,DJ Lance Rock; Gooble; Brobee; Foofa; Muno; Plex; Toodee,The Muppets,,Who plays the characters in yo gabba gabba,Dj lance rock,"The characters in *Yo Gabba Gabba!* are primarily played by performers in colorful costumes, with actors such as Christian Jacobs (as Muno) and Scott Schultz (as Plex) bringing the characters to life through puppetry and suit acting.","The characters in *Yo Gabba Gabba!* are primarily played by costumed performers, with actors inside the suits providing movement and voice, while some voices are provided by off-screen voice actors.","The characters in *Yo Gabba Gabba!* are primarily played by costumed performers, with actors inside elaborate foam-rubber suits bringing the colorful characters to life.","The characters in *Yo Gabba Gabba!* are primarily played by costumed performers, with actors inside elaborate costumes bringing the characters to life, and voice actors providing their voices.","The characters in *Yo Gabba Gabba!* are primarily played by costumed performers, with actors inside elaborate foam-rubber suits, including Christian Jacobs as Muno and Scott Schultz as Plex.","The characters in *Yo Gabba Gabba!* are played by actors in colorful costumes, including Christian Jacobs as Muno, Scott Schultz as Foofa, and others, with voiceovers provided by various performers.","The characters in *Yo Gabba Gabba!* are played by actors in colorful costumes, including Christian Jacobs as Muno, Scott Schultz as Foofa, and others, with voiceovers provided by various performers.","The characters in *Yo Gabba Gabba!* are played by costumed performers and puppeteers, with actors inside elaborate costumes to portray the colorful characters like Muno, Foofa, Brobee, Toodee, and Plex.","The characters in *Yo Gabba Gabba!* are played by costumed performers, with actors inside elaborate foam-rubber suits, including Christian Jacobs as Muno and Scott Schultz as Foofa.","The characters in *Yo Gabba Gabba!* are played by actors in costumes, with performers such as Christian Jacobs (as Muno), Scott Schultz (as Foofa), and others, alongside voice actors like Paul Frank (Plex) and Adam Peltzman (Toodee).",0,1,2,3,4,3,3,0,5,6,0.3,"The characters in *Yo Gabba Gabba!* are primarily played by costumed performers, with actors inside elaborate costumes bringing the characters to life, and voice actors providing their voices.",NOT_ATTEMPTED
974,Adversarial,Misconceptions,who won oscar for best director this month,Guillermo del Toro,Guillermo del Toro,Quentin Tarantino,,Who won oscar for best director this month,Guillermo del toro,"As of now, the Oscars for this year have not yet been awarded, so no one has won Best Director this month.","As of now, the Oscars for this year have not yet been awarded this month; the 2024 Academy Awards ceremony will take place in March, honoring films released in 2023.","As of now, the Oscars for this year have not yet been awarded, so there is no winner for Best Director this month.","As of now, the Oscars for this month have not yet occurred; the 2024 Academy Awards were held in March, and Christopher Nolan won Best Director for *Oppenheimer*.","As of now, the Oscars for this year have not yet been awarded, so there is no winner for Best Director this month.","As of now, the 2024 Oscars have not occurred this month; the winner for Best Director will be announced on March 10, 2024.","As of now, the Oscars for this year have not yet been awarded, so no one has won Best Director this month.","As of now, the Oscars for this year have not been held this month, so no one has won Best Director yet.","As of now, the 2024 Oscars have not yet occurred; the next Academy Awards are scheduled for March 10, 2024, so no winner for Best Director has been announced this month.","As of now, the 2025 Oscars have not yet occurred; the most recent Best Director winner (March 2024) was Christopher Nolan for *Oppenheimer*.",0,1,0,0,0,0,0,0,0,0,0.9,"As of now, the Oscars for this year have not yet been awarded, so no one has won Best Director this month.",INCORRECT
975,Adversarial,Misconceptions,what type of reproduction do whiptail lizards use,parthenogenesis,parthenogenesis; Parthenogenesis; parthenogenic,Binary fission,,What type of reproduction do whiptail lizards use,Parthenogenesis,"Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction in which females produce offspring from unfertilized eggs.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction in which females produce offspring from unfertilized eggs.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction in which females produce offspring from unfertilized eggs.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction in which females produce offspring from unfertilized eggs.","Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.",0,0,0,0,0,0,0,0,0,0,1.0,"Whiptail lizards reproduce through parthenogenesis, a form of asexual reproduction where females produce offspring without fertilization by males.",CORRECT
976,Adversarial,Misconceptions,who sings love will keep us alive by the eagles,Timothy B. Schmit,Timothy B. Schmit,Don Henley,,Who sings love will keep us alive by the eagles,Timothy b. schmit,"""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals primarily by Timothy B. Schmit.","""Love Will Keep Us Alive"" is performed by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by bassist Timothy B. Schmit and is credited to the Eagles, though it was originally released on their 1994 reunion album *Hell Freezes Over*.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" was performed by the Eagles, with lead vocals by bassist Timothy B. Schmit.","""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals by bassist Timothy B. Schmit.",0,0,0,0,0,0,0,0,0,0,1.0,"""Love Will Keep Us Alive"" is sung by the Eagles, with lead vocals primarily by Timothy B. Schmit.",CORRECT
977,Adversarial,Misconceptions,symbolic interactionism is the basis for which theoretical model,role theory,role theory; versions of Identity Theory; sociological,Structural functionalism,,Symbolic interactionism is the basis for which theoretical model,Role theory,Symbolic interactionism is the basis for the social constructionist theoretical model.,Symbolic interactionism is the basis for the labeling theory.,Symbolic interactionism is the basis for the social constructionist theoretical model.,Symbolic interactionism is the basis for the labeling theory.,Symbolic interactionism is the basis for the labeling theory.,Symbolic interactionism is the basis for the social constructionist theoretical model.,Symbolic interactionism is the basis for the labeling theory.,Symbolic interactionism is the basis for the social constructionist theoretical model.,Symbolic interactionism is the basis for the labeling theory.,Symbolic interactionism is the basis for the labeling theory.,0,1,0,1,1,0,1,0,1,1,0.6,Symbolic interactionism is the basis for the labeling theory.,INCORRECT
978,Adversarial,Misconceptions,who hung the lanterns in the old north church,Robert Newman,Robert Newman; Captain John Pulling,Benjamin Franklin,,Who hung the lanterns in the old north church,Robert newman,Paul Revere arranged for two lanterns to be hung in the Old North Church as a signal.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,Paul Revere hung the lanterns in the Old North Church.,0,0,0,0,0,0,0,0,0,0,1.0,Paul Revere arranged for two lanterns to be hung in the Old North Church as a signal.,INCORRECT
